Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,3.7671,2252.6211,6.8203,0.1011
201,42.3077,2250.6367,22.4985,0.2011
301,40.6250,2250.6523,26.4585,0.3011
401,45.4545,2250.3789,23.9813,0.4011
501,46.1538,2250.3789,23.7560,0.5011
601,32.0000,2249.8281,24.3738,0.6011
701,48.0000,2250.1836,27.2992,0.7011
801,44.4444,2250.0742,27.9337,0.8011
901,44.0000,2249.8867,28.8041,0.9011
1000,65.5172,2250.3125,27.7521,1.0011
1101,48.1481,2250.3086,27.7615,1.1011
1201,42.3077,2249.9219,27.4643,1.2011
1301,47.3684,2249.9414,26.5470,1.3011
1401,47.6190,2249.9844,26.1914,1.4011
1501,46.1538,2250.3086,25.9727,1.5011
1601,92.8571,2250.1523,24.8161,1.6011
1701,95.2381,2250.1328,24.2843,1.7011
1801,38.0952,2250.4141,23.6098,1.8011
1901,37.0370,2250.0586,22.8919,1.9011
2001,28.0000,2250.3398,22.0518,2.0011
2101,36.8421,2250.1680,21.5033,2.1011
2201,41.1765,2250.4727,20.7229,2.2011
2301,39.1304,2249.7461,20.1736,2.3011
2401,41.6667,2250.0430,19.9943,2.4011
2501,50.0000,2250.2695,19.6973,2.5011
2601,46.6667,2250.1172,19.2391,2.6011
2701,38.4615,2250.2539,19.1882,2.7011
2801,37.5000,2250.0273,18.9336,2.8011
2901,40.0000,2250.2031,18.7981,2.9011
3001,36.0000,2249.9336,18.6279,3.0011
3101,42.3077,2249.8828,18.4921,3.1011
3201,45.0000,2250.0078,18.2425,3.2011
3301,50.0000,2249.9023,18.1127,3.3011
3401,45.0000,2250.0430,17.9401,3.4011
3501,42.8571,2249.9180,17.7531,3.5011
3601,35.0000,2250.0703,17.7570,3.6011
3701,44.0000,2250.0977,17.6599,3.7011
3801,36.3636,2250.0156,17.6211,3.8011
3901,38.8889,2250.2500,17.4451,3.9011
4001,50.0000,2250.2500,17.1579,4.0011
4101,21.2121,2250.0430,16.9490,4.1011
4201,27.0270,2250.1602,16.7233,4.2011
4301,38.8889,2250.3164,16.6548,4.3011
4401,38.4615,2250.5000,16.5894,4.4011
4501,45.4545,2250.3711,16.5655,4.5011
4601,40.0000,2250.2422,16.4560,4.6011
4701,39.2857,2249.9883,16.3944,4.7011
4801,40.9091,2249.9102,16.4571,4.8011
4901,47.6190,2249.8086,16.3911,4.9011
5001,40.0000,2250.1484,16.2531,5.0011
5101,47.0588,2250.1445,16.1355,5.1011
5201,37.0370,2250.0977,16.2209,5.2011
5301,34.3750,2249.9766,16.1691,5.3011
