Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,12.3340,2253.4023,1.7798,0.1006
200,73.6842,2238.2617,4.4453,0.2006
300,46.6667,2237.7773,11.3464,0.3006
400,47.0588,2238.2617,12.4289,0.4006
500,40.0000,2238.3086,13.2827,0.5006
600,89.4737,2238.6953,13.0304,0.6006
700,48.5714,2238.4297,12.6158,0.7006
800,32.1429,2238.5859,12.8664,0.8006
900,45.4545,2238.4531,13.0224,0.9006
1000,40.0000,2238.8867,12.8886,1.0006
1100,34.7826,2238.5039,12.7439,1.1006
1200,65.3846,2238.6484,13.2695,1.2006
1300,50.0000,2238.5547,12.4550,1.3006
1400,40.0000,2238.5781,13.1719,1.4006
1500,40.0000,2238.5586,13.1827,1.5006
1600,35.7143,2238.4883,13.4077,1.6006
1700,42.8571,2238.5508,13.3917,1.7006
1800,61.1111,2238.9844,13.2429,1.8006
1900,83.3333,2238.1875,13.4015,1.9006
2000,39.1304,2238.3242,13.5756,2.0006
2100,32.0000,2238.4531,13.7221,2.1006
2200,38.0952,2238.4180,13.6800,2.2006
2300,47.0588,2238.1484,13.6135,2.3006
2400,36.3636,2238.2734,13.4808,2.4006
2500,40.7407,2232.7305,13.7082,2.5006
2600,47.8261,2232.8906,13.5339,2.6006
2700,59.0909,2227.4570,13.3159,2.7006
2800,37.9310,2224.7852,13.3233,2.8006
2900,32.1429,2224.9336,13.1939,2.9006
3000,43.4783,2225.3984,12.9655,3.0006
3100,42.1053,2224.8281,12.8064,3.1006
3200,29.6296,2224.9961,12.7576,3.2006
3300,43.4783,2225.2031,12.8080,3.3006
3400,42.8571,2225.1836,12.9260,3.4006
3500,33.3333,2224.8945,12.9374,3.5006
3600,44.8276,2224.9258,12.9768,3.6006
3700,50.0000,2225.4961,13.2122,3.7006
3800,33.3333,2224.7305,13.3178,3.8006
3900,47.8261,2224.8125,13.2791,3.9006
4000,37.5000,2225.1484,13.2954,4.0006
4100,47.0588,2224.6133,13.3006,4.1006
4200,36.6667,2224.9258,13.3415,4.2006
4300,19.3548,2224.8633,13.1260,4.3006
4400,21.2121,2224.8320,12.9458,4.4009
4500,28.5714,2224.8320,12.8004,4.5006
4600,29.1667,2224.7695,12.6899,4.6006
4700,36.3636,2224.8008,12.6560,4.7006
4800,47.0588,2224.5000,12.6174,4.8006
4900,30.7692,2224.6914,12.5308,4.9006
5000,42.1053,2224.3789,12.5007,5.0006
5100,38.0952,2224.7500,12.4180,5.1006
5200,39.2857,2225.3828,12.4994,5.2006
5300,54.5455,2224.9805,12.5738,5.3006
5400,43.4783,2224.7852,12.6250,5.4008
5500,36.3636,2224.5742,12.5771,5.5006
5600,33.3333,2224.9336,12.5256,5.6006
5700,43.4783,2224.9258,12.5417,5.7006
5800,40.0000,2224.6992,12.5189,5.8006
5900,44.0000,2224.6680,12.5177,5.9006
6000,32.0000,2224.7305,12.4686,6.0006
6100,33.3333,2224.7266,12.4261,6.1006
6200,43.4783,2225.0469,12.4550,6.2006
6300,47.0588,2224.9219,12.3966,6.3006
6400,43.4783,2224.5312,12.4101,6.4006
6500,46.1538,2224.8125,12.4945,6.5006
6600,44.4444,2225.0234,12.5110,6.6006
6700,50.0000,2224.9219,12.4650,6.7006
6800,41.6667,2225.0469,12.4931,6.8006
6900,38.0952,2225.1992,12.5176,6.9006
7000,39.2857,2224.7188,12.5949,7.0006
7100,32.1429,2224.7188,12.5925,7.1006
7200,30.7692,2224.6406,12.5787,7.2006
7300,39.1304,2224.7266,12.6245,7.3006
7400,45.8333,2224.7539,12.6584,7.4006
7500,42.3077,2224.7773,12.7177,7.5006
7600,46.1538,2224.8398,12.6852,7.6006
7700,28.0000,2224.6836,12.6470,7.7006
7800,32.1429,2224.7773,12.5966,7.8006
7900,33.3333,2224.5234,12.5160,7.9006
8000,24.0000,2224.9180,12.4377,8.0006
8100,32.1429,2224.4805,12.4189,8.1006
