Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
105,4.0299,2249.1680,7.8219,0.1127
205,38.8889,2247.0664,10.4923,0.2127
305,62.0690,2246.5273,12.2284,0.3127
405,36.6667,2246.7539,14.7914,0.4127
505,37.0370,2246.7734,17.1921,0.5127
605,30.0000,2247.1875,17.7813,0.6127
705,46.1538,2246.8867,19.2673,0.7127
805,42.1053,2246.6641,18.8455,0.8127
905,82.1429,2246.9062,19.3605,0.9127
1005,43.4783,2247.2500,18.5683,1.0127
1105,39.2857,2247.3125,18.6505,1.1127
1205,40.0000,2246.4570,18.0381,1.2127
1305,36.3636,2246.7852,17.5854,1.3127
1405,44.4444,2246.5352,17.9020,1.4127
1505,55.5556,2246.8711,17.1646,1.5127
1605,42.8571,2246.5273,16.8078,1.6127
1705,44.4444,2247.0703,16.6111,1.7127
1805,36.6667,2246.9453,16.0571,1.8127
1905,36.8421,2246.6641,15.8358,1.9127
2005,31.2500,2246.6641,15.3589,2.0127
2105,62.5000,2246.6445,14.9718,2.1127
2205,36.3636,2246.8516,14.6681,2.2127
2305,32.1429,2246.8008,14.5157,2.3127
2405,39.1304,2247.0391,14.4123,2.4127
2505,31.8182,2246.8477,14.2508,2.5127
2605,45.4545,2246.3594,14.2594,2.6127
2705,44.0000,2246.8398,14.1707,2.7127
2805,33.3333,2246.9961,13.9509,2.8127
2905,43.4783,2247.0938,13.9384,2.9127
3005,50.0000,2246.5781,13.9170,3.0127
3105,40.9091,2246.6836,14.0051,3.1127
3205,37.9310,2246.8867,13.9802,3.2127
3305,33.3333,2246.8555,13.6944,3.3127
3405,28.5714,2246.5977,13.4906,3.4127
3505,38.4615,2246.5742,13.4980,3.5127
3605,33.3333,2246.8008,13.4622,3.6127
3705,36.8421,2247.0703,13.4225,3.7127
3805,44.4444,2247.0859,13.2687,3.8127
3905,37.5000,2246.9258,13.1559,3.9127
4005,29.1667,2247.1016,13.0500,4.0127
4105,37.0370,2247.2500,13.0307,4.1127
4205,41.6667,2246.8359,13.2459,4.2127
4305,44.4444,2246.8867,13.2876,4.3127
4405,42.8571,2246.9062,13.2189,4.4127
4505,50.0000,2246.7500,13.1285,4.5127
4605,40.9091,2246.5469,13.1667,4.6127
4705,40.9091,2246.5000,13.2230,4.7127
4805,50.0000,2246.3359,13.4741,4.8127
4905,43.4783,2246.2930,13.5003,4.9127
5005,36.3636,2246.7891,13.4896,5.0127
5105,18.1818,2246.9375,13.3096,5.1127
5205,36.0000,2246.7383,13.2696,5.2127
5305,36.3636,2246.7070,13.2800,5.3127
5405,45.8333,2246.7812,13.4455,5.4127
5505,34.6154,2246.8086,13.4111,5.5127
5605,46.1538,2246.8242,13.4240,5.6127
5705,52.1739,2246.5195,13.5138,5.7127
5805,41.1765,2246.7188,13.4143,5.8127
5905,40.9091,2246.8398,13.3744,5.9127
6005,31.5789,2246.8047,13.2857,6.0127
