Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,4.0555,2221.7305,10.5237,0.1099
201,46.4286,2221.1836,27.1103,0.2099
301,54.1667,2220.8047,27.8251,0.3099
401,46.4286,2221.4336,31.3261,0.4099
501,43.4783,2221.1484,30.8267,0.5099
601,42.3077,2220.9141,31.0860,0.6099
701,42.8571,2220.6523,31.4757,0.7099
801,26.6667,2220.7969,29.7640,0.8099
901,57.1429,2221.7031,28.9271,0.9099
1001,56.6667,2221.2344,29.5069,1.0099
1101,38.7097,2222.0703,28.3686,1.1099
1201,40.0000,2221.5469,28.0414,1.2099
1301,38.7097,2220.7969,27.4387,1.3099
1401,29.4118,2220.6602,25.9741,1.4099
1501,52.1739,2220.8477,25.1787,1.5099
1601,58.8235,2220.9609,24.0666,1.6099
1701,39.2857,2220.7969,23.3414,1.7099
1801,37.5000,2220.7969,23.1567,1.8099
1901,36.6667,2220.8555,22.7419,1.9099
2001,28.5714,2220.9805,21.9384,2.0099
2101,43.4783,2220.5586,21.5181,2.1099
2201,40.0000,2220.7578,21.3470,2.2099
2301,45.4545,2220.9688,21.1090,2.3099
2401,37.5000,2221.0586,20.8909,2.4099
2501,38.4615,2220.7305,20.7233,2.5099
2601,35.4839,2220.5703,20.4054,2.6099
2701,50.0000,2220.8008,20.1256,2.7099
2801,42.1053,2220.7891,19.7129,2.8099
2901,36.0000,2220.5586,19.5898,2.9099
3001,44.8276,2220.5469,19.4469,3.0099
3101,40.0000,2220.2539,19.2916,3.1099
3201,33.3333,2220.5000,18.8897,3.2099
3301,47.3684,2220.4688,18.7741,3.3099
3401,44.4444,2220.4062,18.3885,3.4099
3501,43.4783,2220.6797,18.3166,3.5099
3601,52.3810,2220.9180,18.1649,3.6099
3701,33.3333,2220.8945,18.2187,3.7099
3801,50.0000,2220.5469,18.3159,3.8099
3901,42.1053,2220.9766,18.2740,3.9099
4001,41.9355,2220.9023,18.2290,4.0099
4101,36.0000,2220.9570,18.1822,4.1099
4201,39.1304,2220.4336,18.0005,4.2099
4301,42.8571,2220.7852,18.1354,4.3099
4401,26.6667,2220.7812,17.9696,4.4099
4501,47.6190,2221.1523,17.9231,4.5099
4601,39.1304,2220.9883,17.8159,4.6099
4701,40.9091,2221.1367,17.7491,4.7099
4801,44.4444,2220.8242,17.6940,4.8099
4901,36.0000,2220.5469,17.6954,4.9099
5001,48.0000,2220.6016,17.7347,5.0099
5101,39.1304,2220.4062,17.5951,5.1099
5201,60.0000,2220.9727,17.4343,5.2099
5301,38.4615,2220.4531,17.4043,5.3099
5401,35.0000,2220.4141,17.2620,5.4099
5501,40.9091,2220.6094,17.1502,5.5099
5601,30.0000,2220.6719,17.0170,5.6099
5701,35.7143,2220.4727,16.9325,5.7099
5801,46.8750,2220.3281,16.9741,5.8099
5901,45.4545,2220.2852,16.9018,5.9099
6001,41.1765,2220.6250,16.7688,6.0099
6101,40.0000,2220.7070,16.6625,6.1099
6201,41.6667,2220.8828,16.6001,6.2099
6301,40.0000,2220.7969,16.5570,6.3099
6401,31.2500,2220.8047,16.3495,6.4099
6501,34.7826,2220.6641,16.2806,6.5099
6601,50.0000,2220.6875,16.1785,6.6099
6701,40.0000,2220.7812,16.1950,6.7099
6801,32.0000,2220.6133,16.1330,6.8099
6901,50.0000,2221.1094,16.1135,6.9099
7001,42.3077,2220.9414,16.1508,7.0099
7101,30.7692,2220.8086,16.1203,7.1099
7201,33.3333,2221.0586,16.0664,7.2099
7301,35.7143,2220.8398,16.0217,7.3099
7401,55.5556,2220.6523,15.9313,7.4099
7501,50.0000,2220.4961,15.8330,7.5099
7601,38.4615,2220.7773,15.8256,7.6099
7701,33.3333,2220.7109,15.7827,7.7099
