Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,3.4284,2258.2812,9.7358,0.1013
200,38.7097,2257.2539,17.4818,0.2012
300,60.8696,2257.7930,21.3644,0.3012
400,41.3793,2257.3945,23.5371,0.4012
500,29.4118,2257.6719,22.3709,0.5012
601,36.0000,2257.2695,22.9013,0.6012
700,56.0000,2257.6523,23.6255,0.7012
800,36.3636,2257.5781,23.5572,0.8012
900,50.0000,2257.7734,23.5440,0.9012
1000,40.7407,2257.1641,23.3482,1.0012
1100,34.6154,2257.6602,22.3207,1.1012
1200,34.6154,2257.4414,21.2278,1.2012
1301,61.9048,2257.5977,19.8588,1.3012
1400,50.0000,2257.4336,19.4297,1.4012
1500,35.0000,2257.7383,18.7930,1.5012
1600,47.6190,2257.3281,18.3106,1.6012
1700,38.0952,2257.2930,18.1170,1.7012
1800,30.4348,2257.6641,17.8419,1.8012
1900,80.0000,2257.4062,17.4998,1.9012
2000,47.6190,2257.5273,17.2768,2.0012
2100,47.0588,2257.3711,16.8959,2.1012
2201,36.6667,2257.3906,16.6939,2.2012
2301,40.9091,2257.9414,16.4342,2.3012
2400,45.0000,2257.9141,16.3816,2.4012
2500,47.0588,2258.1211,15.8751,2.5012
2600,47.0588,2257.8164,15.6400,2.6012
2700,36.0000,2257.2148,15.5290,2.7012
2801,44.4444,2257.4023,15.3270,2.8012
2901,36.3636,2257.6562,15.3137,2.9012
3000,45.8333,2257.4180,15.4473,3.0012
3100,30.0000,2257.5781,15.1632,3.1012
3200,33.3333,2257.5117,14.9365,3.2012
3300,41.6667,2257.2422,14.8553,3.3012
3401,37.9310,2257.3516,14.8764,3.4012
3500,41.1765,2257.5859,14.6761,3.5012
3600,45.4545,2257.4258,14.7100,3.6012
3700,34.4828,2257.3906,14.5365,3.7012
3800,25.8065,2257.2773,14.3213,3.8012
3900,43.4783,2257.6719,14.1951,3.9012
4000,44.0000,2257.3281,14.2285,4.0012
4100,50.0000,2257.1562,14.2572,4.1012
4200,42.8571,2257.0273,14.3878,4.2012
4301,52.9412,2257.1055,14.2622,4.3012
4400,50.0000,2257.5352,14.0917,4.4012
4500,40.0000,2257.1875,14.1179,4.5012
4600,47.8261,2257.1875,14.0844,4.6012
4701,44.0000,2257.0469,14.3035,4.7012
4801,43.4783,2257.1055,14.3550,4.8012
4901,26.0870,2257.5000,14.2645,4.9012
5000,36.3636,2257.3711,14.2465,5.0012
5101,31.8182,2257.5586,14.1635,5.1012
5200,46.6667,2257.7148,14.0687,5.2012
