Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
102,3.5451,2255.3516,5.1383,0.1022
202,58.3333,2253.9375,8.5295,0.2022
302,30.3030,2253.8789,11.2625,0.3022
402,32.1429,2254.2188,12.8624,0.4022
502,40.0000,2253.8945,14.0157,0.5022
602,50.0000,2254.1406,17.5261,0.6022
702,48.0000,2254.4453,19.5367,0.7022
802,61.5385,2254.4297,20.2076,0.8022
902,35.7143,2254.0391,21.8922,0.9022
1002,54.1667,2254.4609,22.1245,1.0022
1102,35.7143,2253.7891,23.0955,1.1022
1202,44.0000,2253.9844,23.6750,1.2022
1302,41.3793,2253.7188,24.2235,1.3022
1402,68.7500,2253.7695,24.7740,1.4022
1502,38.4615,2253.8164,24.6021,1.5022
1602,40.9091,2253.7500,24.4630,1.6022
1702,47.6190,2253.7852,23.6952,1.7022
1802,29.1667,2253.7266,23.1589,1.8022
1902,50.0000,2253.6758,22.7908,1.9022
2001,66.6667,2253.4922,22.1129,2.0022
2102,26.4706,2253.4492,21.3448,2.1022
2202,42.8571,2253.5820,20.9429,2.2022
2302,40.0000,2253.5117,20.4491,2.3022
2402,39.1304,2253.5273,20.1274,2.4022
2502,40.9091,2253.6758,19.5930,2.5022
2602,46.6667,2254.3438,19.0895,2.6022
2702,36.0000,2254.2656,18.7728,2.7022
2802,32.1429,2253.3047,18.4608,2.8022
2902,39.2857,2253.7852,18.5334,2.9022
3002,42.8571,2253.7148,18.2919,3.0022
3102,29.1667,2253.6367,18.1045,3.1022
3202,50.0000,2253.8984,17.9606,3.2022
3302,27.5862,2253.9297,17.7718,3.3022
3402,44.4444,2253.7383,17.5547,3.4022
3502,31.5789,2253.4297,17.2727,3.5022
3602,44.4444,2253.6055,16.9941,3.6022
3702,42.1053,2253.6289,16.8233,3.7022
3802,37.0370,2253.6172,16.6683,3.8022
3902,22.2222,2253.7969,16.3265,3.9022
4002,37.0370,2253.3672,16.2267,4.0022
4102,31.8182,2253.6641,16.1251,4.1022
4202,35.4839,2253.4961,16.0155,4.2022
4302,39.1304,2253.4375,16.0397,4.3022
4402,40.0000,2253.6992,15.8256,4.4022
4502,47.3684,2253.8047,15.7361,4.5022
4602,38.7097,2253.5703,15.7061,4.6022
4702,25.0000,2253.7227,15.5369,4.7022
4802,39.1304,2253.5547,15.3661,4.8022
4902,38.0952,2253.6445,15.2930,4.9022
5002,34.6154,2253.5195,15.2192,5.0022
5102,32.1429,2253.5781,15.1097,5.1022
5202,37.0370,2253.8125,15.0487,5.2022
5302,45.8333,2253.4766,15.1086,5.3022
5402,46.1538,2253.4570,15.1764,5.4022
5502,50.0000,2253.5352,15.0596,5.5022
5602,45.0000,2253.6211,15.0383,5.6022
