Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.5592,2251.1680,12.6564,0.1006
200,78.2609,2250.4414,26.3028,0.2006
300,50.0000,2250.1680,30.3300,0.3006
400,41.6667,2250.0742,30.8176,0.4006
500,47.8261,2249.9180,29.7327,0.5006
600,42.3077,2250.1289,30.8500,0.6006
700,50.0000,2250.3750,31.3150,0.7006
800,66.6667,2250.8242,29.7770,0.8006
900,39.1304,2250.5000,28.5430,0.9006
1000,36.0000,2250.6367,27.4698,1.0006
1100,37.5000,2250.7930,25.6810,1.1010
1200,34.7826,2250.5039,24.5689,1.2006
1300,29.0323,2250.0938,23.2995,1.3006
1400,65.5172,2250.6523,22.2255,1.4006
1500,32.1429,2250.3750,21.1851,1.5006
1600,37.5000,2250.0000,20.4131,1.6006
1700,31.0345,2250.6094,20.0505,1.7006
1800,30.4348,2250.2656,19.2864,1.8006
1900,21.2121,2250.4961,18.5040,1.9006
2000,50.0000,2250.2656,18.1359,2.0006
2100,35.0000,2250.5391,17.9622,2.1006
2200,43.4783,2250.5039,17.9831,2.2006
2300,38.4615,2250.5938,17.8523,2.3006
2400,40.0000,2250.3281,17.7145,2.4006
2500,37.5000,2250.2812,17.6049,2.5006
2600,53.3333,2250.7930,17.2271,2.6006
2700,50.0000,2250.3633,16.7759,2.7006
2800,42.3077,2250.1719,16.5025,2.8006
2900,33.3333,2250.4805,16.3922,2.9006
3000,34.6154,2250.1094,16.3316,3.0006
3100,50.0000,2250.5430,16.0535,3.1006
3200,47.3684,2250.2539,15.8639,3.2006
3300,28.0000,2250.3008,15.7270,3.3006
3400,29.6296,2250.6719,15.5979,3.4006
3500,47.8261,2250.2930,15.5455,3.5006
3600,29.1667,2250.5742,15.5134,3.6006
3700,30.7692,2250.2227,15.3890,3.7006
3800,45.4545,2249.5781,15.2075,3.8006
3900,43.4783,2249.7695,15.0506,3.9006
4000,42.1053,2250.2305,14.9341,4.0006
4100,40.0000,2249.7812,14.8307,4.1006
4200,47.0588,2249.9844,14.7650,4.2006
4300,43.4783,2249.7812,14.7201,4.3006
4400,57.1429,2249.6719,14.6232,4.4006
4500,25.9259,2249.5195,14.4737,4.5006
4600,30.4348,2249.8516,14.3356,4.6006
4700,25.0000,2249.7305,14.3458,4.7006
4800,36.6667,2249.8867,14.3269,4.8006
4900,50.0000,2249.7617,14.3180,4.9006
5000,39.1304,2249.8359,14.3844,5.0006
5100,50.0000,2249.7695,14.4971,5.1006
5200,33.3333,2249.8164,14.4251,5.2006
5300,36.3636,2249.4258,14.3922,5.3006
5400,47.0588,2249.7070,14.4037,5.4006
5500,47.8261,2249.6562,14.4579,5.5006
5600,58.8235,2249.4180,14.4053,5.6006
