Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.9183,2222.7539,5.2051,0.1009
200,25.8065,2221.5273,8.0328,0.2009
300,29.0323,2221.2969,11.8479,0.3009
400,65.2174,2221.1211,16.1612,0.4009
500,60.6061,2220.1992,20.0153,0.5009
600,43.3333,2220.8672,23.0284,0.6009
700,44.4444,2220.2109,24.4667,0.7009
800,44.0000,2220.0898,25.2903,0.8009
900,45.4545,2220.1914,25.7709,0.9009
1000,46.6667,2220.7773,26.7433,1.0009
1100,52.0000,2220.0742,27.0070,1.1009
1200,43.3333,2220.2109,27.5320,1.2009
1300,37.5000,2220.4414,26.8656,1.3009
1400,26.6667,2220.2656,25.7204,1.4009
1500,39.1304,2220.4141,24.9827,1.5009
1600,54.5455,2220.3164,24.1837,1.6009
1700,93.7500,2221.0469,23.5149,1.7009
1800,85.0000,2220.6367,22.7233,1.8009
1900,37.9310,2220.5820,22.3312,1.9009
2000,36.3636,2220.2969,21.9128,2.0009
2100,40.0000,2220.5977,21.2978,2.1009
2200,40.9091,2220.1875,21.1949,2.2009
2300,35.0000,2220.1875,20.5474,2.3009
2400,34.6154,2220.3086,20.4192,2.4009
2500,60.0000,2220.4648,19.8789,2.5009
2600,24.1379,2220.2969,19.5269,2.6009
2700,50.0000,2220.1094,19.2175,2.7009
2800,43.4783,2220.7852,18.8717,2.8009
2900,33.3333,2220.5352,18.4111,2.9009
3000,44.4444,2220.7539,18.1491,3.0009
3100,35.2941,2220.9414,17.8108,3.1009
3200,45.0000,2220.8477,17.4860,3.2009
3300,33.3333,2220.9727,17.1582,3.3009
3400,42.1053,2220.7539,16.9346,3.4009
3500,40.9091,2220.9336,16.7313,3.5009
3600,30.0000,2220.2188,16.4839,3.6009
3700,39.1304,2220.1094,16.5097,3.7009
3800,50.0000,2219.8945,16.5754,3.8009
3900,47.3684,2219.9805,16.5383,3.9009
4000,31.8182,2220.2891,16.4596,4.0009
4100,36.8421,2220.1953,16.1459,4.1009
4200,37.0370,2220.1758,16.0728,4.2009
4300,38.4615,2220.1367,16.0270,4.3009
4400,20.0000,2220.1055,15.7856,4.4009
4500,33.3333,2220.3242,15.6956,4.5009
4600,24.1379,2220.1250,15.5254,4.6009
4700,44.4444,2220.4883,15.4543,4.7009
