Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,3.9031,2257.8203,12.8835,0.1020
201,43.4783,2257.7539,18.0799,0.2020
301,51.8519,2257.9688,26.2087,0.3020
401,47.8261,2257.8047,29.7313,0.4020
501,39.2857,2257.8281,29.9081,0.5020
601,48.1481,2257.2188,31.8598,0.6020
701,44.0000,2257.4531,31.1509,0.7020
801,48.1481,2257.0859,31.2137,0.8020
901,42.8571,2257.1953,32.0799,0.9020
1001,44.0000,2257.6484,32.0536,1.0020
1101,31.0345,2257.4297,30.8098,1.1020
1201,22.5806,2257.4141,29.5498,1.2020
1301,55.5556,2256.3828,28.5277,1.3020
1401,47.8261,2256.1719,27.4025,1.4020
1501,42.1053,2256.3516,26.5426,1.5020
1601,39.1304,2256.3789,25.6102,1.6020
1701,40.7407,2256.2109,24.7736,1.7020
1801,41.6667,2256.7227,24.4723,1.8020
1901,57.1429,2256.2617,23.7706,1.9020
2001,32.0000,2256.3477,23.1953,2.0020
2101,40.0000,2256.3125,22.4810,2.1020
2201,36.0000,2256.6133,21.8856,2.2020
2301,44.4444,2256.3594,21.2171,2.3020
2401,34.7826,2256.1992,20.7940,2.4021
2501,52.6316,2256.6797,20.4657,2.5020
2601,40.9091,2256.5469,20.1615,2.6020
2701,46.1538,2256.6328,20.1750,2.7020
2801,36.0000,2256.9531,19.9554,2.8020
2901,43.7500,2256.2734,19.6556,2.9021
3001,37.9310,2256.3320,19.3144,3.0021
3101,52.6316,2256.2852,19.0455,3.1020
3201,40.0000,2256.4883,18.8539,3.2020
3301,34.7826,2255.9648,18.6141,3.3020
3401,41.6667,2256.4102,18.5398,3.4020
3501,34.7826,2256.2109,18.4700,3.5020
3601,40.7407,2256.2305,18.5185,3.6021
3701,33.3333,2256.3711,18.1519,3.7020
3801,26.9231,2256.4492,17.9102,3.8020
3901,27.2727,2256.0391,17.6528,3.9020
4001,28.5714,2255.9062,17.4622,4.0020
4101,42.1053,2255.8594,17.4315,4.1020
4201,40.0000,2256.2539,17.3579,4.2021
4301,40.0000,2256.3711,17.1949,4.3020
4401,33.3333,2256.1797,17.0373,4.4020
4501,35.7143,2256.1406,17.0077,4.5020
4601,36.3636,2256.1016,16.9024,4.6021
4701,42.8571,2256.1562,16.8460,4.7020
4801,44.0000,2256.0859,16.9826,4.8020
4901,36.6667,2256.6992,16.7716,4.9021
5001,42.8571,2256.4023,16.7313,5.0021
5101,30.0000,2256.2617,16.5708,5.1020
5201,30.0000,2256.2539,16.4565,5.2020
5301,38.4615,2256.2148,16.3871,5.3020
5401,41.6667,2256.2852,16.5070,5.4020
5501,40.0000,2256.4258,16.3479,5.5021
5601,53.3333,2256.2734,16.2283,5.6020
5701,50.0000,2256.1992,16.1833,5.7020
5801,45.0000,2255.9102,16.1614,5.8020
5901,34.7826,2256.4375,16.1755,5.9021
6001,45.0000,2256.4883,16.1202,6.0021
6101,35.2941,2256.6055,15.9634,6.1020
6201,40.9091,2256.2891,15.8930,6.2020
6301,42.8571,2256.3203,15.8110,6.3020
6401,34.7826,2256.1016,15.7200,6.4020
6501,19.3548,2256.0352,15.5631,6.5020
6601,22.2222,2256.3438,15.4294,6.6020
6701,18.9189,2256.1875,15.2506,6.7020
6801,22.5806,2256.3672,15.1454,6.8020
6901,41.6667,2256.0898,15.1218,6.9020
7001,36.3636,2255.8945,15.1242,7.0020
7101,40.0000,2256.0234,15.1101,7.1020
7201,33.3333,2256.4492,15.1812,7.2020
7301,35.7143,2256.0312,15.1410,7.3020
7401,43.7500,2256.1602,15.1168,7.4020
7501,42.1053,2255.9609,15.0464,7.5020
7601,50.0000,2256.2422,15.0141,7.6020
7701,47.3684,2256.2695,15.0162,7.7021
