Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.7476,2223.7188,7.9876,0.1010
200,46.1538,2221.9844,19.2296,0.2006
300,35.7143,2222.3125,22.6748,0.3006
400,63.6364,2221.8750,28.4859,0.4006
500,46.6667,2222.3242,26.8925,0.5006
600,32.2581,2222.1562,26.1574,0.6006
700,27.2727,2221.9219,25.0708,0.7006
800,45.4545,2221.9766,25.3652,0.8006
900,47.8261,2221.6758,25.6826,0.9006
1000,46.4286,2221.6484,25.9470,1.0006
1100,35.7143,2222.2148,25.4327,1.1006
1200,40.7407,2222.0586,24.7828,1.2006
1300,25.9259,2222.3125,23.7657,1.3006
1400,23.5294,2221.8008,22.9874,1.4006
1500,28.1250,2221.8594,22.1424,1.5006
1600,40.9091,2221.9805,21.3731,1.6006
1700,43.4783,2222.1836,20.9656,1.7006
1800,33.3333,2222.2188,20.4081,1.8006
1900,33.3333,2222.5625,19.6528,1.9006
2000,37.0370,2222.4141,19.3897,2.0006
2100,33.3333,2222.0508,19.0214,2.1006
2200,41.9355,2221.9297,18.8814,2.2006
2300,50.0000,2221.8164,18.6981,2.3006
2400,44.0000,2222.2031,18.4704,2.4006
2500,35.7143,2221.7773,18.3196,2.5006
2600,50.0000,2222.2773,18.2436,2.6006
2700,52.3810,2221.9453,18.2096,2.7006
2800,52.3810,2222.0234,17.7851,2.8006
2900,40.0000,2222.4883,17.2419,2.9006
3000,36.3636,2221.7656,16.9721,3.0006
3100,40.9091,2221.6289,16.6783,3.1006
3200,25.0000,2222.0312,16.2657,3.2006
3300,50.0000,2221.8711,16.0244,3.3006
3400,37.0370,2221.9570,15.9019,3.4006
3500,38.4615,2221.6641,15.6954,3.5006
3600,40.9091,2221.6562,15.7054,3.6006
3700,45.0000,2221.7891,15.6717,3.7006
3800,45.4545,2221.8398,15.7854,3.8006
3900,47.6190,2222.0039,15.7269,3.9006
4000,39.1304,2222.0938,15.6718,4.0006
4100,36.0000,2221.9141,15.6006,4.1006
4200,40.0000,2222.0664,15.6976,4.2006
4300,40.0000,2221.9375,15.6634,4.3006
4404,40.9091,2222.2422,15.6121,4.4045
4500,42.1053,2222.0820,15.4844,4.5006
4600,40.9091,2222.3945,15.3921,4.6006
4700,38.8889,2222.0273,15.2535,4.7006
4800,32.1429,2222.0508,15.1702,4.8006
4900,31.0345,2222.0117,15.1205,4.9006
5000,36.3636,2221.9414,15.2155,5.0006
5100,46.1538,2222.0781,15.3212,5.1006
5200,40.0000,2221.8164,15.2740,5.2006
5300,44.0000,2221.8672,15.4318,5.3006
5400,32.0000,2221.8555,15.3273,5.4006
5500,38.7097,2221.7969,15.3822,5.5006
5600,50.0000,2221.8594,15.4001,5.6006
5700,48.0000,2221.8672,15.4020,5.7006
5800,40.7407,2222.1406,15.4934,5.8006
5900,44.4444,2221.9727,15.5945,5.9006
6000,39.1304,2222.0234,15.4977,6.0006
6100,40.0000,2221.8594,15.5055,6.1006
6200,34.7826,2221.8594,15.5139,6.2006
6300,35.7143,2221.8594,15.4852,6.3006
6400,38.0952,2221.8594,15.4247,6.4006
6500,47.6190,2221.6719,15.3083,6.5006
6600,39.1304,2221.8438,15.2513,6.6006
6700,29.6296,2221.7461,15.0991,6.7006
6800,36.3636,2222.0234,15.0466,6.8006
6900,38.8889,2221.8164,14.9361,6.9006
7000,32.1429,2221.8281,14.9232,7.0006
7100,42.1053,2221.6641,14.8511,7.1006
7200,45.0000,2221.9141,14.7716,7.2006
7300,42.1053,2222.1562,14.7789,7.3006
7400,35.7143,2221.7891,14.8046,7.4006
7500,41.1765,2221.9102,14.7408,7.5006
7600,36.8421,2222.1133,14.6728,7.6006
7700,50.0000,2221.6719,14.5954,7.7006
7800,43.4783,2221.7852,14.6617,7.8006
7900,42.3077,2221.9375,14.7181,7.9006
8000,36.3636,2222.2734,14.6290,8.0006
8100,40.7407,2221.9219,14.6751,8.1006
8200,33.3333,2222.0898,14.6651,8.2006
8300,53.8462,2221.9648,14.5708,8.3006
8400,47.8261,2222.1406,14.5680,8.4006
8500,32.3529,2222.2188,14.5045,8.5006
8600,42.8571,2222.0430,14.5211,8.6006
8700,42.8571,2222.2539,14.5056,8.7006
8800,47.3684,2222.0352,14.5496,8.8006
8900,54.1667,2222.1523,14.6287,8.9006
9000,44.0000,2222.1211,14.7713,9.0006
9100,37.9310,2222.1992,14.7725,9.1006
9200,39.1304,2221.8711,14.7944,9.2006
9300,48.0000,2222.0508,14.8140,9.3006
9400,45.4545,2221.8516,14.8269,9.4006
9500,57.1429,2222.0312,14.7640,9.5006
9600,32.0000,2221.7773,14.7437,9.6006
9700,36.6667,2221.5469,14.7414,9.7006
9800,35.7143,2221.9727,14.7651,9.8006
9900,42.8571,2221.8906,14.8650,9.9006
10000,40.9091,2221.9492,14.8230,10.0006
10100,63.1579,2222.0703,14.7417,10.1006
10200,58.3333,2221.8359,14.7060,10.2006
10300,38.2353,2221.5898,14.6714,10.3006
10400,31.0345,2221.8672,14.6002,10.4006
10500,39.1304,2221.9258,14.5743,10.5006
10600,37.5000,2221.9023,14.5591,10.6006
10700,39.1304,2222.2070,14.5558,10.7006
10800,55.0000,2222.2266,14.5020,10.8006
10900,30.0000,2222.3086,14.4100,10.9006
11000,42.8571,2222.2461,14.3283,11.0006
11100,31.2500,2222.3828,14.2753,11.1006
11200,32.0000,2222.4688,14.2807,11.2006
11300,35.7143,2221.9062,14.2372,11.3006
11400,50.0000,2221.4414,14.2583,11.4006
11500,40.0000,2221.8711,14.2336,11.5006
11600,42.8571,2222.0859,14.2162,11.6006
11700,42.8571,2221.8945,14.2094,11.7006
11800,45.0000,2222.2812,14.2490,11.8006
11900,44.0000,2222.2383,14.2430,11.9006
12000,36.8421,2222.2969,14.2066,12.0006
12100,24.2424,2222.3867,14.1621,12.1006
12200,36.0000,2222.1914,14.1300,12.2006
12300,42.1053,2221.3906,14.1179,12.3006
12400,37.5000,2222.0625,14.1322,12.4006
12500,37.9310,2222.0234,14.1423,12.5006
12600,45.8333,2221.6445,14.1783,12.6006
12700,36.0000,2222.0469,14.1541,12.7006
12800,30.4348,2222.2266,14.1207,12.8006
12900,38.0952,2222.1719,14.1010,12.9006
13000,50.0000,2222.1328,14.0660,13.0006
13100,31.8182,2222.1875,14.0570,13.1006
13200,45.4545,2221.6250,14.0741,13.2006
13300,36.8421,2221.5000,14.0603,13.3006
13400,40.9091,2221.5352,14.0381,13.4006
13500,34.6154,2221.1914,14.0288,13.5006
13600,24.1379,2221.1914,14.0013,13.6006
13700,28.5714,2221.3047,13.9760,13.7006
13800,37.9310,2221.1914,13.9860,13.8006
13900,34.2857,2221.0820,14.0187,13.9006
14000,27.5862,2221.1445,13.9963,14.0006
14100,45.0000,2221.1016,14.0076,14.1006
14200,39.1304,2221.3125,14.0083,14.2006
14300,30.4348,2221.3984,13.9684,14.3006
14400,44.0000,2221.0352,13.9775,14.4006
14500,36.0000,2221.2109,13.9840,14.5006
14600,42.1053,2221.2109,13.9874,14.6006
14700,42.1053,2221.0352,13.9449,14.7006
14800,38.4615,2221.5000,13.9307,14.8006
14900,47.6190,2221.1523,13.8911,14.9006
15000,30.4348,2221.2383,13.8717,15.0006
15100,34.6154,2221.5938,13.8612,15.1006
15200,35.0000,2221.5117,13.8526,15.2006
15300,47.0588,2221.2578,13.8179,15.3006
15400,40.0000,2221.4023,13.8168,15.4006
15500,35.7143,2221.2383,13.8113,15.5006
15600,43.4783,2221.4141,13.8266,15.6006
15700,36.0000,2221.2148,13.7999,15.7006
15800,32.1429,2221.1250,13.7626,15.8006
15900,35.0000,2221.4648,13.7464,15.9006
16000,43.3333,2221.2109,13.7511,16.0006
16100,36.3636,2221.1992,13.7534,16.1006
16200,36.6667,2221.2539,13.7486,16.2006
16300,41.1765,2221.3086,13.7224,16.3006
16400,44.8276,2221.1602,13.7423,16.4006
16500,41.6667,2221.1211,13.7500,16.5006
16600,47.6190,2221.3516,13.7658,16.6006
16700,48.1481,2221.1211,13.8131,16.7006
16800,37.5000,2221.3281,13.8013,16.8006
16900,40.0000,2221.2617,13.7645,16.9006
17000,47.8261,2222.0430,13.7930,17.0006
17100,40.0000,2221.1602,13.7302,17.1006
17200,43.4783,2221.4453,13.7612,17.2006
17300,36.0000,2221.5039,13.7521,17.3006
17400,47.3684,2221.3008,13.7528,17.4006
17500,28.5714,2221.6406,13.7388,17.5006
