Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.6915,2259.8398,7.5925,0.1010
200,43.3333,2253.8281,18.6774,0.2010
300,38.4615,2253.8594,20.6377,0.3010
400,42.8571,2254.2109,22.5304,0.4010
500,27.2727,2254.0938,21.5941,0.5010
600,34.6154,2254.3164,20.7997,0.6010
700,38.4615,2253.8008,21.9404,0.7010
800,62.5000,2254.6641,21.5810,0.8010
900,56.0000,2253.6914,23.1585,0.9010
1000,43.3333,2253.9805,23.4638,1.0010
1100,52.3810,2253.5039,22.9059,1.1010
1200,41.6667,2253.6523,22.7031,1.2010
1300,37.9310,2253.4570,22.6171,1.3010
1400,32.2581,2254.2734,21.7585,1.4010
1500,43.7500,2254.5469,20.8562,1.5010
1600,43.4783,2253.6719,20.3757,1.6010
1700,39.2857,2253.6406,20.1529,1.7010
1800,37.5000,2253.5508,19.8724,1.8010
1900,47.8261,2253.8945,19.5314,1.9010
2000,32.0000,2253.9414,19.0634,2.0010
2100,41.3793,2253.9570,18.8255,2.1010
2200,31.8182,2253.9336,18.7716,2.2010
2300,47.8261,2253.5625,18.8170,2.3010
2400,40.9091,2253.6797,18.7696,2.4010
2500,35.4839,2253.6562,18.7376,2.5010
2600,47.8261,2253.9336,18.5943,2.6010
2700,52.1739,2253.9023,18.3522,2.7010
2800,42.3077,2253.6641,18.3919,2.8010
2900,41.3793,2253.8438,18.2302,2.9010
3000,43.4783,2253.9297,18.1416,3.0010
3100,36.6667,2253.9141,18.0583,3.1010
3200,25.0000,2254.0625,17.6157,3.2010
3300,47.3684,2253.4609,17.5412,3.3010
3400,38.4615,2253.5742,17.4577,3.4010
3500,33.3333,2253.7109,17.4071,3.5010
3600,45.0000,2253.6875,17.2980,3.6010
3700,43.7500,2253.6523,16.9930,3.7010
3800,37.9310,2253.8164,16.9028,3.8010
3900,60.0000,2253.9102,16.5875,3.9010
4000,53.3333,2253.8008,16.4271,4.0010
4100,37.0370,2253.8164,16.4018,4.1010
4200,41.1765,2253.8125,16.2480,4.2010
4300,40.0000,2253.9688,16.1445,4.3010
4400,25.8065,2253.6484,15.9642,4.4010
4500,57.8947,2253.6250,15.8862,4.5010
4600,42.8571,2253.7852,15.8523,4.6010
4700,37.5000,2253.5820,15.7170,4.7010
4800,38.8889,2253.6953,15.6080,4.8010
4900,40.0000,2253.4727,15.6313,4.9010
5000,22.2222,2253.2031,15.5166,5.0010
5101,42.3077,2253.5547,15.4842,5.1016
5200,29.6296,2253.7344,15.3685,5.2010
5300,40.0000,2254.0664,15.3551,5.3010
5400,42.1053,2253.6406,15.3144,5.4010
5500,40.0000,2253.6562,15.2654,5.5010
5600,29.6296,2253.6211,15.2573,5.6010
5700,42.1053,2253.8984,15.0892,5.7010
5800,41.3793,2253.5156,15.1550,5.8010
5900,40.9091,2253.6562,15.1369,5.9010
6000,55.0000,2253.6445,15.1525,6.0010
6100,43.4783,2253.5508,15.2250,6.1010
6200,40.0000,2253.4102,15.2028,6.2010
6300,48.2759,2253.3867,15.2672,6.3010
6400,41.6667,2253.6172,15.3347,6.4010
6500,40.7407,2253.8242,15.3347,6.5010
6600,39.1304,2253.4922,15.3420,6.6010
6700,34.6154,2253.7812,15.3258,6.7010
6800,30.3030,2253.6445,15.2174,6.8010
6900,37.9310,2253.5469,15.1705,6.9010
7000,42.8571,2253.5625,15.1249,7.0010
7100,40.9091,2253.4961,15.1418,7.1010
7200,40.9091,2253.5859,15.0617,7.2010
7300,27.5862,2253.4297,14.9719,7.3010
7400,30.7692,2253.4922,14.9743,7.4010
7500,35.4839,2253.5977,14.9521,7.5010
7600,38.8889,2253.4805,14.8676,7.6010
7700,38.0952,2253.9531,14.8558,7.7010
7800,43.4783,2253.6797,14.7587,7.8010
7900,40.9091,2253.6445,14.6737,7.9010
8000,34.6154,2253.4805,14.6416,8.0010
8100,43.4783,2253.6836,14.5848,8.1010
8200,33.3333,2253.6367,14.5475,8.2010
8300,38.4615,2253.5234,14.5163,8.3010
8400,42.3077,2253.1602,14.5258,8.4010
8500,39.1304,2253.6406,14.4999,8.5010
8600,25.9259,2253.5820,14.3649,8.6010
8700,32.0000,2253.6797,14.3194,8.7010
8800,43.4783,2253.5977,14.2826,8.8010
8900,33.3333,2253.5742,14.2637,8.9010
9000,46.1538,2253.5703,14.3120,9.0010
9100,41.6667,2253.2812,14.3995,9.1010
9200,31.0345,2253.4648,14.3195,9.2010
9300,53.3333,2253.8281,14.2343,9.3010
9400,26.3158,2253.6094,14.1458,9.4010
9500,30.3030,2253.5859,14.1133,9.5010
9600,42.8571,2253.7734,14.1037,9.6010
9700,41.6667,2253.6016,14.1433,9.7010
9800,52.6316,2253.8320,14.1132,9.8010
9900,39.1304,2253.7930,14.0805,9.9010
10000,45.8333,2253.2969,14.1396,10.0010
10100,34.7826,2253.2344,14.1622,10.1010
10200,33.3333,2253.2578,14.1920,10.2010
10300,39.1304,2253.3672,14.1755,10.3010
10400,24.2424,2253.4023,14.1309,10.4010
10500,32.0000,2253.7227,14.1005,10.5010
10600,38.8889,2253.3125,14.0398,10.6010
10700,31.2500,2253.3672,13.9937,10.7010
10800,43.4783,2254.0508,13.9534,10.8010
10900,40.0000,2247.4453,14.0201,10.9010
11000,48.0000,2247.2891,14.0675,11.0010
11100,35.0000,2247.3750,14.0063,11.1010
11200,47.0588,2247.7070,13.9889,11.2010
11300,52.1739,2247.9297,14.0402,11.3010
11400,45.8333,2247.5977,14.0835,11.4010
11500,44.4444,2247.8594,14.0892,11.5010
11600,33.3333,2247.7188,14.0385,11.6010
11700,40.0000,2247.5820,13.9706,11.7010
11800,29.4118,2247.7305,13.8913,11.8010
11900,38.4615,2247.8125,13.8511,11.9010
12000,37.5000,2247.8047,13.8265,12.0010
12100,38.0952,2247.7188,13.8304,12.1010
12200,24.0000,2247.6836,13.7585,12.2010
12300,34.6154,2248.0195,13.7261,12.3010
12400,39.1304,2247.5000,13.7814,12.4010
12501,38.4615,2247.7227,13.8143,12.5019
12600,34.7826,2247.6680,13.8449,12.6010
12700,47.3684,2247.6133,13.8390,12.7010
12800,30.4348,2247.5586,13.8060,12.8010
12900,47.0588,2247.3984,13.7577,12.9010
13000,44.0000,2247.5664,13.7819,13.0010
13100,40.0000,2247.3359,13.7645,13.1010
13200,36.0000,2247.6367,13.7568,13.2010
13300,39.1304,2247.6328,13.7633,13.3010
13400,37.0370,2247.6797,13.8104,13.4010
13500,45.4545,2247.4102,13.8459,13.5010
13600,42.3077,2247.5000,13.9285,13.6010
13700,41.6667,2247.4922,13.9575,13.7010
13800,40.0000,2247.5938,13.9628,13.8010
13900,50.0000,2247.5000,13.9582,13.9010
14000,25.0000,2247.5234,13.9206,14.0010
14100,44.0000,2247.8672,13.9317,14.1010
14200,50.0000,2247.3320,13.9913,14.2010
14300,33.3333,2247.4844,14.0179,14.3010
14400,50.0000,2247.5547,14.0667,14.4010
14500,36.8421,2247.6445,14.0453,14.5010
14600,44.0000,2247.5195,14.0484,14.6010
14700,43.4783,2247.5781,14.0797,14.7010
14803,31.5789,2247.4062,14.0429,14.8037
14900,45.4545,2247.8477,14.0379,14.9010
15000,38.0952,2247.8047,14.0415,15.0010
15100,40.0000,2247.5938,14.0378,15.1010
15200,44.0000,2247.7031,14.1081,15.2010
15300,50.0000,2247.6836,14.1075,15.3010
15400,33.3333,2247.5898,14.0876,15.4010
15500,42.8571,2247.3320,14.0883,15.5010
15600,57.1429,2247.4180,14.0506,15.6010
15700,33.3333,2247.3242,14.0217,15.7010
15800,21.4286,2247.5117,13.9718,15.8010
15901,37.5000,2247.4375,13.9611,15.9018
16000,39.1304,2247.3008,13.9172,16.0010
16100,40.0000,2247.5781,13.9004,16.1010
16200,34.4828,2247.1992,13.8866,16.2010
16300,43.7500,2247.4414,13.8837,16.3010
16400,35.4839,2247.3203,13.8870,16.4010
16501,29.1667,2247.2812,13.8965,16.5012
16600,39.1304,2247.3125,13.8827,16.6010
16700,41.1765,2247.3984,13.8421,16.7010
16800,38.8889,2247.4883,13.8262,16.8010
16900,35.2941,2247.0078,13.7885,16.9010
17000,46.1538,2247.6250,13.8178,17.0010
17100,40.7407,2247.7109,13.8601,17.1010
17200,52.3810,2247.6289,13.8883,17.2010
17300,42.8571,2247.5625,13.8983,17.3010
17400,38.0952,2247.5703,13.9016,17.4010
17500,41.6667,2247.6211,13.9028,17.5010
17600,31.0345,2247.4570,13.8953,17.6010
17700,45.4545,2247.6719,13.9496,17.7010
17800,43.4783,2247.7266,13.9422,17.8010
17900,33.3333,2247.3750,13.9326,17.9010
18000,30.7692,2247.2500,13.9036,18.0010
18100,33.3333,2247.3555,13.9153,18.1010
18200,45.8333,2247.7930,13.9636,18.2010
18300,34.7826,2247.4336,14.0065,18.3010
18400,47.8261,2247.2695,14.0313,18.4010
18500,42.1053,2247.0625,14.0576,18.5010
18600,50.0000,2247.3086,14.0525,18.6010
18700,40.0000,2247.2109,14.0759,18.7010
18800,36.8421,2247.4648,14.0637,18.8010
18900,45.0000,2247.4258,14.0662,18.9010
19000,50.0000,2247.5742,14.0840,19.0010
19100,38.8889,2247.3438,14.0821,19.1010
19200,47.8261,2247.7617,14.1029,19.2010
19300,36.0000,2247.4688,14.1108,19.3010
19400,38.4615,2247.2422,14.1063,19.4010
19500,31.0345,2247.4570,14.0707,19.5010
19600,41.6667,2247.4922,14.1079,19.6010
19700,40.0000,2247.5820,14.0586,19.7010
19800,30.0000,2247.3633,14.0215,19.8010
19900,47.0588,2247.6719,13.9958,19.9010
20000,72.0000,2247.5625,13.9750,20.0010
20100,75.0000,2247.6289,13.9443,20.1010
20200,27.5862,2247.5664,13.9197,20.2010
20300,34.7826,2247.5664,13.9160,20.3010
20400,44.4444,2247.3945,13.9374,20.4010
20500,37.0370,2247.2930,13.9484,20.5010
20600,50.0000,2247.8438,13.9354,20.6010
20700,33.3333,2247.7109,13.9206,20.7010
20800,39.1304,2247.2969,13.9243,20.8010
20900,36.8421,2247.6133,13.9060,20.9010
21000,45.8333,2247.4297,13.8941,21.0010
21100,39.1304,2247.9844,13.9028,21.1010
21200,63.1579,2247.8828,13.8838,21.2010
21300,73.6842,2247.3789,13.8820,21.3010
21400,47.3684,2247.3516,13.8748,21.4010
21500,32.1429,2247.1406,13.8901,21.5010
21600,37.5000,2247.5078,13.8904,21.6010
21700,42.1053,2247.7695,13.8907,21.7010
21800,54.5455,2247.7266,13.8826,21.8010
21900,58.6207,2247.6680,13.8857,21.9010
22000,39.1304,2247.8750,13.8732,22.0010
22100,35.7143,2247.3633,13.8609,22.1010
22200,36.0000,2247.4219,13.8554,22.2010
22300,43.7500,2247.4141,13.8362,22.3010
22400,45.8333,2247.3359,13.8323,22.4010
22500,50.0000,2247.3672,13.8457,22.5010
22600,37.9310,2247.2500,13.8919,22.6010
22700,45.0000,2247.6719,13.8974,22.7010
22800,55.5556,2247.4414,13.8962,22.8010
22900,39.1304,2247.1875,13.8706,22.9010
23000,45.0000,2247.8164,13.8712,23.0010
23100,34.6154,2247.5430,13.8603,23.1010
23200,33.3333,2247.6562,13.8477,23.2010
23300,27.5862,2247.7148,13.8277,23.3010
23400,53.3333,2247.3594,13.8223,23.4010
23500,44.4444,2247.5234,13.8580,23.5010
23600,41.6667,2247.9805,13.8528,23.6010
23700,29.1667,2247.6055,13.8321,23.7010
23800,47.0588,2247.6992,13.8144,23.8010
23900,26.9231,2247.4023,13.7983,23.9010
24000,36.0000,2247.2305,13.7911,24.0010
24100,36.3636,2247.5078,13.7951,24.1010
24200,52.3810,2248.0469,13.7705,24.2010
24300,20.5882,2247.1094,13.7315,24.3010
24400,48.0000,2247.4180,13.7549,24.4010
24500,36.8421,2247.3320,13.7677,24.5010
24600,37.0370,2247.4961,13.7821,24.6010
24700,45.0000,2247.4531,13.7881,24.7010
24800,43.4783,2247.5078,13.7788,24.8010
24900,36.0000,2247.4727,13.7911,24.9010
25000,47.6190,2247.8477,13.8024,25.0010
25100,34.7826,2248.0234,13.7977,25.1010
25200,39.1304,2247.7227,13.8222,25.2010
25300,51.8519,2247.7188,13.8674,25.3010
25400,42.8571,2247.2422,13.8489,25.4010
25500,47.0588,2247.6172,13.8175,25.5010
25600,40.0000,2247.1680,13.8367,25.6010
25700,47.3684,2247.2148,13.8259,25.7010
25800,40.7407,2247.4180,13.8493,25.8010
25900,44.4444,2247.3906,13.8803,25.9010
26000,33.3333,2247.1992,13.8638,26.0010
26100,40.0000,2247.2812,13.8633,26.1010
26200,42.3077,2247.3047,13.8673,26.2010
26300,47.3684,2247.0547,13.8765,26.3010
26400,47.6190,2247.4375,13.8669,26.4010
26500,47.6190,2247.8438,13.8488,26.5010
26600,33.3333,2247.8438,13.7967,26.6010
26700,32.1429,2247.8438,13.7451,26.7010
26800,26.3158,2247.8438,13.6938,26.8010
26900,27.0270,2247.8438,13.6429,26.9010
27000,24.3243,2247.8438,13.5924,27.0010
27100,26.3158,2247.8438,13.5422,27.1010
27200,25.6410,2247.8438,13.4924,27.2010
27300,20.0000,2247.8438,13.4430,27.3010
