Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.4101,2203.0352,7.1853,0.1005
200,72.7273,2199.0156,18.8079,0.2005
300,46.1538,2201.9883,24.7898,0.3005
400,25.7143,2204.5000,21.2817,0.4005
500,39.1304,2210.4883,22.2664,0.5005
600,48.0000,2213.6562,22.3100,0.6005
700,48.2759,2209.9648,24.6616,0.7005
800,45.4545,2213.6289,23.6828,0.8005
900,31.2500,2220.0781,24.0650,0.9005
1000,42.3077,2224.6719,23.7162,1.0005
1100,50.0000,2229.1562,25.1666,1.1005
1200,42.3077,2228.7539,24.9297,1.2005
1300,60.0000,2222.8281,24.3045,1.3005
1400,93.3333,2224.1367,23.0153,1.4005
1500,35.7143,2225.9375,22.7578,1.5005
1600,40.0000,2228.3906,22.0985,1.6005
1700,39.2857,2228.4766,21.7765,1.7005
1800,34.7826,2230.0898,20.9438,1.8005
1900,40.9091,2233.8047,20.5689,1.9005
2000,35.7143,2234.8828,20.4308,2.0005
2100,40.0000,2233.1055,19.9309,2.1005
2200,29.0323,2234.4727,19.3488,2.2005
2300,52.6316,2236.7969,18.9109,2.3005
2400,35.7143,2238.1641,18.4104,2.4005
2500,40.7407,2237.7539,18.0853,2.5005
2600,33.3333,2235.7266,17.6787,2.6005
2700,50.0000,2237.3320,17.4039,2.7005
2800,35.2941,2238.3711,17.1833,2.8005
2900,45.0000,2241.1289,16.9990,2.9005
3000,39.1304,2242.1367,16.9029,3.0005
3100,43.7500,2244.4336,16.7421,3.1005
3200,50.0000,2247.1250,16.7712,3.2005
3300,29.6296,2245.6328,16.6059,3.3005
3400,32.0000,2247.4648,16.3772,3.4005
3500,33.3333,2250.0078,16.1952,3.5005
3600,28.0000,2249.8359,16.0030,3.6005
3700,38.8889,2252.6250,15.8743,3.7005
3800,41.6667,2252.0664,15.8823,3.8005
3900,42.3077,2253.0039,15.8449,3.9005
4000,30.0000,2254.5195,15.5737,4.0005
4100,43.7500,2255.6953,15.3806,4.1005
4200,40.0000,2257.1055,15.3983,4.2005
4300,45.4545,2257.6992,15.3615,4.3005
4400,33.3333,2260.3945,15.3210,4.4005
4500,47.6190,2263.5938,15.3029,4.5005
4600,50.0000,2263.9141,15.1836,4.6005
4700,38.0952,2266.6758,15.1237,4.7005
4800,44.0000,2266.0156,15.1553,4.8005
4900,42.1053,2270.6328,15.3219,4.9005
5000,50.0000,2274.5664,15.3121,5.0005
5100,43.4783,2273.1328,15.3217,5.1005
5200,55.5556,2271.0664,15.1994,5.2005
5300,47.6190,2273.2656,15.2739,5.3005
5400,43.4783,2276.4648,15.3459,5.4005
5500,37.5000,2279.4180,15.3298,5.5005
5600,35.0000,2281.0312,15.1838,5.6005
5700,39.2857,2284.2578,15.1449,5.7005
5800,26.6667,2285.4062,14.9785,5.8005
5900,43.4783,2283.1602,14.9947,5.9005
6000,48.0000,2281.7109,15.0321,6.0005
6100,40.7407,2282.4727,15.0785,6.1005
6200,45.0000,2282.9141,14.9754,6.2008
6300,41.6667,2286.1133,14.9867,6.3005
6400,45.8333,2287.9453,14.8643,6.4005
6500,38.8889,2289.5586,14.7568,6.5005
6600,34.7826,2292.3203,14.7295,6.6005
6700,41.6667,2293.9648,14.7332,6.7005
6800,52.9412,2294.5234,14.6049,6.8005
6900,57.8947,2290.4766,14.5710,6.9005
7000,30.4348,2292.5508,14.4791,7.0005
7100,40.7407,2297.1445,14.5557,7.1005
7200,47.6190,2299.1836,14.6572,7.2005
7300,42.1053,2294.8672,14.6534,7.3005
7400,45.0000,2297.3789,14.6263,7.4005
7500,45.0000,2298.9297,14.6116,7.5005
7600,30.0000,2301.2266,14.5619,7.6005
7700,46.1538,2302.9961,14.6071,7.7005
7800,35.0000,2305.5391,14.5627,7.8005
7900,52.9412,2305.4062,14.5053,7.9005
8000,61.5385,2304.9570,14.4120,8.0005
8100,52.9412,2305.6445,14.3322,8.1005
8200,25.0000,2307.3711,14.2415,8.2005
8300,38.8889,2309.6680,14.1936,8.3005
8400,36.0000,2307.9727,14.2274,8.4005
8500,41.6667,2311.8555,14.2755,8.5005
8600,52.3810,2302.1836,14.2401,8.6005
