Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
103,4.2103,2223.6836,9.8164,0.1034
203,34.6154,2222.3320,16.4639,0.2034
303,44.0000,2222.1406,18.0583,0.3034
403,35.7143,2222.8125,19.3423,0.4034
503,35.7143,2221.8594,20.7122,0.5034
603,42.8571,2221.6797,22.2007,0.6034
703,41.6667,2221.6367,22.6353,0.7034
803,42.3077,2221.5977,23.0757,0.8034
903,32.2581,2221.4219,22.9972,0.9034
1003,41.3793,2221.6758,23.2329,1.0034
1103,48.1481,2221.4922,24.2819,1.1034
1203,46.6667,2221.6367,25.0774,1.2034
1303,90.0000,2222.0000,24.0799,1.3034
1403,34.3750,2221.2148,23.3183,1.4034
1503,38.0952,2221.6992,22.5772,1.5034
1603,36.6667,2221.7109,22.2106,1.6034
1703,41.6667,2221.5703,21.7018,1.7034
1803,35.2941,2221.8164,21.0555,1.8034
1903,55.0000,2221.9844,20.3646,1.9034
2003,43.7500,2221.6055,19.8855,2.0034
2103,33.3333,2221.6484,19.5572,2.1034
2203,41.6667,2221.8203,19.5439,2.2034
2303,42.8571,2221.9023,19.3670,2.3034
2403,40.0000,2221.7070,18.9974,2.4034
2503,47.6190,2221.7031,18.8395,2.5034
2603,37.0370,2221.6836,18.6723,2.6034
2703,30.7692,2221.5781,18.3379,2.7034
2803,44.4444,2221.4375,18.3836,2.8034
2903,39.1304,2221.3359,18.1689,2.9034
3003,47.8261,2221.5703,18.0003,3.0034
3103,33.3333,2221.5508,17.7949,3.1034
3203,36.3636,2221.7266,17.7064,3.2034
3303,47.6190,2221.7227,17.6142,3.3034
3403,42.8571,2221.5469,17.4475,3.4034
3503,42.3077,2221.6406,17.5651,3.5034
3603,42.8571,2221.8281,17.4458,3.6034
3703,55.5556,2221.8828,17.2343,3.7034
3803,39.2857,2221.9062,17.2479,3.8034
3903,38.8889,2221.5469,17.0824,3.9034
4003,36.3636,2221.2930,17.1709,4.0034
4103,44.0000,2221.6055,17.1744,4.1034
4203,50.0000,2221.3672,17.1224,4.2034
4303,39.1304,2221.6055,16.9605,4.3034
4403,39.1304,2221.9414,16.8982,4.4034
4503,25.0000,2221.9688,16.6169,4.5034
4603,44.4444,2221.7188,16.6342,4.6034
4703,34.6154,2221.8086,16.5577,4.7034
