Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
103,3.38,2234.93,22.53,0.1149
203,51.72,2234.94,33.34,0.2149
303,45.45,2235.03,31.56,0.3149
403,37.93,2234.86,31.69,0.4149
503,39.13,2235.01,28.85,0.5149
603,32.14,2235.13,27.09,0.6149
703,34.38,2234.96,27.24,0.7149
803,45.45,2235.18,26.62,0.8149
903,47.83,2234.94,27.37,0.9149
1003,48.00,2235.14,28.55,1.0149
1103,52.17,2234.49,28.39,1.1149
1203,47.62,2234.93,27.97,1.2149
1303,45.83,2234.64,26.80,1.3149
1403,25.93,2234.73,25.37,1.4149
1503,28.57,2234.86,24.38,1.5149
1603,28.13,2234.82,23.34,1.6149
1703,25.93,2234.82,22.39,1.7149
1803,40.91,2235.00,21.95,1.8149
1903,45.45,2235.12,21.76,1.9149
2003,39.13,2234.85,21.39,2.0149
2103,45.00,2235.17,21.14,2.1149
2203,37.50,2234.93,20.79,2.2149
2303,41.67,2235.00,20.67,2.3149
2403,36.67,2235.09,20.19,2.4149
2503,40.00,2234.94,19.95,2.5149
2603,47.06,2235.07,19.57,2.6149
2703,31.03,2235.07,19.15,2.7149
2803,40.00,2234.81,18.83,2.8149
2903,33.33,2235.15,18.68,2.9149
3003,45.45,2235.20,18.72,3.0149
3103,48.00,2234.83,18.90,3.1149
3203,40.00,2234.89,18.71,3.2149
3303,42.86,2234.86,18.45,3.3149
3403,33.33,2235.07,18.33,3.4149
3503,40.74,2234.96,18.32,3.5149
3603,34.62,2235.31,18.00,3.6149
3703,41.94,2234.77,18.08,3.7149
3803,34.78,2234.57,17.87,3.8149
3903,27.27,2234.62,17.68,3.9149
4003,39.13,2235.11,17.63,4.0149
4103,32.14,2235.25,17.40,4.1149
4203,50.00,2234.93,17.28,4.2149
4303,40.74,2234.89,17.33,4.3149
4403,47.62,2234.95,17.27,4.4149
4503,48.15,2234.87,17.50,4.5149
4603,47.37,2234.87,17.35,4.6149
4703,45.00,2234.77,17.33,4.7149
4803,40.00,2234.91,17.31,4.8149
4903,47.83,2235.22,17.29,4.9149
5003,45.83,2235.25,17.27,5.0149
5103,42.31,2235.02,17.29,5.1149
5203,52.94,2235.19,17.13,5.2149
5303,43.48,2235.13,17.08,5.3149
5403,38.46,2234.74,16.92,5.4149
5503,36.36,2234.99,16.76,5.5149
5603,29.17,2235.11,16.69,5.6149
5703,45.83,2234.88,16.58,5.7149
5803,42.31,2234.85,16.62,5.8149
5903,36.84,2234.87,16.50,5.9149
6003,40.91,2235.11,16.44,6.0149
6103,41.67,2234.79,16.40,6.1149
6203,40.91,2234.88,16.49,6.2149
6303,47.06,2234.72,16.39,6.3149
6403,47.37,2234.68,16.33,6.4149
6503,45.00,2234.41,16.28,6.5149
6603,44.44,2234.46,16.18,6.6149
6703,38.10,2234.77,16.08,6.7149
6803,33.33,2234.57,16.01,6.8149
6903,40.00,2234.59,16.00,6.9149
7003,35.71,2234.79,15.97,7.0149
7103,35.29,2234.85,15.90,7.1149
7203,37.50,2235.16,15.90,7.2149
7303,48.39,2235.14,15.95,7.3149
7403,41.18,2235.04,15.88,7.4149
7503,35.71,2234.94,15.83,7.5149
7603,24.00,2235.28,15.71,7.6149
7703,33.33,2234.93,15.64,7.7149
7803,36.36,2234.95,15.61,7.8149
7903,30.30,2234.92,15.53,7.9149
8003,31.03,2235.01,15.44,8.0149
8103,36.67,2234.98,15.47,8.1149
8203,43.48,2235.11,15.57,8.2149
8303,36.36,2235.06,15.58,8.3149
8403,40.00,2234.96,15.53,8.4149
8503,45.83,2234.98,15.58,8.5149
8603,42.11,2234.96,15.53,8.6149
8703,38.89,2235.04,15.48,8.7149
8803,38.89,2234.90,15.41,8.8149
8903,50.00,2234.90,15.42,8.9149
9003,42.11,2235.17,15.41,9.0149
9103,42.86,2235.12,15.42,9.1149
9203,44.00,2235.02,15.46,9.2149
9303,39.13,2235.07,15.42,9.3149
9403,37.04,2234.85,15.47,9.4149
9503,50.00,2235.55,15.37,9.5151
9603,39.29,2235.07,15.34,9.6149
9703,29.63,2235.07,15.33,9.7149
9803,41.67,2234.87,15.28,9.8149
9903,38.10,2235.05,15.24,9.9149
10003,32.14,2234.86,15.21,10.0149
10103,47.62,2235.21,15.23,10.1149
10203,52.17,2235.00,15.27,10.2149
10303,41.67,2235.31,15.31,10.3149
10403,41.67,2235.08,15.32,10.4149
10503,46.67,2234.93,15.34,10.5149
10603,47.83,2234.74,15.39,10.6149
10703,44.44,2235.02,15.36,10.7149
10803,40.00,2234.98,15.38,10.8149
10903,40.00,2234.88,15.37,10.9149
11003,47.37,2234.88,15.32,11.0149
11103,44.44,2235.01,15.33,11.1149
11203,26.67,2234.82,15.29,11.2149
11303,33.33,2235.01,15.24,11.3149
11403,32.14,2234.95,15.24,11.4149
11503,42.31,2235.07,15.20,11.5149
11603,42.86,2234.84,15.21,11.6149
11703,40.00,2234.69,15.23,11.7149
11803,37.04,2234.95,15.23,11.8149
11903,52.38,2234.92,15.19,11.9149
12003,53.33,2234.86,15.19,12.0149
12103,45.45,2234.88,15.19,12.1149
12203,40.74,2235.31,15.25,12.2149
12303,52.94,2234.90,15.25,12.3149
12403,48.15,2234.87,15.30,12.4149
12503,47.62,2235.11,15.30,12.5149
12603,47.83,2235.35,15.29,12.6149
12703,45.00,2235.44,15.27,12.7149
12803,35.00,2235.64,15.23,12.8149
12903,40.91,2235.17,15.22,12.9149
13003,33.33,2235.45,15.20,13.0149
13103,36.00,2234.96,15.18,13.1149
13203,47.37,2235.07,15.17,13.2149
13303,37.50,2235.13,15.15,13.3149
13403,50.00,2234.99,15.13,13.4149
13503,36.36,2234.95,15.11,13.5149
13603,42.31,2234.95,15.09,13.6149
13703,44.44,2234.79,15.07,13.7153
13803,35.48,2234.79,15.07,13.8149
13903,43.48,2234.87,15.06,13.9149
14003,33.33,2235.02,15.04,14.0149
14103,45.45,2234.77,15.03,14.1149
14203,28.57,2234.88,14.99,14.2149
14303,47.37,2234.56,14.99,14.3149
14403,28.57,2234.80,14.97,14.4149
14503,36.67,2234.89,14.99,14.5149
14603,38.89,2235.06,14.96,14.6149
14703,38.10,2235.32,14.91,14.7149
14803,42.31,2235.07,14.94,14.8149
14903,40.00,2234.98,14.90,14.9149
15003,43.48,2234.80,14.89,15.0149
15103,36.67,2234.65,14.93,15.1149
15203,34.48,2234.90,14.92,15.2149
15303,42.11,2235.14,14.90,15.3149
15403,47.62,2235.18,14.91,15.4149
15503,43.48,2235.25,14.92,15.5149
15603,33.33,2235.03,14.90,15.6149
15703,43.75,2235.00,14.86,15.7149
15803,40.00,2234.84,14.87,15.8149
15903,45.83,2234.78,14.87,15.9149
16003,38.10,2234.94,14.89,16.0149
16103,33.33,2234.77,14.87,16.1149
16203,42.86,2234.77,14.84,16.2149
16303,40.74,2234.61,14.88,16.3149
16403,34.62,2234.64,14.85,16.4149
16503,32.00,2234.73,14.82,16.5149
16603,47.62,2234.61,14.83,16.6149
16703,30.77,2235.09,14.83,16.7149
16803,47.06,2234.75,14.79,16.8149
16903,35.71,2234.79,14.82,16.9149
17003,47.62,2235.02,14.81,17.0149
17103,50.00,2234.61,14.77,17.1149
17203,42.31,2235.05,14.75,17.2149
17303,42.11,2235.34,14.74,17.3149
17403,35.48,2235.17,14.74,17.4149
17503,34.78,2235.22,14.73,17.5149
17603,32.26,2235.29,14.72,17.6149
17703,55.56,2235.49,14.70,17.7149
17803,45.83,2235.50,14.71,17.8149
17903,45.45,2235.38,14.73,17.9149
18003,48.00,2234.88,14.77,18.0149
18103,34.78,2234.63,14.76,18.1149
18203,41.38,2234.75,14.79,18.2149
18303,42.86,2235.05,14.76,18.3149
18403,45.45,2234.70,14.78,18.4149
18503,34.62,2234.82,14.79,18.5149
18603,42.11,2234.57,14.80,18.6149
