Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.12,2273.80,9.68,0.1007
200,37.93,2272.65,17.17,0.2007
300,56.52,2272.51,22.53,0.3007
400,51.85,2272.79,26.28,0.4007
500,57.14,2265.31,26.71,0.5007
600,34.78,2265.32,25.74,0.6007
700,53.33,2260.53,26.09,0.7007
800,44.44,2260.94,27.59,0.8007
900,37.04,2260.78,28.64,0.9007
1000,38.71,2261.09,28.64,1.0007
1100,44.44,2260.83,27.93,1.1007
1200,40.91,2260.62,26.84,1.2007
1300,75.00,2260.80,25.84,1.3007
1400,40.74,2260.63,24.80,1.4007
1500,52.94,2261.14,23.92,1.5007
1600,41.67,2260.83,23.34,1.6007
1700,40.91,2260.82,22.69,1.7007
1800,42.86,2260.59,22.04,1.8007
1900,60.00,2260.71,21.26,1.9007
2000,53.33,2260.37,20.49,2.0007
2100,38.71,2260.81,20.41,2.1007
2200,32.00,2260.87,19.91,2.2007
2300,45.45,2261.07,19.69,2.3007
2400,33.33,2260.74,19.38,2.4007
2500,28.13,2261.00,18.95,2.5007
2600,34.62,2260.86,18.65,2.6007
2700,45.00,2261.01,18.23,2.7007
2800,39.29,2260.82,18.13,2.8007
2900,23.53,2260.78,17.71,2.9007
3000,47.62,2260.87,17.45,3.0007
3100,40.91,2260.89,17.09,3.1007
3200,28.00,2260.79,16.82,3.2007
3300,30.00,2260.75,16.57,3.3007
3400,44.00,2261.01,16.40,3.4007
3500,38.89,2261.15,16.19,3.5007
3600,39.29,2260.50,16.29,3.6007
3700,56.25,2261.04,16.22,3.7007
3800,42.86,2260.82,16.03,3.8007
3900,42.11,2260.42,16.03,3.9007
4005,33.33,2260.93,15.96,4.0058
4100,42.86,2260.69,15.87,4.1007
4200,37.93,2260.74,15.84,4.2007
4300,29.03,2260.72,15.66,4.3007
4400,40.91,2260.73,15.57,4.4007
4500,41.67,2260.66,15.53,4.5007
4600,43.48,2260.88,15.49,4.6007
4700,39.13,2260.74,15.48,4.7007
4800,40.91,2260.66,15.41,4.8007
4900,44.44,2260.44,15.33,4.9007
5000,34.78,2260.78,15.25,5.0007
5100,38.10,2260.67,15.17,5.1007
5200,47.62,2261.00,15.17,5.2007
5300,23.08,2261.15,15.16,5.3007
5400,44.44,2261.32,15.35,5.4007
5500,47.06,2261.12,15.30,5.5007
5600,45.00,2261.00,15.21,5.6007
5700,30.77,2261.12,15.16,5.7009
5800,28.57,2260.90,15.09,5.8007
5900,45.83,2261.02,15.17,5.9007
6000,36.36,2261.04,15.16,6.0007
6100,16.00,2260.71,14.99,6.1007
6200,42.11,2260.70,14.93,6.2007
6300,41.67,2260.55,15.03,6.3007
6400,35.00,2261.06,14.98,6.4007
6500,37.50,2261.02,14.96,6.5007
6600,52.38,2260.70,15.01,6.6007
6700,52.63,2260.91,14.95,6.7007
6800,31.25,2260.70,14.85,6.8007
6900,36.36,2260.72,14.79,6.9007
7000,37.04,2260.98,14.73,7.0007
7100,36.36,2260.94,14.69,7.1007
7200,33.33,2261.16,14.66,7.2007
7300,47.37,2260.94,14.61,7.3007
7400,36.36,2260.67,14.52,7.4007
7500,38.46,2260.79,14.54,7.5007
7600,30.00,2260.89,14.47,7.6007
7700,45.45,2261.00,14.54,7.7007
7800,44.44,2260.88,14.47,7.8007
7900,52.00,2260.54,14.51,7.9007
8000,42.86,2260.74,14.49,8.0007
8100,42.31,2260.95,14.50,8.1007
8200,30.43,2260.81,14.41,8.2007
8300,37.04,2260.86,14.47,8.3007
8400,39.13,2260.65,14.46,8.4007
8500,45.00,2261.82,14.38,8.5007
8600,41.67,2261.55,14.35,8.6007
8700,45.45,2262.09,14.41,8.7007
8800,39.29,2261.01,14.47,8.8007
8900,35.00,2260.69,14.47,8.9007
9000,33.33,2260.77,14.41,9.0007
9100,47.62,2261.02,14.40,9.1007
9200,36.36,2260.85,14.42,9.2007
9300,36.36,2261.07,14.44,9.3007
9400,40.00,2260.68,14.42,9.4007
9500,40.74,2260.88,14.45,9.5007
9600,37.93,2257.86,14.52,9.6007
9700,42.86,2257.60,14.49,9.7007
9800,40.91,2257.54,14.48,9.8007
9900,34.62,2257.52,14.50,9.9007
10000,43.48,2257.54,14.54,10.0007
10100,40.91,2257.68,14.63,10.1007
10200,43.48,2257.48,14.64,10.2007
10300,45.00,2257.46,14.66,10.3007
10400,47.83,2257.70,14.64,10.4007
10500,35.48,2257.70,14.63,10.5007
10600,40.00,2257.54,14.67,10.6007
10700,30.43,2257.25,14.62,10.7007
10800,43.48,2257.21,14.63,10.8007
10900,41.18,2257.29,14.56,10.9007
11000,42.86,2257.58,14.50,11.0007
11100,40.00,2257.44,14.48,11.1007
11200,31.25,2257.50,14.42,11.2007
11300,45.00,2257.72,14.40,11.3007
11400,31.82,2257.50,14.39,11.4007
11500,48.15,2257.73,14.45,11.5007
