Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.60,2266.55,5.61,0.1005
200,41.38,2264.44,19.41,0.2005
300,46.15,2264.04,22.69,0.3005
400,46.15,2264.11,26.62,0.4005
500,52.17,2264.06,26.25,0.5005
600,57.69,2263.99,27.45,0.6005
700,58.33,2264.16,26.64,0.7005
800,46.43,2264.38,26.28,0.8005
900,47.83,2263.91,27.19,0.9005
1000,40.91,2263.99,26.42,1.0005
1100,61.54,2264.09,26.12,1.1005
1200,28.57,2263.71,24.52,1.2005
1300,42.86,2263.86,23.58,1.3005
1400,36.84,2264.23,22.49,1.4005
1500,40.00,2264.00,22.06,1.5005
1600,28.13,2263.85,21.24,1.6005
1700,35.71,2264.22,20.62,1.7005
1800,64.29,2264.94,20.12,1.8005
1900,43.75,2264.21,19.43,1.9005
2000,47.37,2263.96,18.98,2.0005
2100,38.10,2264.06,18.59,2.1005
2200,50.00,2263.84,18.08,2.2005
2300,42.11,2263.97,17.87,2.3005
2400,45.83,2263.79,17.68,2.4005
2500,42.86,2263.75,17.62,2.5005
2600,36.36,2263.96,17.69,2.6005
2700,44.44,2263.68,17.69,2.7005
2800,44.44,2263.91,17.66,2.8005
2900,47.06,2263.90,17.52,2.9005
3000,29.17,2263.79,17.14,3.0005
3100,30.43,2263.67,16.85,3.1005
3200,30.77,2263.88,16.63,3.2005
3300,28.00,2263.64,16.49,3.3005
3400,35.71,2263.73,16.30,3.4005
3500,40.91,2263.79,16.05,3.5005
3600,64.71,2264.04,15.96,3.6005
3700,28.57,2263.77,15.76,3.7005
3800,42.31,2263.78,15.68,3.8005
3900,33.33,2263.70,15.57,3.9005
4000,40.00,2263.93,15.36,4.0005
4100,21.43,2263.96,15.13,4.1005
4200,42.86,2264.20,14.89,4.2005
4300,42.86,2264.23,14.95,4.3005
4400,40.00,2263.50,14.95,4.4005
4500,36.36,2263.77,14.89,4.5005
4600,33.33,2263.88,14.75,4.6008
4700,36.00,2263.59,14.66,4.7005
4800,36.84,2263.84,14.48,4.8005
4900,22.58,2263.59,14.25,4.9005
5000,30.43,2263.68,14.23,5.0005
5100,45.45,2263.61,14.31,5.1005
5200,40.00,2263.54,14.23,5.2005
5300,37.04,2263.80,14.26,5.3005
5400,41.67,2264.12,14.34,5.4005
5500,50.00,2263.74,14.47,5.5005
5600,26.92,2263.66,14.44,5.6005
5700,36.00,2263.66,14.40,5.7005
5800,40.91,2263.82,14.43,5.8005
5900,47.37,2263.78,14.43,5.9005
6000,40.74,2264.25,14.53,6.0005
6100,34.78,2263.94,14.60,6.1005
6200,39.13,2263.93,14.61,6.2005
6300,45.45,2263.79,14.60,6.3005
6400,50.00,2263.77,14.56,6.4005
6500,43.48,2263.59,14.71,6.5005
6600,41.18,2263.71,14.59,6.6005
6700,41.67,2264.22,14.53,6.7005
6800,26.67,2264.08,14.46,6.8005
6900,44.44,2263.84,14.36,6.9005
7000,45.45,2263.77,14.41,7.0005
7100,43.48,2263.75,14.50,7.1005
7200,48.15,2264.07,14.59,7.2005
7300,36.84,2263.80,14.54,7.3005
7400,40.91,2263.71,14.53,7.4005
7500,42.11,2263.65,14.48,7.5005
7600,40.00,2263.68,14.44,7.6005
7700,42.31,2263.73,14.47,7.7005
7800,47.62,2264.55,14.43,7.8005
7900,30.00,2264.18,14.32,7.9005
8000,36.36,2264.21,14.30,8.0005
8100,37.93,2263.64,14.27,8.1005
8200,38.10,2263.80,14.18,8.2005
8300,36.00,2263.45,14.11,8.3005
8400,38.89,2263.99,14.03,8.4005
8500,16.67,2263.86,13.92,8.5005
8600,25.93,2263.68,13.85,8.6007
8700,34.48,2263.46,13.82,8.7005
8800,38.89,2264.11,13.78,8.8005
8900,42.86,2263.59,13.84,8.9005
9000,62.50,2263.85,13.80,9.0005
9100,46.67,2263.47,13.76,9.1005
9200,33.33,2263.52,13.76,9.2005
9300,42.86,2263.84,13.80,9.3005
9400,31.82,2263.96,13.85,9.4005
9500,37.50,2263.61,13.87,9.5005
9600,52.17,2263.88,13.89,9.6005
9700,37.93,2263.81,13.90,9.7005
9800,38.89,2263.82,13.87,9.8005
9900,47.83,2263.64,13.87,9.9005
10000,36.36,2263.82,13.87,10.0005
10100,25.00,2263.56,13.79,10.1005
10200,25.00,2263.80,13.71,10.2005
10300,38.71,2263.42,13.76,10.3005
10400,28.57,2263.38,13.73,10.4005
10500,52.00,2263.56,13.70,10.5005
10600,41.18,2263.71,13.65,10.6005
10700,45.45,2263.86,13.55,10.7005
10800,50.00,2264.20,13.56,10.8005
10900,52.17,2264.11,13.59,10.9005
11000,48.00,2264.09,13.58,11.0005
11100,37.93,2263.88,13.58,11.1005
11200,16.67,2264.54,13.49,11.2005
11300,33.33,2263.63,13.50,11.3005
11400,43.48,2264.10,13.45,11.4005
11500,37.93,2263.87,13.42,11.5005
11600,28.00,2263.61,13.38,11.6005
11700,34.62,2263.67,13.33,11.7005
11800,37.50,2263.75,13.34,11.8005
11900,40.00,2263.63,13.33,11.9005
12000,47.62,2263.62,13.25,12.0005
