Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,4.34,2259.58,14.06,0.1135
201,51.85,2258.76,17.61,0.2135
301,43.48,2258.68,19.18,0.3135
401,50.00,2258.83,23.87,0.4135
501,41.94,2259.22,27.69,0.5135
601,43.48,2259.51,28.63,0.6135
701,40.00,2259.06,29.12,0.7135
801,67.74,2259.19,28.00,0.8135
901,25.00,2259.07,25.99,0.9135
1001,27.59,2259.22,24.40,1.0135
1101,37.50,2258.91,23.14,1.1135
1201,33.33,2258.78,22.80,1.2135
1301,40.74,2259.00,22.41,1.3135
1401,62.96,2258.73,21.69,1.4135
1501,43.33,2258.55,21.30,1.5135
1601,33.33,2258.64,20.49,1.6135
1701,33.33,2258.79,19.74,1.7135
1801,36.36,2258.78,19.21,1.8135
1901,39.13,2258.80,18.81,1.9135
2001,42.86,2258.70,18.11,2.0135
2101,40.00,2258.63,17.54,2.1135
2201,29.63,2258.87,17.10,2.2135
2301,31.03,2258.74,16.84,2.3135
2401,41.67,2259.07,16.77,2.4135
2501,45.00,2258.63,16.55,2.5135
2601,36.36,2258.71,16.44,2.6135
2701,36.00,2258.80,16.20,2.7135
2801,37.04,2258.60,16.15,2.8135
2901,42.86,2258.84,15.91,2.9135
3001,40.00,2258.74,15.76,3.0135
3101,36.36,2258.86,15.59,3.1135
3201,37.04,2258.54,15.48,3.2135
3301,42.31,2258.52,15.43,3.3135
3401,32.00,2258.71,15.41,3.4135
3501,42.86,2258.66,15.36,3.5135
3601,45.45,2258.85,15.35,3.6135
3701,40.00,2259.14,15.46,3.7135
3801,55.56,2259.20,15.26,3.8135
3901,38.89,2259.09,15.03,3.9135
4001,33.33,2258.81,14.87,4.0135
4101,38.10,2258.62,14.88,4.1135
4201,41.38,2258.55,14.97,4.2135
4301,42.86,2258.37,15.01,4.3135
4401,42.11,2258.32,15.03,4.4135
4501,29.63,2258.69,14.93,4.5135
4601,45.45,2258.32,15.06,4.6135
4701,34.48,2258.65,14.93,4.7135
4801,42.86,2258.67,14.82,4.8135
4901,43.48,2258.45,14.79,4.9135
5001,38.89,2258.62,14.80,5.0135
5101,50.00,2258.52,14.77,5.1135
5201,45.45,2258.45,14.85,5.2135
5301,39.13,2258.65,14.86,5.3135
5401,47.83,2258.50,14.77,5.4135
5501,38.89,2258.74,14.67,5.5135
5601,40.00,2258.61,14.57,5.6135
5701,50.00,2258.73,14.39,5.7135
5801,39.29,2258.49,14.36,5.8135
5901,47.06,2258.74,14.31,5.9135
6001,35.29,2258.66,14.23,6.0135
6101,37.04,2258.36,14.24,6.1135
6201,40.00,2258.73,14.17,6.2135
6301,42.31,2258.73,14.19,6.3135
6401,47.83,2258.85,14.25,6.4135
6501,35.00,2258.82,14.28,6.5135
6601,38.10,2258.43,14.32,6.6135
6701,40.00,2258.71,14.27,6.7135
6801,39.13,2258.91,14.19,6.8135
6901,37.50,2258.93,14.14,6.9135
7001,40.74,2258.62,14.18,7.0135
7101,36.00,2258.54,14.24,7.1135
7201,45.83,2258.95,14.30,7.2135
7301,32.00,2258.46,14.30,7.3135
7401,34.48,2258.62,14.28,7.4135
7501,35.00,2258.95,14.18,7.5135
7601,47.06,2259.05,14.13,7.6135
7701,40.74,2258.61,14.14,7.7135
7801,44.44,2258.92,14.16,7.8135
7901,45.00,2259.55,14.19,7.9135
8001,41.18,2259.38,14.14,8.0135
8101,46.67,2259.07,14.10,8.1135
8201,35.71,2258.85,14.13,8.2135
8301,40.00,2258.66,14.28,8.3135
8401,45.45,2258.72,14.35,8.4135
8501,45.45,2258.66,14.36,8.5135
8601,39.13,2258.47,14.49,8.6135
8701,52.38,2258.53,14.47,8.7135
8801,38.89,2258.39,14.47,8.8135
8901,52.38,2258.55,14.44,8.9135
9001,40.00,2258.57,14.42,9.0135
9101,50.00,2258.58,14.39,9.1135
9201,40.00,2258.57,14.41,9.2135
9301,45.00,2258.95,14.35,9.3135
9401,47.62,2258.83,14.39,9.4135
9501,58.33,2258.25,14.41,9.5135
9601,38.46,2258.52,14.40,9.6135
9701,44.44,2258.58,14.32,9.7135
9801,47.83,2258.61,14.29,9.8135
9901,47.37,2258.86,14.20,9.9135
10001,32.14,2259.02,14.17,10.0135
10101,40.00,2258.88,14.13,10.1135
10201,37.50,2258.80,14.10,10.2135
10301,38.46,2258.73,14.11,10.3135
10401,36.00,2258.85,14.10,10.4135
10501,45.45,2258.57,14.09,10.5135
10601,37.93,2258.99,14.16,10.6135
10701,34.62,2258.71,14.19,10.7135
10801,33.33,2258.87,14.14,10.8135
10901,39.29,2259.21,14.13,10.9135
11001,34.78,2258.55,14.10,11.0135
11101,53.33,2258.43,14.07,11.1135
11201,43.48,2258.62,14.04,11.2135
11301,41.67,2258.41,14.09,11.3135
11401,45.83,2258.59,14.16,11.4135
11501,47.37,2258.64,14.14,11.5135
11601,44.00,2258.89,14.16,11.6135
11701,45.00,2258.48,14.15,11.7135
11801,44.44,2258.56,14.15,11.8135
11901,42.86,2258.50,14.16,11.9135
12001,40.00,2258.48,14.14,12.0135
