Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
113,3.75,2263.46,4.61,0.1140
213,50.00,2262.49,19.17,0.2140
313,47.62,2261.97,19.74,0.3140
413,48.28,2262.19,25.14,0.4140
513,34.48,2262.44,25.56,0.5140
613,30.00,2262.27,24.38,0.6140
713,60.87,2262.71,24.60,0.7140
813,53.57,2262.01,24.94,0.8140
913,28.12,2262.19,24.17,0.9140
1013,50.00,2262.29,24.01,1.0140
1113,42.86,2261.87,23.60,1.1140
1213,29.17,2261.77,22.90,1.2140
1313,37.93,2262.63,22.10,1.3140
1413,50.00,2262.95,21.43,1.4140
1513,30.43,2262.77,20.72,1.5140
1613,45.45,2262.89,20.36,1.6140
1713,40.00,2262.83,20.10,1.7140
1813,43.48,2262.92,19.90,1.8140
1913,50.00,2263.04,19.34,1.9140
2013,37.50,2262.96,19.19,2.0140
2113,47.06,2263.12,18.65,2.1140
2213,31.82,2262.90,18.14,2.2140
2313,38.89,2263.11,17.81,2.3140
2413,42.86,2262.92,17.58,2.4140
2513,42.86,2263.20,17.30,2.5140
2613,43.48,2262.95,17.23,2.6140
2713,43.75,2263.04,16.88,2.7140
2813,42.31,2262.18,16.89,2.8140
2913,38.46,2262.14,16.83,2.9140
3013,29.17,2262.45,16.53,3.0140
3113,53.85,2262.32,16.18,3.1140
3213,41.18,2262.20,15.85,3.2140
3313,40.00,2262.22,15.73,3.3140
3413,47.37,2262.30,15.84,3.4140
3513,44.00,2262.37,16.01,3.5140
3613,31.25,2262.52,15.91,3.6140
3713,42.86,2262.16,15.83,3.7140
3813,50.00,2262.30,15.84,3.8140
3914,34.78,2262.27,15.74,3.9145
4013,45.00,2262.30,15.68,4.0140
4113,41.18,2261.89,15.56,4.1140
4213,38.46,2262.22,15.70,4.2140
4313,47.37,2262.19,15.57,4.3140
4413,47.83,2262.20,15.77,4.4140
4513,46.15,2262.47,15.96,4.5140
4613,47.62,2262.18,15.97,4.6140
4713,44.00,2262.26,16.04,4.7140
4813,39.29,2262.29,16.01,4.8140
4913,40.00,2262.22,15.95,4.9140
5013,45.45,2261.93,15.95,5.0140
5113,38.89,2262.42,15.87,5.1140
5213,43.48,2261.87,15.84,5.2140
5313,39.29,2262.13,15.99,5.3140
5413,34.78,2261.75,15.93,5.4140
5513,32.00,2262.16,15.86,5.5140
5613,40.00,2261.96,15.75,5.6140
5713,32.00,2262.33,15.58,5.7140
5813,33.33,2262.31,15.55,5.8140
5913,32.00,2262.15,15.39,5.9140
6013,40.91,2261.89,15.48,6.0140
6113,35.29,2261.98,15.34,6.1140
6213,45.45,2262.13,15.22,6.2140
6313,35.71,2262.23,15.15,6.3140
6413,30.77,2262.30,15.03,6.4140
6513,34.62,2262.25,15.03,6.5140
6613,52.94,2262.73,14.92,6.6140
6713,34.62,2262.05,15.02,6.7140
6813,40.00,2261.91,14.92,6.8140
6913,38.46,2261.87,14.90,6.9140
7013,44.44,2262.33,14.96,7.0140
7113,43.75,2262.26,14.89,7.1140
7213,45.45,2262.19,14.94,7.2140
7313,38.89,2262.37,14.90,7.3140
7413,45.45,2262.26,14.89,7.4140
7513,33.33,2262.37,14.92,7.5140
