Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
110,4.01,2262.27,4.75,0.1106
210,62.96,2255.20,13.24,0.2106
310,48.00,2255.36,19.16,0.3106
410,40.74,2255.19,21.86,0.4106
510,29.63,2255.34,21.76,0.5106
610,42.31,2255.16,21.31,0.6106
710,60.00,2255.02,20.09,0.7106
810,86.36,2255.31,18.85,0.8106
910,40.00,2255.08,18.09,0.9106
1010,37.50,2255.11,17.53,1.0106
1110,50.00,2254.93,16.85,1.1106
1210,57.89,2255.44,16.45,1.2106
1310,41.38,2253.82,15.76,1.3106
1410,50.00,2253.23,15.03,1.4106
1510,40.91,2253.17,14.81,1.5106
1610,45.45,2253.27,15.06,1.6106
1710,45.45,2253.01,15.09,1.7106
1810,32.00,2253.24,14.98,1.8106
1910,43.75,2253.72,14.93,1.9106
2010,35.29,2253.26,14.98,2.0106
2110,38.89,2253.34,14.93,2.1106
2210,36.36,2253.45,14.98,2.2106
2310,33.33,2253.43,14.78,2.3106
2410,43.48,2253.43,14.70,2.4106
2510,47.62,2253.55,14.67,2.5106
2610,37.04,2253.59,14.68,2.6106
2710,36.67,2253.31,14.83,2.7106
2810,32.14,2253.37,14.75,2.8106
2910,42.11,2253.08,14.73,2.9106
3010,48.28,2253.11,15.07,3.0106
3110,25.81,2253.19,14.86,3.1106
3210,44.00,2252.98,15.11,3.2106
3310,45.83,2253.05,15.20,3.3106
3410,30.77,2253.02,15.01,3.4106
3510,30.77,2253.29,14.88,3.5106
3610,34.62,2253.50,14.89,3.6106
3710,44.00,2253.67,14.93,3.7106
3810,36.00,2253.68,15.04,3.8106
3910,35.71,2253.46,15.03,3.9106
4010,38.46,2253.51,15.14,4.0106
4110,30.77,2253.41,15.00,4.1106
4210,38.46,2253.32,14.99,4.2106
4310,40.91,2253.22,15.01,4.3106
4410,42.11,2253.18,14.98,4.4106
4510,45.83,2253.32,15.19,4.5106
4610,54.55,2253.47,15.41,4.6106
4710,31.58,2253.54,15.36,4.7106
