Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,4.26,2259.89,8.02,0.1007
200,37.04,2258.12,12.72,0.2007
300,33.33,2258.16,14.47,0.3007
400,37.50,2258.49,14.45,0.4007
500,40.74,2258.36,16.06,0.5007
600,45.45,2258.30,18.10,0.6007
700,36.67,2257.95,17.79,0.7007
800,31.03,2257.92,17.55,0.8007
900,32.26,2258.00,17.39,0.9007
1000,32.35,2257.87,16.88,1.0007
1100,32.26,2257.99,16.32,1.1007
1200,25.93,2257.74,15.94,1.2007
1300,67.86,2257.75,15.57,1.3007
1400,27.27,2257.81,15.12,1.4007
1500,35.71,2257.71,14.51,1.5007
1600,29.03,2257.99,14.20,1.6007
1700,25.00,2257.83,13.77,1.7007
1800,27.59,2257.95,13.38,1.8007
1900,84.00,2258.05,13.09,1.9007
2000,40.00,2258.05,12.89,2.0007
2100,40.91,2257.98,13.07,2.1007
2200,44.00,2257.69,13.18,2.2007
2300,43.75,2257.95,12.85,2.3007
2400,40.91,2257.77,12.76,2.4007
2500,50.00,2257.64,12.43,2.5007
2600,40.00,2257.73,12.18,2.6007
2700,35.29,2257.97,11.96,2.7007
2800,39.13,2257.93,11.97,2.8007
2900,39.13,2258.02,12.07,2.9007
3000,47.62,2257.67,12.04,3.0007
3100,29.63,2257.84,11.94,3.1007
3200,44.44,2257.96,11.94,3.2007
3300,30.00,2258.18,11.88,3.3007
3400,46.67,2257.43,11.78,3.4007
3500,32.00,2257.74,11.66,3.5007
3600,27.59,2257.64,11.53,3.6007
3700,66.67,2258.02,11.48,3.7007
3800,50.00,2257.95,11.70,3.8007
3900,33.33,2257.99,11.72,3.9007
4000,38.46,2257.59,11.77,4.0007
4100,26.67,2257.93,11.80,4.1007
4200,37.50,2257.80,11.81,4.2007
4300,40.91,2258.16,11.76,4.3007
4400,36.00,2257.71,11.82,4.4007
4500,41.18,2257.77,11.79,4.5007
4600,45.00,2258.12,11.89,4.6007
4700,48.00,2257.98,12.05,4.7007
4800,44.00,2258.00,12.16,4.8007
4900,52.63,2258.08,12.15,4.9007
5000,47.62,2257.72,12.21,5.0007
5100,44.44,2257.68,12.27,5.1007
5200,46.15,2257.90,12.58,5.2007
5300,47.37,2257.69,12.72,5.3007
5400,45.45,2257.62,12.76,5.4007
5500,55.00,2257.72,12.77,5.5007
5600,40.00,2257.90,12.80,5.6007
5700,33.33,2257.58,12.88,5.7007
5800,42.86,2257.76,12.91,5.8007
5900,43.48,2257.91,13.00,5.9007
6000,32.00,2257.91,13.01,6.0007
6100,58.82,2257.91,12.95,6.1007
6200,45.00,2258.14,12.84,6.2007
6300,35.00,2257.75,12.78,6.3007
6400,32.14,2257.91,12.71,6.4007
6500,37.93,2257.90,12.77,6.5007
6600,37.04,2257.92,12.77,6.6007
6700,28.57,2257.95,12.69,6.7007
6800,37.04,2257.80,12.57,6.8007
6900,33.33,2258.17,12.57,6.9007
7000,32.00,2258.01,12.56,7.0007
