Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
107,3.52,2266.77,4.89,0.1076
207,28.13,2264.43,11.49,0.2076
307,39.29,2264.08,17.26,0.3076
407,39.29,2263.82,21.00,0.4076
507,45.83,2264.01,23.93,0.5076
607,58.33,2260.57,23.75,0.6076
707,34.78,2258.22,22.76,0.7076
807,44.00,2258.00,22.49,0.8076
907,39.29,2257.88,24.10,0.9076
1007,36.00,2257.93,23.62,1.0076
1107,26.67,2258.27,22.75,1.1076
1207,50.00,2258.20,21.52,1.2076
1307,75.76,2258.44,20.94,1.3076
1407,38.46,2257.62,20.31,1.4076
1507,45.45,2257.54,19.83,1.5076
1607,31.25,2257.87,19.17,1.6076
1707,40.00,2258.02,18.61,1.7076
1807,37.50,2257.92,18.47,1.8076
1907,60.87,2257.84,18.04,1.9076
2007,31.58,2257.71,17.53,2.0076
2107,45.00,2258.04,17.15,2.1076
2207,43.48,2257.71,16.97,2.2076
2307,40.00,2257.76,16.89,2.3076
2407,35.48,2257.75,16.93,2.4076
2507,20.00,2257.68,16.45,2.5076
2607,34.78,2258.12,16.32,2.6076
2707,42.86,2258.14,16.23,2.7076
2807,42.86,2257.94,16.01,2.8076
2907,41.67,2257.61,16.16,2.9076
3007,37.50,2257.65,16.06,3.0076
3107,54.55,2257.66,15.95,3.1076
3207,41.67,2257.57,16.04,3.2076
3307,40.00,2257.76,16.05,3.3076
3407,32.00,2257.56,15.96,3.4076
3507,37.50,2257.62,15.84,3.5078
3607,30.00,2257.77,15.61,3.6076
3707,50.00,2257.59,15.52,3.7076
3807,36.00,2257.63,15.44,3.8076
3907,52.17,2258.20,15.39,3.9076
4007,39.13,2257.95,15.29,4.0076
4107,44.00,2257.81,15.33,4.1076
4207,40.00,2257.84,15.37,4.2076
4307,44.00,2257.93,15.43,4.3076
4407,38.89,2257.97,15.37,4.4076
4507,45.00,2257.89,15.40,4.5076
4607,36.00,2257.75,15.43,4.6076
4707,45.83,2257.96,15.41,4.7076
4807,23.08,2257.71,15.27,4.8076
4907,47.83,2257.66,15.12,4.9076
5007,35.71,2257.97,15.14,5.0076
5107,44.44,2257.94,15.01,5.1076
5207,38.89,2258.03,14.88,5.2076
5307,40.91,2257.88,14.84,5.3076
5407,37.50,2257.68,14.73,5.4076
5507,54.55,2258.20,14.65,5.5076
5607,26.67,2257.55,14.49,5.6076
5707,33.33,2257.67,14.43,5.7076
5807,44.44,2257.80,14.49,5.8076
5907,40.00,2257.73,14.50,5.9076
6007,48.15,2257.52,14.56,6.0076
6107,15.63,2257.70,14.38,6.1076
6207,27.27,2257.32,14.26,6.2076
6307,30.77,2257.38,14.16,6.3076
6407,33.33,2257.84,14.16,6.4076
6507,33.33,2257.86,14.10,6.5076
6607,26.92,2257.80,13.97,6.6076
6707,43.48,2258.14,13.95,6.7076
6807,33.33,2258.06,13.98,6.8076
6907,37.50,2257.96,14.01,6.9076
7007,34.62,2258.07,14.01,7.0076
7107,41.67,2258.07,14.02,7.1076
7207,33.33,2258.47,13.96,7.2076
7307,28.00,2258.24,13.81,7.3076
7407,25.93,2258.33,13.77,7.4076
7507,37.04,2258.34,13.77,7.5076
7607,44.00,2257.69,13.75,7.6076
7707,42.11,2257.79,13.77,7.7076
7807,25.00,2257.86,13.71,7.8076
7907,34.62,2257.79,13.68,7.9076
8007,37.04,2257.48,13.75,8.0076
8107,43.48,2257.66,13.80,8.1076
8207,42.11,2257.57,13.76,8.2076
8307,41.38,2257.81,13.85,8.3076
8407,36.00,2257.67,13.82,8.4076
8507,47.83,2257.63,13.80,8.5076
8607,27.27,2257.41,13.74,8.6076
8707,42.31,2257.74,13.74,8.7076
8807,36.67,2257.83,13.79,8.8076
8907,40.74,2257.82,13.74,8.9076
9007,41.67,2257.79,13.83,9.0076
9107,30.00,2258.49,13.76,9.1076
9207,24.32,2257.73,13.65,9.2076
9307,31.82,2257.78,13.57,9.3076
9407,40.91,2257.65,13.53,9.4076
9507,42.86,2257.79,13.63,9.5076
9607,34.48,2257.88,13.58,9.6076
9707,27.27,2257.97,13.51,9.7076
9807,50.00,2257.97,13.47,9.8076
9907,27.27,2257.88,13.43,9.9076
10007,33.33,2257.93,13.44,10.0076
10107,44.00,2257.80,13.49,10.1076
10207,39.13,2257.76,13.47,10.2076
10307,31.03,2258.01,13.42,10.3076
10407,36.00,2258.03,13.38,10.4076
10507,33.33,2257.96,13.35,10.5076
10607,42.86,2257.73,13.36,10.6076
10707,30.00,2257.73,13.34,10.7076
10816,40.63,2257.64,13.38,10.8173
10907,34.78,2257.64,13.42,10.9076
11007,46.67,2258.34,13.37,11.0076
11107,39.13,2257.84,13.35,11.1076
11207,42.11,2257.47,13.40,11.2076
11307,45.45,2257.93,13.41,11.3076
11407,29.17,2257.81,13.35,11.4076
11507,26.92,2257.64,13.31,11.5076
11607,45.00,2258.00,13.35,11.6076
11707,35.48,2257.90,13.37,11.7076
11807,37.04,2257.76,13.45,11.8076
11907,42.31,2257.90,13.46,11.9076
12007,30.30,2257.80,13.44,12.0076
12107,34.62,2258.41,13.44,12.1076
12207,40.00,2258.05,13.48,12.2076
12307,42.86,2257.89,13.49,12.3076
12407,30.77,2257.84,13.47,12.4076
12507,43.48,2257.64,13.46,12.5080
12607,42.11,2257.95,13.42,12.6076
12707,36.36,2257.77,13.44,12.7076
12807,29.41,2257.89,13.38,12.8076
12907,36.00,2257.88,13.38,12.9076
13007,40.91,2257.85,13.39,13.0083
13107,40.91,2258.12,13.37,13.1076
13207,50.00,2257.55,13.31,13.2076
13307,38.10,2257.81,13.29,13.3076
13407,29.03,2257.57,13.25,13.4076
13507,40.91,2257.60,13.23,13.5076
13607,41.67,2257.60,13.24,13.6076
13707,50.00,2257.32,13.28,13.7076
13807,45.45,2257.62,13.31,13.8076
13907,43.48,2257.66,13.30,13.9076
14007,52.94,2257.36,13.31,14.0076
14107,33.33,2257.70,13.26,14.1076
14207,42.31,2258.64,13.26,14.2076
14307,29.17,2257.87,13.22,14.3076
14407,38.89,2257.94,13.17,14.4076
14507,38.89,2257.84,13.17,14.5076
14607,40.00,2257.75,13.14,14.6076
14707,39.13,2258.14,13.13,14.7076
14807,25.00,2257.88,13.10,14.8076
14907,34.62,2257.91,13.08,14.9076
15007,45.00,2258.04,13.07,15.0076
15107,32.14,2257.97,13.08,15.1076
15207,44.83,2257.77,13.11,15.2076
15307,40.00,2257.86,13.11,15.3076
15407,43.48,2257.85,13.14,15.4076
15507,33.33,2257.85,13.14,15.5076
15607,42.11,2257.59,13.15,15.6076
15707,48.00,2257.75,13.16,15.7076
15807,55.56,2257.73,13.19,15.8076
15907,47.83,2257.71,13.24,15.9076
16007,45.00,2257.70,13.24,16.0076
16107,50.00,2257.63,13.23,16.1076
16207,47.37,2258.05,13.23,16.2076
16307,28.57,2257.83,13.23,16.3079
16407,30.43,2257.77,13.18,16.4076
16507,32.14,2257.73,13.17,16.5076
16607,43.48,2257.54,13.17,16.6076
16707,47.62,2257.53,13.23,16.7076
16807,45.45,2258.02,13.21,16.8076
16907,50.00,2257.77,13.24,16.9076
17007,52.38,2257.89,13.22,17.0076
17107,44.44,2257.66,13.19,17.1076
17207,36.36,2257.77,13.13,17.2076
17307,33.33,2257.73,13.10,17.3076
17407,40.00,2257.80,13.10,17.4076
17507,26.92,2257.66,13.09,17.5076
17607,47.83,2258.29,13.04,17.6076
17707,59.09,2258.02,13.04,17.7076
17807,42.86,2258.11,13.01,17.8076
17907,45.45,2258.38,12.98,17.9076
18007,38.46,2258.02,12.96,18.0076
18107,37.50,2257.59,12.96,18.1076
18207,17.24,2257.88,12.91,18.2076
18307,32.00,2257.80,12.88,18.3076
18407,32.14,2257.80,12.85,18.4076
18507,36.00,2257.52,12.83,18.5076
18607,40.91,2257.74,12.82,18.6076
18707,40.00,2257.66,12.80,18.7076
18807,45.83,2257.82,12.79,18.8076
18907,36.67,2257.94,12.82,18.9076
19007,43.48,2257.59,12.83,19.0076
19107,36.36,2257.55,12.82,19.1076
19207,32.14,2257.59,12.81,19.2076
19307,37.04,2257.57,12.82,19.3076
19407,39.13,2258.59,12.78,19.4076
19507,45.83,2257.58,12.79,19.5076
19607,44.00,2257.63,12.84,19.6076
19707,40.74,2257.74,12.91,19.7076
19807,33.33,2257.50,12.91,19.8076
19907,42.31,2257.43,12.93,19.9076
20007,54.17,2257.61,12.97,20.0076
20107,55.00,2257.94,12.96,20.1076
20207,44.83,2258.39,12.93,20.2076
20307,37.50,2257.75,12.93,20.3076
20407,47.62,2258.04,12.92,20.4076
20507,45.00,2257.86,12.96,20.5076
20607,68.00,2257.79,12.96,20.6076
20707,51.85,2257.83,12.95,20.7076
20807,62.50,2257.44,12.92,20.8076
20907,41.18,2257.39,12.92,20.9076
21007,37.50,2257.63,12.93,21.0076
21107,33.33,2257.70,12.91,21.1076
21207,27.78,2257.87,12.85,21.2076
21307,34.62,2257.57,12.84,21.3076
21407,42.86,2257.54,12.84,21.4076
21507,40.00,2258.08,12.84,21.5076
21607,38.10,2257.94,12.85,21.6076
21707,40.00,2257.35,12.86,21.7076
21807,50.00,2257.93,12.83,21.8076
21907,40.91,2257.51,12.82,21.9076
22007,40.00,2257.44,12.82,22.0076
22107,45.45,2257.40,12.83,22.1076
22207,37.93,2257.57,12.85,22.2076
22307,34.48,2257.66,12.88,22.3076
22407,40.00,2257.65,12.86,22.4076
22507,37.04,2257.50,12.88,22.5076
22607,37.04,2257.84,12.88,22.6076
22707,52.63,2257.93,12.89,22.7076
22807,37.50,2257.64,12.91,22.8076
22907,25.93,2257.52,12.90,22.9076
23007,29.63,2257.87,12.87,23.0076
23107,45.00,2257.79,12.88,23.1076
23207,46.15,2257.66,12.90,23.2076
23307,37.50,2257.90,12.88,23.3080
23407,40.91,2257.51,12.89,23.4076
23507,34.78,2257.38,12.88,23.5076
23607,54.55,2257.59,12.92,23.6076
23707,63.64,2257.71,12.88,23.7076
23807,44.44,2257.21,12.94,23.8076
23907,40.91,2257.64,12.95,23.9076
24007,50.00,2257.35,12.99,24.0076
24107,44.44,2257.46,12.99,24.1076
24207,45.45,2257.99,13.00,24.2076
24307,39.13,2257.50,13.04,24.3076
24407,37.04,2257.61,13.06,24.4076
24507,53.33,2257.50,13.06,24.5076
24607,29.41,2257.65,13.03,24.6076
24707,44.00,2257.52,13.06,24.7076
24807,44.44,2257.59,13.05,24.8076
24907,33.33,2257.48,13.05,24.9076
25007,30.77,2257.27,13.03,25.0076
25107,42.86,2257.48,13.01,25.1076
25207,28.57,2257.39,13.00,25.2076
25307,34.62,2257.45,12.99,25.3076
25407,47.83,2257.20,13.00,25.4076
25507,72.73,2257.48,12.96,25.5076
25607,44.44,2257.98,12.95,25.6076
25707,47.37,2257.77,12.94,25.7076
25807,43.48,2257.45,12.95,25.8076
25907,34.48,2257.39,12.96,25.9076
26007,32.26,2257.84,12.96,26.0076
26107,35.48,2257.48,12.94,26.1076
26207,30.00,2257.38,12.93,26.2076
26307,40.91,2257.95,12.93,26.3076
26407,37.04,2257.83,12.93,26.4076
26507,57.89,2258.01,12.94,26.5076
26607,23.68,2258.13,12.91,26.6076
26707,64.29,2257.31,12.91,26.7076
26807,30.43,2257.63,12.92,26.8076
26907,47.83,2257.38,12.92,26.9076
27007,41.18,2257.50,12.92,27.0076
27107,41.18,2257.52,12.92,27.1076
27207,50.00,2257.68,12.90,27.2076
27307,58.33,2257.49,12.89,27.3076
27407,40.00,2257.39,12.92,27.4076
27507,40.00,2257.55,12.91,27.5076
27607,50.00,2257.56,12.93,27.6076
27707,37.50,2257.78,12.96,27.7076
27807,33.33,2257.52,12.96,27.8076
27907,28.57,2257.71,12.95,27.9076
28007,50.00,2257.48,12.94,28.0076
28107,56.25,2257.91,12.95,28.1076
28207,47.62,2257.50,12.96,28.2076
28307,50.00,2257.58,12.96,28.3076
28407,40.74,2257.79,12.92,28.4076
28507,33.33,2257.79,12.87,28.5076
28607,30.77,2258.17,12.83,28.6076
28707,26.32,2258.17,12.78,28.7076
28807,27.03,2258.17,12.74,28.8076
28907,27.50,2258.17,12.70,28.9076
29007,25.71,2258.17,12.65,29.0076
29107,34.62,2258.17,12.61,29.1076
29207,29.73,2258.17,12.57,29.2076
29307,26.32,2258.17,12.52,29.3076
29407,28.95,2258.17,12.48,29.4076
29507,24.32,2258.17,12.44,29.5076
29607,28.21,2258.17,12.40,29.6076
29707,31.03,2258.17,12.35,29.7076
29807,28.21,2258.17,12.31,29.8076
29907,26.32,2258.17,12.27,29.9076
30007,23.68,2258.17,12.23,30.0076
30107,28.21,2258.17,12.19,30.1076
30207,22.86,2258.17,12.15,30.2076
30307,30.77,2258.17,12.11,30.3076
30407,24.32,2258.17,12.07,30.4076
30507,28.21,2258.17,12.03,30.5076
30607,30.77,2258.17,11.99,30.6076
30707,24.32,2258.17,11.95,30.7076
30807,28.21,2258.17,11.91,30.8076
30907,27.03,2258.17,11.87,30.9076
