Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
107,3.40,2227.11,18.55,0.1073
207,45.83,2227.34,23.68,0.2073
307,45.83,2227.41,26.54,0.3073
407,38.46,2227.05,25.93,0.4073
507,33.33,2227.00,25.19,0.5073
607,30.00,2227.29,24.08,0.6073
707,41.38,2227.46,24.29,0.7073
807,44.00,2227.24,24.68,0.8073
907,39.29,2227.24,25.26,0.9073
1007,40.00,2227.24,26.05,1.0073
1107,44.83,2227.26,26.40,1.1073
1207,42.31,2227.58,27.74,1.2073
1307,54.17,2227.31,27.99,1.3073
1407,38.46,2227.31,28.38,1.4073
1507,39.13,2227.74,28.29,1.5073
1607,45.16,2227.44,28.23,1.6073
1707,34.78,2227.33,27.18,1.7073
1807,46.43,2227.22,26.80,1.8073
1907,47.62,2227.55,26.27,1.9073
2007,33.33,2227.20,25.69,2.0073
2107,36.36,2227.22,25.23,2.1073
2207,40.00,2227.09,24.87,2.2073
2307,34.48,2227.40,24.35,2.3073
2407,41.67,2227.11,23.70,2.4073
2507,54.55,2227.35,23.32,2.5073
2607,40.91,2227.37,23.22,2.6073
2707,46.15,2227.41,22.95,2.7073
2807,43.48,2226.93,22.59,2.8073
2907,27.59,2227.11,22.16,2.9073
3007,42.86,2227.32,21.76,3.0073
3107,39.13,2227.82,21.59,3.1073
3207,40.00,2227.76,21.27,3.2073
3307,27.27,2227.45,20.96,3.3073
3407,40.91,2227.28,20.82,3.4073
3507,42.31,2227.17,20.83,3.5073
3607,36.67,2227.44,20.72,3.6073
3707,42.86,2227.63,20.44,3.7073
3807,40.62,2227.41,20.40,3.8073
3907,46.15,2227.71,20.30,3.9077
4007,47.37,2227.60,20.06,4.0073
4107,38.89,2227.65,19.87,4.1073
4207,42.31,2227.35,19.77,4.2073
4307,42.86,2227.18,19.92,4.3073
4407,41.67,2227.23,19.90,4.4073
4507,33.33,2227.00,19.75,4.5073
4607,32.26,2227.02,19.59,4.6073
4707,41.67,2227.30,19.53,4.7073
4807,46.67,2227.10,19.32,4.8073
4907,39.13,2227.16,19.32,4.9073
5007,45.45,2227.55,19.21,5.0073
5107,42.11,2227.52,19.05,5.1077
5207,42.31,2227.43,18.95,5.2073
5307,42.86,2227.25,18.79,5.3073
5407,29.63,2227.23,18.69,5.4073
5507,41.67,2227.13,18.64,5.5073
5607,41.67,2227.10,18.53,5.6073
5707,42.86,2227.20,18.39,5.7073
5807,40.74,2226.94,18.29,5.8073
5907,38.46,2227.47,18.25,5.9073
6007,36.84,2227.70,18.12,6.0073
6107,40.00,2227.07,18.15,6.1073
6207,44.00,2227.18,18.13,6.2073
6307,31.03,2227.15,17.99,6.3073
6407,39.29,2227.24,17.99,6.4073
6507,41.67,2227.14,18.01,6.5073
6607,40.91,2227.20,17.93,6.6073
6707,37.50,2227.15,17.82,6.7073
6807,45.00,2227.27,17.74,6.8073
6907,31.82,2227.18,17.61,6.9073
7007,47.06,2227.78,17.55,7.0073
7107,46.43,2227.20,17.56,7.1073
7207,75.00,2227.61,17.53,7.2073
7307,64.00,2227.43,17.47,7.3073
7407,40.00,2227.21,17.49,7.4073
7507,44.00,2226.95,17.41,7.5073
7607,34.62,2227.14,17.41,7.6073
7707,45.45,2227.32,17.35,7.7073
7807,32.00,2227.11,17.34,7.8077
7907,31.58,2226.98,17.28,7.9073
8007,45.45,2227.18,17.21,8.0073
8107,37.50,2227.75,17.20,8.1073
8207,40.91,2227.75,17.14,8.2073
8307,43.48,2227.14,17.22,8.3073
8407,36.84,2227.01,17.17,8.4073
8507,52.94,2227.32,17.09,8.5073
8607,39.13,2227.16,17.06,8.6073
8707,44.44,2227.47,17.02,8.7073
8807,57.14,2227.47,17.04,8.8073
8907,42.31,2227.66,17.08,8.9073
9007,37.50,2227.90,17.02,9.0073
9107,66.67,2227.77,16.94,9.1073
9207,37.50,2227.39,16.84,9.2073
9307,47.62,2227.38,16.78,9.3073
9411,37.50,2227.75,16.70,9.4117
9507,42.86,2227.58,16.66,9.5073
9607,39.13,2227.52,16.65,9.6073
9707,42.86,2227.20,16.59,9.7073
9807,37.04,2227.34,16.58,9.8073
9907,43.48,2227.13,16.64,9.9073
10007,47.83,2227.14,16.66,10.0073
10107,37.93,2227.10,16.67,10.1073
10207,40.00,2227.09,16.60,10.2073
10307,39.13,2226.79,16.60,10.3073
10407,40.00,2227.00,16.55,10.4073
10511,34.62,2226.95,16.53,10.5113
10607,42.11,2227.08,16.47,10.6073
10707,34.62,2227.32,16.44,10.7073
10807,35.00,2227.91,16.36,10.8073
10907,36.36,2227.95,16.32,10.9073
11007,42.31,2227.57,16.35,11.0073
11107,40.91,2227.67,16.39,11.1073
11207,44.00,2227.92,16.44,11.2073
11307,41.67,2227.37,16.46,11.3073
11407,36.84,2227.43,16.41,11.4073
11507,48.15,2227.45,16.47,11.5073
11607,50.00,2227.34,16.44,11.6073
11707,36.84,2227.34,16.39,11.7073
11807,48.15,2227.02,16.43,11.8073
11907,44.00,2226.97,16.46,11.9073
12007,43.48,2227.14,16.49,12.0073
12107,33.33,2227.14,16.46,12.1073
12207,40.00,2226.91,16.49,12.2073
12307,40.00,2227.32,16.50,12.3073
12407,38.10,2227.36,16.48,12.4073
12507,50.00,2227.15,16.50,12.5073
12607,47.06,2227.40,16.47,12.6073
12707,47.62,2226.96,16.44,12.7073
12807,37.50,2227.14,16.44,12.8073
12907,43.48,2227.21,16.44,12.9073
13007,34.62,2227.18,16.41,13.0073
13107,50.00,2227.20,16.39,13.1073
13207,47.37,2227.32,16.32,13.2073
13307,34.78,2227.41,16.28,13.3073
13407,44.00,2227.30,16.25,13.4073
13507,36.00,2227.55,16.25,13.5073
13607,44.44,2227.29,16.23,13.6073
13707,47.83,2227.36,16.24,13.7073
13807,40.00,2227.35,16.20,13.8073
13907,47.62,2227.18,16.22,13.9073
14007,35.71,2227.23,16.21,14.0073
14107,42.86,2226.86,16.20,14.1073
14207,45.83,2227.29,16.17,14.2073
14307,47.37,2227.12,16.14,14.3073
14407,46.43,2227.11,16.15,14.4073
14507,45.45,2227.18,16.14,14.5073
14607,33.33,2227.00,16.15,14.6073
14707,47.62,2227.10,16.16,14.7073
14807,38.46,2227.25,16.16,14.8073
14907,34.48,2227.43,16.13,14.9073
15007,30.43,2227.54,16.10,15.0073
15107,41.67,2227.61,16.08,15.1073
15207,47.06,2227.35,16.03,15.2073
15307,34.48,2227.57,16.02,15.3073
15407,40.74,2227.25,16.04,15.4073
15507,33.33,2227.49,16.04,15.5073
15607,44.44,2227.51,16.08,15.6073
15707,31.03,2227.00,16.08,15.7073
15807,44.44,2227.13,16.07,15.8073
15907,42.11,2227.07,16.06,15.9073
16007,39.13,2227.29,16.05,16.0073
16107,33.33,2227.10,16.04,16.1073
16207,40.00,2227.23,16.03,16.2073
16307,48.15,2227.07,16.04,16.3073
16407,35.29,2227.07,16.02,16.4073
16507,52.38,2227.33,16.01,16.5073
16607,42.86,2227.12,16.01,16.6073
16707,37.50,2226.96,15.98,16.7073
16807,42.11,2226.99,15.95,16.8073
16907,44.83,2227.35,15.97,16.9073
17007,43.75,2227.23,15.95,17.0073
17107,41.67,2227.31,15.92,17.1073
17207,50.00,2227.30,15.90,17.2073
17307,44.44,2227.04,15.86,17.3073
17407,42.11,2227.32,15.81,17.4073
17507,30.43,2227.35,15.77,17.5073
17607,28.00,2227.46,15.72,17.6073
17707,38.46,2227.23,15.70,17.7073
17807,17.86,2227.13,15.64,17.8073
17907,30.77,2227.22,15.60,17.9073
18007,33.33,2227.30,15.56,18.0077
18107,29.17,2227.18,15.53,18.1073
18207,37.50,2227.45,15.49,18.2073
18307,42.86,2227.25,15.46,18.3073
18407,36.36,2227.18,15.46,18.4073
18507,32.14,2227.14,15.45,18.5073
18607,50.00,2227.07,15.45,18.6073
18707,50.00,2227.41,15.46,18.7073
18807,40.91,2227.25,15.45,18.8073
18907,42.86,2227.17,15.46,18.9073
