Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
103,3.66,2266.64,7.49,0.1073
203,44.83,2257.75,17.25,0.2073
303,39.29,2257.41,23.42,0.3073
403,56.25,2257.46,26.93,0.4073
503,56.52,2257.41,27.82,0.5073
603,44.00,2257.58,29.97,0.6073
703,41.38,2257.61,28.58,0.7073
803,35.71,2257.29,27.90,0.8073
903,25.81,2257.37,26.51,0.9073
1003,62.07,2257.58,26.50,1.0073
1103,38.10,2257.39,25.41,1.1073
1203,50.00,2258.32,24.61,1.2073
1303,25.93,2258.38,23.28,1.3073
1403,40.91,2257.10,22.29,1.4073
1503,30.77,2257.41,21.47,1.5073
1603,22.58,2257.05,20.41,1.6073
1703,52.17,2257.67,19.49,1.7073
1803,42.86,2257.43,18.99,1.8073
1903,45.45,2257.54,18.70,1.9073
2003,41.18,2257.74,18.26,2.0073
2103,36.00,2257.50,17.94,2.1073
2203,33.33,2257.53,17.51,2.2073
2303,47.37,2257.72,17.21,2.3073
2403,40.00,2257.32,16.93,2.4073
2503,38.46,2257.69,16.83,2.5073
2603,34.78,2257.31,16.82,2.6073
2703,50.00,2257.24,16.62,2.7073
2803,44.00,2257.25,16.59,2.8073
2903,35.71,2257.18,16.71,2.9073
3003,38.89,2257.23,16.52,3.0073
3103,33.33,2257.21,16.33,3.1073
3203,29.17,2257.79,16.05,3.2073
3303,36.00,2257.72,16.01,3.3073
3403,47.83,2257.46,16.04,3.4073
3503,42.11,2257.58,15.77,3.5073
3603,52.38,2257.49,15.82,3.6073
3703,45.00,2257.19,15.81,3.7073
3803,41.38,2257.61,15.93,3.8073
3903,36.00,2257.43,15.96,3.9073
4003,45.45,2257.47,16.07,4.0073
4103,47.83,2257.59,16.13,4.1073
4203,52.94,2257.59,16.01,4.2073
4303,54.55,2257.12,16.14,4.3073
4403,50.00,2257.53,16.25,4.4073
4503,36.67,2257.59,16.16,4.5073
4603,36.36,2257.79,16.01,4.6073
4703,34.38,2257.53,15.87,4.7073
4803,25.81,2257.42,15.74,4.8073
4903,14.29,2257.61,15.49,4.9073
5003,32.14,2257.29,15.34,5.0073
5103,26.92,2257.51,15.19,5.1073
5203,44.00,2257.97,15.11,5.2073
5303,55.56,2257.87,14.89,5.3073
5406,42.11,2257.39,14.84,5.4096
5503,41.67,2257.36,14.82,5.5073
5603,29.73,2257.26,14.65,5.6073
5703,26.92,2257.32,14.54,5.7073
5803,35.71,2257.57,14.42,5.8073
