Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,3.57,2260.22,11.13,0.1012
201,43.48,2259.89,17.30,0.2012
301,56.00,2253.51,22.10,0.3012
401,50.00,2253.66,25.98,0.4012
501,45.83,2253.13,27.72,0.5012
601,44.83,2253.25,28.36,0.6012
701,39.13,2253.89,27.68,0.7012
801,46.15,2253.51,28.85,0.8012
901,37.93,2253.25,30.25,0.9012
1001,34.62,2253.34,30.31,1.0012
1101,40.63,2253.34,30.16,1.1012
1201,40.62,2253.13,30.11,1.2012
1301,61.29,2253.31,30.09,1.3012
1401,31.25,2253.15,28.46,1.4012
1501,40.00,2253.25,28.03,1.5012
1601,40.00,2253.42,27.38,1.6012
1701,43.33,2253.06,26.71,1.7012
1801,43.48,2253.16,26.21,1.8012
1904,88.89,2253.57,25.76,1.9045
2001,50.00,2253.06,25.20,2.0012
2101,47.62,2253.20,24.83,2.1012
2201,32.00,2253.26,24.11,2.2012
2301,34.78,2252.98,23.63,2.3012
2401,42.31,2253.19,23.32,2.4012
2501,50.00,2252.86,23.08,2.5012
2605,43.48,2253.08,22.72,2.6053
2701,41.67,2253.07,22.44,2.7012
2801,44.00,2252.84,22.05,2.8012
2901,31.82,2253.39,21.86,2.9012
3001,37.04,2253.38,21.78,3.0012
3101,48.15,2253.56,21.46,3.1012
3201,23.53,2253.43,20.95,3.2012
3301,40.00,2253.36,20.75,3.3012
3401,41.94,2252.84,20.81,3.4012
3501,50.00,2253.23,20.64,3.5012
3601,36.00,2253.11,20.44,3.6012
3701,45.45,2253.41,20.23,3.7012
3801,37.50,2253.06,20.05,3.8012
3901,43.48,2253.05,20.02,3.9012
4001,45.83,2252.95,19.76,4.0012
4101,45.83,2253.08,19.69,4.1012
4201,40.00,2252.95,19.43,4.2012
4301,26.32,2253.30,19.14,4.3012
4401,35.00,2252.85,18.94,4.4012
4501,37.04,2252.81,18.85,4.5012
4601,35.00,2252.90,18.63,4.6012
4701,42.86,2253.15,18.50,4.7012
4801,50.00,2252.84,18.45,4.8012
4901,47.83,2253.05,18.30,4.9012
5001,28.13,2253.50,18.08,5.0012
5101,39.13,2253.08,17.86,5.1012
5201,32.00,2253.17,17.71,5.2012
5301,33.33,2253.23,17.52,5.3012
5408,28.57,2253.35,17.33,5.4085
5501,52.63,2253.66,17.20,5.5012
5601,45.00,2253.18,17.26,5.6012
5701,40.00,2253.26,17.22,5.7012
5801,37.50,2253.12,17.20,5.8012
5901,50.00,2253.36,17.26,5.9012
6001,40.00,2253.21,17.27,6.0012
6101,47.06,2253.24,17.19,6.1012
6201,47.06,2252.98,17.10,6.2012
6301,45.45,2253.11,17.10,6.3012
6401,37.50,2253.13,16.97,6.4012
6501,50.00,2253.25,17.06,6.5012
6601,47.62,2253.27,16.95,6.6012
6701,40.91,2253.29,16.92,6.7012
6801,32.14,2253.25,16.82,6.8012
6901,39.13,2253.12,16.82,6.9012
7001,50.00,2253.15,16.75,7.0012
7101,30.43,2253.36,16.68,7.1012
7201,22.58,2253.20,16.56,7.2012
7301,34.48,2253.13,16.54,7.3012
7401,36.67,2253.10,16.49,7.4012
7501,32.14,2253.05,16.49,7.5012
7601,40.74,2253.08,16.43,7.6012
7701,40.00,2253.07,16.35,7.7012
7801,34.78,2252.83,16.35,7.8012
7901,45.83,2253.20,16.29,7.9012
8001,27.78,2253.39,16.15,8.0012
8101,38.10,2253.27,16.08,8.1012
8201,38.46,2253.18,16.00,8.2012
8301,50.00,2253.04,15.97,8.3012
8401,40.00,2253.40,15.88,8.4012
8501,32.00,2253.48,15.75,8.5012
8601,28.12,2252.96,15.68,8.6012
8701,26.92,2253.02,15.58,8.7012
8801,23.33,2253.39,15.48,8.8012
8901,25.00,2253.26,15.38,8.9012
9001,28.00,2253.23,15.29,9.0012
9101,34.62,2253.27,15.22,9.1012
9201,37.50,2253.24,15.14,9.2012
9301,29.63,2253.27,15.07,9.3012
9401,31.82,2252.98,15.01,9.4012
9501,27.27,2253.32,14.95,9.5012
9601,27.27,2253.54,14.86,9.6012
9701,52.17,2253.19,14.87,9.7012
9801,35.29,2252.92,14.80,9.8012
9901,34.62,2253.15,14.77,9.9012
10001,41.67,2253.18,14.77,10.0012
10101,45.45,2253.74,14.79,10.1012
10201,44.00,2252.95,14.77,10.2012
10301,50.00,2252.67,14.75,10.3012
10401,25.93,2252.71,14.68,10.4012
10501,33.33,2252.95,14.71,10.5012
10601,40.91,2253.07,14.71,10.6012
10701,42.86,2252.90,14.77,10.7012
10801,48.00,2253.06,14.83,10.8012
10901,52.94,2252.88,14.80,10.9012
11001,30.00,2253.04,14.74,11.0012
11101,33.33,2252.76,14.71,11.1012
11201,29.17,2253.03,14.65,11.2012
11301,45.00,2253.06,14.60,11.3012
11401,40.91,2252.91,14.56,11.4012
11501,20.59,2252.75,14.49,11.5012
11601,26.32,2252.93,14.41,11.6012
11701,29.63,2253.02,14.35,11.7012
11801,32.00,2253.08,14.31,11.8012
11901,36.36,2253.23,14.27,11.9012
12001,34.78,2252.84,14.26,12.0012
12101,43.75,2253.18,14.21,12.1012
12201,39.13,2252.74,14.16,12.2012
