Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
112,3.86,2268.17,11.39,0.1124
212,48.00,2265.81,22.74,0.2124
312,50.00,2265.55,28.77,0.3124
412,78.26,2265.75,26.97,0.4124
512,44.44,2266.01,30.36,0.5124
612,35.71,2265.77,29.48,0.6124
712,42.31,2263.70,28.31,0.7124
812,40.00,2264.13,26.77,0.8124
912,37.50,2263.23,26.06,0.9124
1012,45.45,2263.19,24.97,1.0124
1116,41.67,2263.13,23.94,1.1170
1212,47.37,2263.35,22.94,1.2124
1312,34.62,2263.19,22.64,1.3124
1412,38.10,2263.23,22.42,1.4124
1512,42.31,2263.24,21.81,1.5124
1612,42.31,2263.16,20.97,1.6127
1712,26.67,2263.27,20.44,1.7124
1812,37.04,2263.54,19.91,1.8124
1912,32.00,2263.27,19.43,1.9124
2012,30.43,2263.27,18.90,2.0124
2112,36.36,2263.45,18.20,2.1124
2212,61.54,2263.44,17.67,2.2124
2312,33.33,2263.11,17.29,2.3124
2412,45.45,2263.05,17.13,2.4124
2512,40.00,2263.02,16.87,2.5124
2612,41.67,2263.16,16.66,2.6124
2712,66.67,2263.62,16.36,2.7124
2812,50.00,2263.08,16.04,2.8124
2912,25.93,2263.36,15.71,2.9124
3012,19.35,2262.88,15.41,3.0124
3112,35.00,2263.09,15.21,3.1124
3212,54.55,2263.54,15.32,3.2124
3312,68.18,2263.93,15.24,3.3124
3412,75.00,2263.45,15.04,3.4124
3512,36.67,2262.86,15.11,3.5124
3612,32.00,2263.29,14.89,3.6124
3712,30.77,2262.97,14.80,3.7124
3812,37.04,2263.11,14.85,3.8124
3912,46.67,2263.11,14.62,3.9124
4012,50.00,2263.22,14.39,4.0124
4112,44.44,2263.27,14.22,4.1124
4212,36.36,2263.16,14.18,4.2124
4312,37.04,2263.05,14.16,4.3124
4412,55.56,2263.68,14.03,4.4124
4512,37.50,2263.59,14.21,4.5124
4612,52.38,2263.52,14.19,4.6124
4712,37.93,2263.42,14.35,4.7124
4812,38.10,2263.13,14.33,4.8124
4912,50.00,2263.21,14.46,4.9124
5012,38.46,2263.22,14.48,5.0124
5112,50.00,2262.95,14.39,5.1124
5212,40.63,2263.25,14.25,5.2124
5312,21.87,2263.30,14.10,5.3124
5412,22.86,2263.18,13.91,5.4124
5512,35.00,2263.82,13.78,5.5124
5612,39.29,2263.09,13.70,5.6124
5712,42.11,2262.91,13.64,5.7124
5812,50.00,2263.18,13.52,5.8124
5912,37.50,2262.87,13.41,5.9124
6012,40.74,2263.11,13.36,6.0124
6112,33.33,2262.73,13.23,6.1124
6212,35.00,2263.20,13.14,6.2124
6312,46.15,2263.05,13.01,6.3124
6412,28.57,2263.45,12.91,6.4124
6512,41.38,2263.59,12.88,6.5124
6612,32.00,2263.25,12.87,6.6124
6712,40.00,2262.98,12.83,6.7124
6812,40.00,2263.10,12.84,6.8124
6912,40.74,2263.06,12.94,6.9124
7012,42.11,2263.03,12.89,7.0124
7112,46.15,2263.33,12.94,7.1124
7212,32.00,2263.34,12.98,7.2124
