Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
103,3.76,2268.89,12.67,0.1105
203,40.63,2267.79,24.48,0.2105
303,35.48,2267.73,27.50,0.3105
403,46.43,2267.42,30.09,0.4105
503,42.86,2267.94,31.87,0.5105
603,48.15,2267.81,32.30,0.6105
703,64.00,2267.16,31.92,0.7105
803,46.43,2267.50,33.30,0.8105
903,52.17,2267.39,32.68,0.9105
1003,39.29,2267.06,31.81,1.0105
1103,34.48,2267.11,31.04,1.1105
1203,32.26,2267.53,30.79,1.2105
1303,50.00,2267.23,30.40,1.3105
1403,33.33,2256.96,30.32,1.4105
1503,42.86,2257.21,30.95,1.5105
1603,48.00,2257.42,31.44,1.6105
1703,41.38,2257.57,31.40,1.7105
1803,47.83,2257.52,30.65,1.8105
1903,42.11,2257.33,29.93,1.9105
2003,34.62,2257.19,29.12,2.0105
2103,42.31,2257.36,28.46,2.1105
2203,50.00,2257.31,27.97,2.2105
2303,40.91,2257.23,27.41,2.3105
2403,30.77,2257.32,26.70,2.4105
2503,50.00,2257.17,26.20,2.5105
2603,33.33,2258.02,25.58,2.6105
2703,50.00,2257.73,25.01,2.7105
2803,35.48,2257.35,24.59,2.8105
2903,38.10,2257.59,24.41,2.9105
3003,25.00,2257.48,23.82,3.0105
3103,40.91,2257.56,23.36,3.1105
3203,40.00,2257.46,22.97,3.2105
3303,45.45,2257.25,22.67,3.3105
3403,37.50,2257.23,22.36,3.4105
3503,42.31,2257.38,22.36,3.5105
3603,43.48,2257.88,22.02,3.6105
3703,43.48,2257.45,21.77,3.7105
3803,35.00,2257.38,21.49,3.8105
3903,45.00,2257.52,21.25,3.9105
4003,40.74,2257.37,21.18,4.0105
4103,44.44,2257.75,20.88,4.1105
4203,43.48,2257.35,20.73,4.2105
4303,41.67,2257.07,20.46,4.3105
4403,38.89,2257.09,20.19,4.4105
4503,36.67,2257.07,20.00,4.5105
4603,40.74,2257.22,19.96,4.6105
4703,40.74,2257.19,19.90,4.7105
4803,25.93,2256.96,19.66,4.8105
4903,36.00,2257.67,19.42,4.9105
5003,44.00,2257.68,19.43,5.0105
5103,40.00,2257.84,19.25,5.1105
5203,37.93,2257.18,19.15,5.2105
5303,50.00,2257.36,19.01,5.3105
5403,52.94,2257.54,18.83,5.4105
5503,55.56,2257.77,18.70,5.5105
5603,36.36,2257.53,18.81,5.6105
5703,48.00,2258.04,18.82,5.7105
5803,50.00,2257.63,18.86,5.8105
5903,43.48,2257.33,18.78,5.9105
6003,53.33,2257.05,18.75,6.0105
6103,38.46,2257.24,18.66,6.1105
6203,52.00,2257.63,18.71,6.2105
6303,73.33,2257.45,18.58,6.3105
6403,47.37,2257.25,18.49,6.4105
6503,36.00,2257.32,18.47,6.5105
6603,40.00,2257.38,18.47,6.6105
6703,42.86,2257.20,18.45,6.7105
6803,46.15,2257.21,18.25,6.8105
6903,42.86,2257.29,18.23,6.9105
7003,40.91,2257.41,18.16,7.0105
7103,41.67,2257.34,18.13,7.1105
7203,52.94,2257.71,18.01,7.2105
7303,42.86,2257.06,17.97,7.3105
7403,47.62,2257.34,17.86,7.4105
7503,34.78,2257.57,17.75,7.5105
7603,45.83,2257.40,17.70,7.6105
7703,32.00,2257.56,17.60,7.7105
7803,50.00,2257.77,17.46,7.8105
7903,45.00,2257.65,17.40,7.9105
8003,38.10,2257.22,17.31,8.0105
8103,38.46,2257.26,17.29,8.1105
8203,38.46,2257.55,17.32,8.2105
8303,40.00,2257.47,17.23,8.3105
8403,40.74,2257.38,17.18,8.4105
8503,54.17,2257.37,17.17,8.5105
8603,36.36,2257.52,17.07,8.6105
8703,39.13,2257.36,17.04,8.7105
8803,39.13,2257.12,17.00,8.8105
8903,38.46,2257.20,16.91,8.9105
9003,33.33,2257.41,16.83,9.0105
9103,41.67,2257.39,16.80,9.1105
9203,43.48,2257.55,16.79,9.2105
9303,43.48,2257.52,16.74,9.3105
9403,34.78,2257.43,16.71,9.4105
9503,36.36,2257.52,16.69,9.5105
9603,36.84,2257.40,16.63,9.6105
9703,29.17,2257.21,16.57,9.7105
9803,47.62,2257.55,16.52,9.8105
9903,39.13,2257.50,16.52,9.9105
10003,45.45,2257.13,16.56,10.0105
10103,46.43,2257.39,16.64,10.1105
10203,44.44,2257.18,16.60,10.2105
10303,42.86,2257.54,16.62,10.3105
10403,45.00,2257.30,16.56,10.4105
