Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
103,3.89,2260.95,5.07,0.1034
203,39.13,2253.35,11.71,0.2035
303,71.43,2252.90,14.77,0.3034
403,51.85,2253.20,13.87,0.4034
503,34.78,2253.27,13.89,0.5034
603,36.84,2253.25,13.08,0.6034
703,45.00,2253.11,12.75,0.7034
803,42.86,2253.36,12.84,0.8034
903,73.91,2253.19,12.74,0.9035
1003,45.45,2253.41,13.04,1.0034
1103,36.00,2253.02,12.89,1.1035
1203,26.92,2253.27,12.77,1.2034
1303,47.83,2252.97,13.16,1.3034
1403,42.86,2253.09,13.02,1.4034
1503,42.31,2253.05,13.03,1.5034
1603,45.00,2253.06,12.79,1.6034
1703,45.83,2253.12,12.70,1.7035
1803,39.13,2253.33,12.98,1.8034
1903,40.91,2253.04,13.12,1.9034
2003,45.45,2253.12,13.65,2.0034
2103,37.04,2252.96,13.45,2.1034
2203,38.46,2253.09,13.75,2.2035
2303,34.62,2253.14,14.00,2.3034
2403,36.00,2252.88,13.97,2.4034
2503,30.30,2253.06,13.63,2.5034
2603,45.00,2253.37,13.67,2.6034
2703,42.86,2253.05,13.46,2.7034
2803,44.00,2252.84,13.61,2.8034
2903,31.03,2253.07,13.68,2.9035
3003,31.82,2253.00,13.55,3.0035
3103,39.13,2253.08,13.42,3.1035
3203,52.17,2253.13,13.57,3.2034
3303,43.48,2253.31,13.55,3.3034
3403,41.67,2253.25,13.27,3.4035
3503,42.11,2253.05,13.14,3.5035
3603,50.00,2253.10,13.03,3.6034
3703,20.83,2253.25,12.83,3.7035
3803,39.13,2252.96,12.79,3.8034
3903,47.37,2253.21,12.77,3.9034
4003,50.00,2253.38,12.79,4.0034
4103,26.92,2253.23,12.86,4.1034
4203,43.48,2253.16,12.95,4.2034
4303,41.67,2253.11,13.06,4.3034
4403,47.62,2253.09,13.19,4.4034
4503,43.48,2253.32,13.26,4.5034
4603,47.62,2253.71,13.20,4.6035
4703,34.78,2253.67,13.22,4.7034
4803,47.83,2253.94,13.17,4.8035
4903,38.89,2253.07,13.19,4.9034
5003,41.67,2252.96,13.20,5.0034
5103,52.38,2253.02,13.12,5.1035
5203,54.55,2252.97,12.97,5.2034
5303,38.46,2253.30,13.05,5.3034
5403,34.48,2252.98,12.98,5.4034
5503,36.67,2253.29,12.97,5.5034
5603,40.91,2253.00,12.96,5.6034
5703,40.00,2253.22,13.06,5.7034
5803,41.67,2253.09,13.07,5.8034
5903,33.33,2253.12,13.11,5.9034
6003,50.00,2253.16,13.22,6.0034
6103,43.48,2253.37,13.26,6.1034
6203,42.11,2253.21,13.21,6.2034
6303,42.86,2253.28,13.24,6.3034
6403,40.91,2252.98,13.19,6.4034
6503,44.44,2253.24,13.21,6.5034
6603,52.38,2253.98,13.27,6.6034
6703,42.86,2252.96,13.29,6.7034
6803,32.26,2253.14,13.29,6.8035
6903,47.37,2253.40,13.31,6.9034
7003,45.45,2253.52,13.37,7.0034
7103,50.00,2253.20,13.32,7.1035
7203,43.48,2253.15,13.33,7.2036
7303,50.00,2253.18,13.37,7.3034
7403,40.74,2253.09,13.47,7.4034
7503,42.86,2253.08,13.39,7.5034
7603,42.11,2253.55,13.36,7.6034
7703,45.45,2253.34,13.35,7.7034
7803,32.00,2252.97,13.33,7.8034
7903,40.91,2253.20,13.35,7.9034
8003,46.67,2253.20,13.29,8.0034
8103,44.00,2253.48,13.32,8.1034
8203,41.18,2253.05,13.33,8.2034
8303,40.00,2253.07,13.33,8.3034
8403,35.29,2253.32,13.34,8.4034
8503,38.10,2253.34,13.26,8.5034
8603,47.37,2253.29,13.31,8.6034
8703,39.29,2253.64,13.34,8.7035
8803,33.33,2253.18,13.27,8.8034
8903,47.37,2253.37,13.29,8.9034
9003,44.00,2253.17,13.34,9.0034
9103,42.11,2253.17,13.29,9.1034
9203,47.37,2252.95,13.25,9.2035
9303,38.10,2253.28,13.24,9.3034
9403,35.00,2253.62,13.22,9.4034
9503,34.38,2253.02,13.19,9.5035
9603,38.89,2253.17,13.17,9.6034
9703,40.91,2253.29,13.15,9.7034
9803,33.33,2252.97,13.13,9.8034
9903,37.04,2253.14,13.09,9.9034
10003,44.44,2253.14,13.09,10.0035
10103,38.46,2253.27,13.15,10.1034
10203,33.33,2253.32,13.17,10.2035
10303,37.93,2253.29,13.20,10.3034
10403,40.74,2253.30,13.25,10.4034
10503,38.10,2253.38,13.24,10.5034
10603,37.50,2253.03,13.26,10.6035
10703,42.11,2253.27,13.25,10.7035
10803,36.36,2253.45,13.27,10.8035
10903,30.77,2253.47,13.26,10.9035
11003,41.67,2253.31,13.28,11.0034
11103,55.00,2253.07,13.33,11.1034
11203,56.00,2253.23,13.33,11.2034
11303,38.89,2253.06,13.35,11.3034
11403,40.91,2253.14,13.37,11.4034
