Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.82,2270.14,6.05,0.1009
200,51.85,2266.44,28.33,0.2009
300,48.15,2266.71,32.27,0.3009
400,42.86,2266.66,34.83,0.4009
500,73.08,2266.50,34.18,0.5009
600,44.44,2265.89,34.63,0.6009
700,47.83,2266.53,32.34,0.7009
800,34.62,2266.18,30.75,0.8009
900,47.37,2266.52,28.62,0.9009
1000,40.74,2266.49,27.90,1.0009
1100,78.57,2266.89,25.93,1.1009
1200,47.37,2266.56,24.15,1.2009
1300,38.46,2266.32,22.92,1.3009
1400,31.82,2266.43,22.16,1.4009
1500,45.83,2266.21,21.72,1.5009
1600,42.11,2266.14,21.05,1.6009
1700,86.67,2266.24,20.25,1.7009
1800,73.91,2266.46,20.02,1.8009
1900,25.81,2266.33,19.34,1.9009
2000,38.89,2266.16,19.05,2.0009
2100,38.46,2266.27,18.90,2.1009
2200,36.00,2266.05,18.57,2.2009
2300,50.00,2266.08,18.33,2.3009
2400,42.86,2266.13,18.38,2.4009
2500,41.67,2266.69,18.17,2.5009
2600,47.83,2266.63,18.21,2.6009
2700,34.48,2266.15,18.15,2.7009
2800,58.33,2266.08,17.78,2.8009
2900,47.37,2266.35,17.49,2.9009
3000,38.10,2266.34,17.46,3.0009
3100,37.04,2266.43,17.40,3.1009
3200,37.50,2266.43,17.38,3.2009
3300,50.00,2266.38,17.48,3.3009
3400,33.33,2266.40,17.38,3.4009
3500,50.00,2266.50,17.34,3.5009
3600,34.78,2266.63,17.27,3.6009
3700,31.03,2266.20,17.09,3.7009
3800,40.00,2266.37,17.03,3.8009
3900,42.31,2266.36,17.10,3.9009
4000,38.46,2266.08,17.10,4.0009
4100,52.17,2266.30,17.03,4.1009
4200,36.84,2265.98,16.86,4.2009
4300,41.67,2266.06,16.76,4.3009
4400,34.62,2266.09,16.70,4.4009
4500,43.48,2266.54,16.86,4.5009
4600,40.00,2266.29,16.74,4.6009
4700,52.17,2266.14,16.63,4.7009
4800,29.41,2266.04,16.49,4.8009
4900,40.91,2265.68,16.44,4.9009
5000,40.00,2266.19,16.42,5.0009
5100,30.43,2266.35,16.18,5.1009
5200,42.86,2266.15,15.96,5.2009
5300,44.00,2265.83,15.83,5.3009
5400,30.77,2266.21,15.72,5.4009
5500,20.00,2266.42,15.48,5.5009
5600,37.50,2266.32,15.38,5.6009
5700,40.74,2266.06,15.37,5.7009
5800,41.67,2266.28,15.34,5.8013
5900,44.44,2266.53,15.32,5.9009
6000,39.29,2266.59,15.23,6.0009
6100,34.78,2266.09,15.24,6.1009
6200,42.11,2266.31,15.24,6.2009
6300,47.83,2266.30,15.29,6.3009
6400,43.48,2266.08,15.37,6.4009
6500,62.50,2266.24,15.27,6.5009
6600,52.94,2266.88,15.13,6.6009
6700,36.84,2266.59,15.10,6.7009
6800,47.06,2266.80,15.04,6.8009
6900,37.93,2266.43,15.12,6.9009
7000,37.50,2266.25,15.19,7.0009
7100,30.77,2266.19,15.13,7.1009
7200,37.50,2266.21,15.16,7.2009
7300,24.24,2266.09,15.09,7.3009
7400,38.46,2266.30,15.16,7.4009
7500,41.67,2266.14,15.17,7.5009
7600,36.84,2265.76,15.19,7.6009
7700,50.00,2265.90,15.12,7.7009
7800,38.46,2259.90,15.28,7.8009
7900,37.04,2259.80,15.31,7.9009
8000,47.06,2259.70,15.32,8.0009
8100,48.00,2260.08,15.36,8.1009
8200,42.11,2259.98,15.35,8.2009
8300,41.18,2259.90,15.27,8.3009
8400,36.00,2259.89,15.24,8.4009
8500,50.00,2259.85,15.22,8.5009
8600,52.38,2260.06,15.19,8.6009
8700,43.48,2260.01,15.14,8.7009
8800,40.91,2260.06,15.06,8.8009
8900,31.82,2259.92,15.02,8.9009
9000,26.67,2259.86,14.95,9.0009
9100,17.86,2259.95,14.85,9.1009
9200,34.62,2260.27,14.74,9.2009
9300,47.06,2259.91,14.69,9.3009
9400,33.33,2260.21,14.61,9.4009
9500,47.37,2259.84,14.56,9.5009
9600,45.00,2260.04,14.51,9.6009
9700,34.62,2259.60,14.47,9.7009
9800,29.17,2259.94,14.41,9.8009
9900,28.00,2259.80,14.33,9.9009
10000,52.63,2260.20,14.29,10.0009
10100,44.44,2260.03,14.21,10.1009
10200,47.62,2259.59,14.21,10.2009
10300,30.00,2259.54,14.22,10.3009
10400,37.50,2259.66,14.20,10.4009
10500,41.67,2259.74,14.15,10.5009
10600,42.86,2259.89,14.23,10.6009
10700,50.00,2260.09,14.21,10.7009
10800,30.77,2260.26,14.19,10.8009
10900,12.82,2260.32,14.08,10.9009
11000,40.00,2259.96,14.01,11.0009
11100,32.35,2260.08,14.00,11.1009
11200,34.78,2259.68,13.97,11.2009
11300,50.00,2260.14,13.91,11.3009
11400,41.38,2260.05,13.94,11.4009
11500,30.43,2259.92,13.94,11.5009
11600,37.93,2259.63,13.97,11.6009
11700,43.48,2260.13,13.98,11.7009
11800,37.93,2259.63,13.96,11.8009
11900,39.13,2259.90,13.99,11.9009
12000,29.63,2259.71,13.99,12.0009
12100,32.14,2259.86,13.96,12.1009
12200,48.00,2259.98,13.99,12.2009
12300,36.36,2259.62,14.01,12.3009
12400,42.11,2259.55,14.03,12.4009
12500,36.00,2259.67,14.04,12.5009
12600,38.10,2259.70,14.06,12.6009
12700,27.59,2260.06,14.05,12.7009
12800,45.83,2259.92,14.06,12.8009
12900,44.44,2259.80,14.12,12.9009
13000,34.78,2259.79,14.09,13.0009
13100,36.84,2259.66,14.05,13.1009
13200,33.33,2259.59,14.03,13.2009
13300,38.10,2259.77,13.99,13.3009
13400,36.00,2259.65,14.02,13.4009
13500,40.91,2259.68,14.00,13.5009
13600,44.44,2259.65,13.98,13.6009
13700,50.00,2260.17,13.97,13.7009
13800,45.45,2259.52,13.94,13.8009
13900,34.62,2259.57,13.93,13.9009
14000,40.00,2259.73,13.94,14.0009
14100,42.11,2259.63,13.94,14.1009
14200,34.78,2259.79,13.97,14.2009
