Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.7926,5123.9922,0.0000,0.1015
201,28.9474,5117.5820,15.9585,0.2015
301,33.3333,5117.3633,44.8726,0.3015
401,39.2857,5117.4258,52.5953,0.4015
501,43.7500,5117.4336,54.6867,0.5015
601,32.1429,5117.4336,58.5896,0.6015
701,35.4839,5117.4336,60.9120,0.7015
801,40.0000,5117.4336,62.5729,0.8015
901,34.4828,5117.4023,62.9926,0.9015
1001,37.5000,5117.4648,64.9485,1.0015
1101,91.6667,5117.3711,62.4874,1.1015
1201,34.6154,5117.3711,60.6953,1.2015
1301,33.3333,5117.5273,60.8784,1.3015
1401,34.4828,5117.5273,60.0299,1.4015
1501,30.0000,5117.3398,59.5454,1.5015
1601,38.7097,5117.3711,59.9604,1.6015
1701,77.7778,5117.2461,59.1132,1.7015
1801,31.2500,5117.4023,59.9428,1.8015
1901,40.0000,5117.2148,60.6592,1.9015
2001,37.5000,5117.3711,61.8690,2.0015
2101,37.0370,5117.3711,61.3886,2.1015
2201,34.6154,5117.5586,61.5249,2.2015
2301,36.0000,5117.5586,60.2966,2.3015
2401,33.3333,5117.2148,61.2790,2.4015
2501,37.5000,5117.5898,62.0322,2.5015
2601,32.1429,5117.6211,61.9212,2.6015
2701,36.0000,5117.6211,61.8003,2.7015
2801,37.8378,5117.5586,63.6357,2.8015
2901,38.4615,5117.5898,63.3906,2.9015
3001,37.5000,5117.4336,63.8169,3.0015
3101,34.3750,5117.4336,64.2791,3.1015
3201,31.0345,5117.2773,64.0574,3.2015
3301,35.7143,5117.2461,63.7548,3.3015
3401,38.7097,5117.5898,63.9613,3.4015
3501,41.6667,5117.6211,63.9595,3.5015
3601,36.6667,5117.2461,64.7676,3.6015
3701,34.4828,5117.5586,65.0628,3.7015
3801,40.6250,5117.5586,65.7950,3.8015
3901,42.3077,5117.2461,65.7590,3.9015
4001,33.3333,5117.5586,66.5560,4.0015
4101,37.9310,5117.6211,66.5511,4.1015
4201,36.0000,5117.3711,66.3748,4.2015
4301,34.3750,5117.3711,66.2258,4.3015
4401,32.0000,5117.5586,65.6518,4.4015
4501,40.0000,5117.2773,65.2634,4.5015
4601,32.0000,5117.6211,64.8242,4.6015
4701,42.8571,5117.5586,64.5605,4.7015
4801,31.0345,5117.5586,64.3966,4.8015
4901,37.0370,5117.5586,64.2761,4.9015
5001,36.0000,5117.5586,63.6788,5.0015
5101,32.2581,5117.3945,63.2913,5.1015
5201,38.2353,5117.5195,63.4856,5.2015
5301,36.6667,5117.3945,63.4656,5.3015
5401,40.0000,5117.3945,63.2916,5.4015
5501,35.7143,5117.6133,63.5706,5.5015
5601,33.3333,5117.2383,63.6204,5.6015
5701,33.3333,5117.2383,63.2401,5.7015
5801,37.9310,5117.2070,63.0905,5.8015
5901,32.0000,5117.5508,62.6377,5.9015
6001,37.9310,5117.5195,62.8608,6.0015
6101,36.6667,5117.5820,63.0577,6.1015
6201,39.2857,5117.5820,63.2667,6.2015
6301,36.6667,5117.4570,63.6174,6.3015
6401,37.9310,5117.5820,63.9212,6.4015
6501,35.2941,5117.5508,64.1829,6.5015
6601,36.6667,5117.5508,64.4243,6.6015
6701,34.2857,5117.3633,65.0448,6.7015
6801,34.3750,5117.3633,65.5820,6.8015
6901,37.5000,5117.3945,65.8947,6.9015
7001,30.5556,5117.5508,66.4395,7.0015
7101,33.3333,5117.5820,66.4199,7.1015
7201,30.0000,5117.5820,66.8080,7.2015
7301,37.5000,5117.5820,66.9365,7.3015
7401,35.7143,5117.5820,66.6121,7.4015
7501,32.0000,5117.3945,66.1893,7.5015
7601,31.0345,5117.2070,65.8703,7.6015
7701,28.5714,5117.3633,65.2596,7.7015
7801,34.4828,5117.5820,65.1414,7.8015
7901,33.3333,5117.2070,65.3620,7.9015
8001,42.8571,5117.4570,65.1881,8.0015
8101,36.1111,5117.5820,65.4512,8.1015
8201,30.7692,5117.5508,65.1366,8.2015
8301,45.4545,5117.3945,64.7132,8.3015
8401,32.1429,5117.6133,64.5006,8.4015
8501,35.7143,5117.2383,64.3914,8.5015
8601,29.0323,5117.2383,64.3399,8.6015
8701,40.7407,5117.2383,64.0486,8.7015
8801,41.3793,5117.6133,63.9203,8.8015
8901,40.6250,5117.2344,64.0011,8.9015
9001,35.7143,5117.5469,64.1128,9.0015
9101,35.4839,5117.5469,64.2292,9.1015
9201,32.1429,5117.3594,64.2327,9.2015
9301,36.3636,5117.3594,64.3313,9.3015
9401,38.4615,5117.5781,64.1176,9.4015
9501,32.2581,5117.4219,63.9704,9.5015
9601,37.0370,5117.5156,63.7990,9.6015
