Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,2.4521,5098.6328,0.0000,0.1006
200,27.0270,5098.6328,9.4827,0.2006
300,35.4839,5096.5469,42.7021,0.3006
400,32.2581,5096.6094,58.2245,0.4006
500,36.6667,5096.4219,64.5639,0.5006
600,40.7407,5096.4492,64.8350,0.6006
700,30.0000,5096.2617,64.0228,0.7006
800,35.7143,5096.6055,65.0511,0.8006
900,34.4828,5096.6055,64.1951,0.9006
1000,37.0370,5096.6055,62.1837,1.0006
1100,31.0345,5096.4180,59.5553,1.1006
1200,33.3333,5096.6055,58.4020,1.2006
1300,33.3333,5096.6055,55.8261,1.3006
1400,36.6667,5096.2305,55.3495,1.4006
1500,37.0370,5096.6055,54.8709,1.5006
1600,37.5000,5096.6055,53.8379,1.6006
1700,34.4828,5096.6055,54.6511,1.7006
1800,35.4839,5096.9453,55.7198,1.8006
1900,38.0952,5096.9453,54.0034,1.9006
2000,34.4828,5096.6094,54.7192,2.0006
2100,35.4839,5096.6406,55.9596,2.1006
2200,36.0000,5096.6406,56.4618,2.2006
2300,38.7097,5096.6406,57.2907,2.3006
2400,35.4839,5096.6719,58.4533,2.4006
2500,33.3333,5096.5469,59.0314,2.5006
2600,36.0000,5096.5469,58.4121,2.6006
2700,33.3333,5096.5469,57.9599,2.7006
2800,34.3750,5096.2969,58.4001,2.8006
2900,37.0370,5096.6406,58.1152,2.9006
3000,35.4839,5096.6406,58.5809,3.0006
3100,34.4828,5096.6406,58.9374,3.1006
3200,32.1429,5096.4531,58.9337,3.2006
3300,44.0000,5096.6094,58.5728,3.3006
3400,32.2581,5096.6094,59.4424,3.4006
3500,42.8571,5096.5781,59.6212,3.5006
3600,35.7143,5096.5781,60.1950,3.6006
3700,37.9310,5096.5781,60.8308,3.7006
3800,36.6667,5096.4219,61.2176,3.8006
3900,32.1429,5096.4219,61.5972,3.9006
4000,40.7407,5096.6094,61.3926,4.0006
4100,29.0323,5096.4531,61.5775,4.1006
4200,35.7143,5096.4531,61.3402,4.2006
4300,33.3333,5096.4531,61.0911,4.3006
4400,34.6154,5096.4531,60.7006,4.4006
4500,37.9310,5096.4531,60.5277,4.5006
4600,40.6250,5096.6094,60.9073,4.6006
4700,32.2581,5096.5781,60.9465,4.7006
4800,40.7407,5096.5781,60.8817,4.8006
4900,39.2857,5096.5781,60.9800,4.9006
5000,35.4839,5096.6094,61.1792,5.0006
5100,35.7143,5096.5234,61.2133,5.1006
5200,36.6667,5096.5234,61.1231,5.2006
5300,33.3333,5096.3359,60.8849,5.3006
5400,32.1429,5096.6484,61.0105,5.4006
5500,41.3793,5096.2734,61.2834,5.5006
5600,34.3750,5096.2656,61.4324,5.6006
5700,40.7407,5096.6094,61.3377,5.7006
5800,37.5000,5096.4531,61.7152,5.8006
5900,36.6667,5096.6094,62.0382,5.9006
6000,33.3333,5096.6094,62.1210,6.0006
6100,40.0000,5096.4219,62.1582,6.1006
6200,37.9310,5096.6094,62.4056,6.2006
6300,34.4828,5096.4531,62.5905,6.3006
6400,33.3333,5096.4844,63.1689,6.4006
6500,35.4839,5096.4844,63.4574,6.5006
6600,36.3636,5096.4844,63.6602,6.6006
6700,36.6667,5096.4531,64.1576,6.7006
6800,32.3529,5096.6094,64.4020,6.8006
6900,35.4839,5096.6406,64.6084,6.9006
7000,36.6667,5096.6406,64.7550,7.0006
7100,35.4839,5096.6406,65.0337,7.1006
7200,35.4839,5096.4531,65.1271,7.2006
7300,33.3333,5096.4531,64.7310,7.3006
7400,37.0370,5096.4531,64.5382,7.4006
7500,33.3333,5096.4531,64.2763,7.5006
7600,40.0000,5096.6719,64.2778,7.6006
7700,34.6154,5096.6094,64.1898,7.7006
7800,34.4828,5096.4219,64.1042,7.8006
7900,41.3793,5096.4219,64.0165,7.9006
8000,37.9310,5096.6406,63.9168,8.0006
8100,38.4615,5096.6406,63.7041,8.1006
8200,41.3793,5096.6406,63.9043,8.2006
8300,37.9310,5096.6406,63.8489,8.3006
8400,32.1429,5096.6406,63.9705,8.4006
8500,38.7097,5096.6406,64.2144,8.5006
8600,36.3636,5096.5156,64.4050,8.6006
8700,32.1429,5096.5156,64.5235,8.7006
8800,40.6250,5096.5156,64.8068,8.8006
8900,36.6667,5096.6719,65.1813,8.9006
9000,34.2857,5096.6094,65.5912,9.0006
9100,35.4839,5096.4531,65.8228,9.1006
9200,34.2857,5096.4844,66.2097,9.2006
9300,35.2941,5096.7031,66.5548,9.3006
9400,32.2581,5096.3594,66.6677,9.4006
9500,35.4839,5096.5156,66.8731,9.5006
9600,26.6667,5096.6094,66.9155,9.6006
9700,37.9310,5096.6094,66.8354,9.7006
9800,31.2500,5096.5781,66.9709,9.8006
9900,34.4828,5096.5781,66.8720,9.9006
10000,37.9310,5096.5781,67.1339,10.0006
10100,40.0000,5096.5781,67.2916,10.1006
10200,41.3793,5096.3906,66.8423,10.2006
10300,40.7407,5096.3906,66.3668,10.3006
10400,37.9310,5096.3906,65.9634,10.4006
10500,37.9310,5096.3281,65.5755,10.5006
10600,34.3750,5096.7188,65.1841,10.6006
10700,38.2353,5096.7188,64.8337,10.7006
10800,39.2857,5096.4102,64.4625,10.8006
10900,40.6250,5096.6289,64.1642,10.9006
11000,34.3750,5096.4414,63.9711,11.0006
11100,40.0000,5096.4414,63.9572,11.1006
11200,30.0000,5096.4414,64.1190,11.2006
11300,38.7097,5096.6289,64.3215,11.3006
11400,40.6250,5096.5977,64.6440,11.4006
11500,33.3333,5096.5977,64.7671,11.5006
11600,39.2857,5096.6289,64.7738,11.6006
11700,31.0345,5096.6289,64.7607,11.7006
11800,37.5000,5096.6289,64.6576,11.8006
11900,37.9310,5096.5977,64.7159,11.9006
12000,40.0000,5096.5977,64.9029,12.0006
12100,42.8571,5096.5977,64.9583,12.1006
12200,37.9310,5096.4414,65.0718,12.2006
12300,34.4828,5096.5664,65.3353,12.3006
12400,38.7097,5096.5664,65.5747,12.4006
12500,39.2857,5096.4727,65.7435,12.5006
12600,40.7407,5096.4727,65.7848,12.6006
12700,35.4839,5096.5039,65.8447,12.7006
12800,36.0000,5096.5039,65.8359,12.8006
12900,36.3636,5096.5039,66.1816,12.9006
13000,37.9310,5096.5039,66.2384,13.0006
13100,25.0000,5096.5352,65.9704,13.1006
13200,28.5714,5096.5352,65.7300,13.2006
13300,39.2857,5096.3477,65.6325,13.3006
13400,34.4828,5096.6289,65.5572,13.4006
13500,33.3333,5096.6289,65.4150,13.5006
13600,32.1429,5096.6289,65.4075,13.6006
13700,37.9310,5096.4258,65.4515,13.7006
13800,33.3333,5096.4570,65.4366,13.8006
13900,37.9310,5096.4570,65.4821,13.9006
14000,35.7143,5096.2695,65.5832,14.0006
14100,39.3939,5096.4258,65.6444,14.1006
14200,33.3333,5096.5820,65.5802,14.2006
14300,37.9310,5096.5820,65.6773,14.3006
14400,36.3636,5096.5820,65.8219,14.4006
14500,35.7143,5096.5820,65.8618,14.5006
14600,36.0000,5096.5508,65.7630,14.6006
14700,40.0000,5096.5508,65.8194,14.7006
14800,38.4615,5096.4258,65.7799,14.8006
14900,38.7097,5096.5820,65.7925,14.9006
15000,35.7143,5096.5820,65.7570,15.0006
15100,28.5714,5096.5820,65.7392,15.1006
15200,33.3333,5096.4258,65.7476,15.2006
15300,39.2857,5096.6133,65.7708,15.3006
15400,41.9355,5096.4570,65.9385,15.4006
15500,37.9310,5096.4492,65.9158,15.5006
15600,38.4615,5096.4492,66.0310,15.6006
15700,35.4839,5096.5430,66.2157,15.7006
15800,34.4828,5096.5430,66.3690,15.8006
15900,37.9310,5096.6680,66.2999,15.9006
16000,36.0000,5096.6680,66.1743,16.0006
16100,33.3333,5096.6680,66.1510,16.1006
16200,36.6667,5096.5742,66.2604,16.2006
16300,37.5000,5096.5742,66.2550,16.3006
16400,31.0345,5096.5742,66.2666,16.4006
16500,38.7097,5096.5742,66.3336,16.5006
16600,36.6667,5096.6055,66.3851,16.6006
16700,39.2857,5096.4180,66.4242,16.7006
16800,35.4839,5096.4492,66.4423,16.8006
16900,36.0000,5096.4492,66.3962,16.9006
17000,33.3333,5096.4492,66.3275,17.0006
17100,39.3939,5096.4805,66.3881,17.1006
17200,32.0000,5096.3867,66.3698,17.2006
17300,37.5000,5096.3867,66.3896,17.3006
17400,37.9310,5096.3867,66.5155,17.4006
17500,35.4839,5096.4805,66.5558,17.5006
17600,37.9310,5096.4805,66.5249,17.6006
17700,37.5000,5096.4805,66.5739,17.7006
17800,37.9310,5096.4805,66.5966,17.8006
17900,37.0370,5096.3242,66.5404,17.9006
18000,37.0370,5096.3242,66.4419,18.0006
18100,33.3333,5096.5742,66.5130,18.1006
18200,40.0000,5096.6055,66.5769,18.2006
18300,36.0000,5096.4180,66.5793,18.3006
18400,37.0370,5096.4492,66.6172,18.4006
18500,38.2353,5096.4492,66.7495,18.5006
18600,37.5000,5096.3242,66.6990,18.6006
18700,33.3333,5096.6055,66.6130,18.7006
18800,34.6154,5096.6055,66.5010,18.8006
18900,38.4615,5096.6055,66.4127,18.9006
19000,38.4615,5096.5742,66.3080,19.0006
19100,40.0000,5096.1992,66.2525,19.1006
19200,34.6154,5096.5742,66.2070,19.2006
19300,34.4828,5096.5742,66.2723,19.3006
19400,38.7097,5096.4805,66.3335,19.4006
19500,39.2857,5096.5742,66.3731,19.5006
19600,36.6667,5096.5742,66.3730,19.6006
19700,36.0000,5096.5742,66.3139,19.7006
19800,29.6296,5096.5742,66.2843,19.8006
19900,35.7143,5096.5742,66.1694,19.9006
20000,37.5000,5096.6016,66.1162,20.0006
20100,30.3030,5096.6016,66.0946,20.1006
20200,37.9310,5096.2578,66.0935,20.2006
20300,35.7143,5096.5703,66.0883,20.3006
20400,39.1304,5096.6016,66.0543,20.4006
20500,39.2857,5096.5938,66.0246,20.5006
20600,35.4839,5096.6211,66.0985,20.6006
20700,34.3750,5096.8398,66.1876,20.7006
20800,38.7097,5096.2969,66.2168,20.8006
20900,33.3333,5096.4414,66.2614,20.9006
21000,34.3750,5096.5664,66.2961,21.0006
21100,39.2857,5096.5664,66.3981,21.1006
21200,36.6667,5096.6289,66.5610,21.2006
21300,35.4839,5096.6289,66.6439,21.3006
21400,35.7143,5096.4414,66.7076,21.4006
21500,33.3333,5096.2227,66.8172,21.5006
21600,40.0000,5096.5664,66.9213,21.6006
21700,33.3333,5096.3789,66.8915,21.7006
21800,40.0000,5096.3789,66.7395,21.8006
21900,39.2857,5096.5977,66.7242,21.9006
22000,32.1429,5096.5977,66.6719,22.0006
22100,30.7692,5096.2539,66.5778,22.1006
22200,42.3077,5096.5977,66.5842,22.2006
22300,33.3333,5096.4102,66.5339,22.3006
22400,34.6154,5096.5664,66.4951,22.4006
22500,37.0370,5096.5664,66.4486,22.5006
22600,33.3333,5096.5977,66.4149,22.6006
22700,38.7097,5096.2227,66.4579,22.7006
22800,42.8571,5096.5977,66.4991,22.8006
22900,35.7143,5096.5977,66.5350,22.9006
23000,30.0000,5096.4102,66.4972,23.0006
23100,36.6667,5096.4102,66.4973,23.1006
23200,27.5862,5096.5664,66.5892,23.2006
23300,34.4828,5096.1914,66.5664,23.3006
23400,37.9310,5096.5664,66.5269,23.4006
23500,40.0000,5096.4414,66.4642,23.5006
23600,37.9310,5096.5664,66.4811,23.6006
23700,34.3750,5096.1914,66.5020,23.7006
23800,38.4615,5096.1914,66.4552,23.8006
23900,35.7143,5096.5977,66.4603,23.9006
24000,36.6667,5096.5977,66.5226,24.0006
24100,38.7097,5096.5977,66.5879,24.1006
24200,36.6667,5096.5664,66.6343,24.2006
24300,30.7692,5096.3789,66.6574,24.3006
24400,33.3333,5096.5664,66.6717,24.4006
24500,39.1304,5096.1914,66.5834,24.5006
24600,37.0370,5096.4102,66.4926,24.6006
24700,37.5000,5096.4102,66.3627,24.7006
24800,30.0000,5096.4102,66.2583,24.8006
24900,34.7826,5096.4102,66.1593,24.9006
25000,34.6154,5096.5664,66.1339,25.0006
25100,35.4839,5096.5664,66.1452,25.1006
25200,38.7097,5096.5664,66.1850,25.2006
25300,36.6667,5096.5977,66.2654,25.3006
25400,35.2941,5096.5977,66.0510,25.4006
25500,27.7778,5096.5977,65.7920,25.5006
25600,25.0000,5096.5977,65.5350,25.6006
25700,28.9474,5096.5977,65.2800,25.7006
25800,28.9474,5096.5977,65.0270,25.8006
25900,28.2051,5096.5977,64.7759,25.9006
26000,27.0270,5096.5977,64.5268,26.0006
26100,28.2051,5096.5977,64.2796,26.1006
26200,26.3158,5096.5977,64.0342,26.2006
26300,24.3243,5096.5977,63.7908,26.3006
26400,28.2051,5096.5977,63.5491,26.4006
26500,26.3158,5096.5977,63.3093,26.5006
26600,24.3243,5096.5898,63.0713,26.6006
26700,27.0270,5096.5898,62.8351,26.7006
26800,26.3158,5096.5898,62.6007,26.8006
26900,25.6410,5096.5898,62.3679,26.9006
27000,26.3158,5096.5898,62.1370,27.0006
27100,31.5789,5096.5898,61.9077,27.1006
27200,24.3243,5096.5898,61.6801,27.2006
27300,26.3158,5096.5898,61.4541,27.3006
27400,26.3158,5096.5898,61.2299,27.4006
27500,28.2051,5096.5898,61.0072,27.5006
27600,25.0000,5096.5898,60.7862,27.6006
27700,27.0270,5096.5898,60.5667,27.7006
27800,28.2051,5096.5898,60.3489,27.8006
27900,24.3243,5096.5898,60.1326,27.9006
28000,28.2051,5096.5898,59.9178,28.0006
28100,26.3158,5096.5898,59.7046,28.1006
28200,27.0270,5096.5898,59.4929,28.2006
28300,26.3158,5096.5898,59.2827,28.3006
28400,27.0270,5096.8359,59.0739,28.4006
28500,28.2051,5096.8359,58.8666,28.5006
28600,27.0270,5096.8359,58.6608,28.6006
28700,26.3158,5096.8359,58.4564,28.7006
28800,28.9474,5096.8359,58.2535,28.8006
28900,29.7297,5096.8359,58.0519,28.9006
29000,27.0270,5096.8359,57.8517,29.0006
29100,28.9474,5096.8359,57.6529,29.1006
29200,24.3243,5096.8359,57.4555,29.2006
29300,26.3158,5096.8359,57.2594,29.3006
29400,26.3158,5096.8359,57.0646,29.4006
29500,27.0270,5096.8359,56.8712,29.5006
29600,28.2051,5096.8359,56.6791,29.6006
29700,28.2051,5096.8320,56.4882,29.7006
29800,25.0000,5096.8320,56.2987,29.8006
29900,28.2051,5096.8320,56.1104,29.9006
30000,23.6842,5096.8320,55.9233,30.0006
30100,25.0000,5096.8320,55.7376,30.1006
30200,29.2683,5096.8320,55.5530,30.2006
30300,25.0000,5096.8320,55.3697,30.3006
30400,24.3243,5096.8320,55.1875,30.4006
30500,26.3158,5096.8320,55.0066,30.5006
30600,28.9474,5096.8320,54.8268,30.6006
30700,26.3158,5096.8320,54.6482,30.7006
30800,28.2051,5096.8320,54.4708,30.8006
30900,27.0270,5096.8320,54.2945,30.9006
31000,24.3243,5096.8320,54.1194,31.0006
31100,25.6410,5096.8320,53.9454,31.1006
31200,26.3158,5096.8320,53.7725,31.2006
31300,28.2051,5096.8320,53.6007,31.3006
31400,27.0270,5096.8320,53.4300,31.4006
31500,26.3158,5096.8320,53.2604,31.5006
31600,28.9474,5096.8242,53.0918,31.6006
31700,24.3243,5096.8242,52.9243,31.7006
31800,26.3158,5096.8242,52.7579,31.8006
31900,42.4242,5096.8242,52.5925,31.9006
32000,39.3939,5096.8242,52.4282,32.0006
32100,30.0000,5096.8242,52.2649,32.1006
32200,27.0270,5096.8242,52.1025,32.2006
32300,27.0270,5096.8242,51.9412,32.3006
32400,28.2051,5096.8242,51.7809,32.4006
