Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,3.4787,5086.9219,0.0000,0.1015
200,30.5556,5086.9219,0.0000,0.2015
300,29.4118,5086.8789,0.0000,0.3015
400,28.9474,5086.8789,0.0000,0.4015
500,29.7297,5086.8789,0.0000,0.5015
600,27.0270,5086.8789,0.0000,0.6015
700,31.5789,5086.8789,0.0000,0.7015
800,33.3333,5079.5820,1.0845,0.8015
900,34.4828,5079.8008,5.3661,0.9015
1000,35.7143,5072.3633,10.6912,1.0015
1100,35.4839,5071.8984,14.8552,1.1015
1200,36.6667,5071.8984,18.7759,1.2015
1300,41.3793,5071.6172,21.2750,1.3015
1400,36.0000,5071.9023,23.1132,1.4015
1500,33.3333,5071.9023,24.8155,1.5015
1600,30.7692,5071.7148,24.8313,1.6015
1700,33.3333,5071.7148,27.3306,1.7015
1800,33.3333,5071.8398,28.3787,1.8015
1900,41.3793,5071.6523,29.9716,1.9015
2000,38.4615,5071.7773,29.6036,2.0015
2100,32.1429,5071.7773,30.2456,2.1015
2200,31.0345,5071.7773,30.9707,2.2015
2300,40.0000,5072.0234,30.8280,2.3015
2400,45.4545,5072.2422,30.7382,2.4015
2500,56.5217,5072.2422,30.8718,2.5015
2600,33.3333,5072.2422,32.0598,2.6015
2700,40.6250,5071.9180,32.7776,2.7015
2800,30.0000,5071.9297,34.0233,2.8015
2900,41.3793,5071.9297,34.7877,2.9015
3000,35.4839,5072.3945,35.2883,3.0015
3100,36.0000,5071.9023,35.6403,3.1015
3200,36.6667,5071.9648,35.7911,3.2015
3300,33.3333,5071.9336,36.5086,3.3015
3400,34.6154,5071.9336,36.6684,3.4015
3500,37.0370,5072.0898,36.8097,3.5015
3600,33.3333,5072.0898,36.8386,3.6015
3700,36.6667,5072.0898,36.6666,3.7015
3800,33.3333,5072.0898,36.6459,3.8015
3900,33.3333,5072.0898,36.5549,3.9015
4000,37.5000,5072.0898,36.7551,4.0015
4100,35.4839,5071.8711,36.8696,4.1015
4200,37.5000,5072.0898,36.9007,4.2015
4300,38.7097,5072.0898,37.2275,4.3015
4400,35.7143,5072.0898,37.2564,4.4015
4500,38.7097,5072.1211,37.4079,4.5015
4600,33.3333,5071.7461,37.5634,4.6015
4700,34.4828,5072.0898,37.7647,4.7015
4800,41.3793,5072.0898,38.2032,4.8015
4900,40.7407,5072.0898,38.3130,4.9015
5000,33.3333,5072.0898,38.0940,5.0015
5100,41.9355,5072.0586,38.4168,5.1015
5200,32.3529,5072.0586,38.7807,5.2015
5300,37.9310,5071.9023,38.8836,5.3015
5400,41.3793,5072.1445,39.3438,5.4015
5500,35.2941,5071.9258,40.0612,5.5015
5600,38.7097,5072.0508,40.5072,5.6015
5700,31.0345,5071.8945,40.4117,5.7015
5800,41.6667,5072.0820,40.0625,5.8015
5900,36.6667,5071.8945,40.3692,5.9015
6000,31.8182,5072.1133,40.2671,6.0015
6100,33.3333,5071.7695,40.3859,6.1015
6200,38.4615,5072.0820,40.6673,6.2015
6300,41.9355,5071.9258,41.0230,6.3015
6400,36.0000,5072.1133,41.1270,6.4015
6500,36.3636,5071.9258,41.3361,6.5015
6600,41.3793,5072.0820,41.6655,6.6015
6700,36.6667,5072.0820,42.0927,6.7015
