Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
104,3.2964,5104.2188,0.0000,0.1047
204,20.6897,5104.4375,17.9661,0.2047
304,34.3750,5103.3828,48.8384,0.3047
404,43.4783,5103.4141,49.6049,0.4047
504,38.7097,5103.4141,61.0816,0.5047
604,38.7097,5103.2578,65.7231,0.6047
704,35.7143,5103.4102,67.3017,0.7047
804,36.6667,5103.4102,66.0432,0.8047
904,34.6154,5103.6289,64.3202,0.9047
1004,39.2857,5103.2227,63.9682,1.0047
1104,33.3333,5103.1914,65.2081,1.1047
1204,40.0000,5103.3477,64.0789,1.2047
1304,32.2581,5103.5664,65.4217,1.3047
1404,35.2941,5103.5664,68.0433,1.4047
1504,32.3529,5103.5977,71.2639,1.5047
1604,40.0000,5103.5977,72.8269,1.6047
1704,37.9310,5103.5977,73.1681,1.7047
1804,37.1429,5103.4102,75.9687,1.8047
1904,37.5000,5103.2539,76.7287,1.9047
2004,36.6667,5103.2539,76.3909,2.0047
2104,35.7143,5103.2539,76.0230,2.1047
2204,45.8333,5103.6289,74.1425,2.2047
2304,68.4211,5103.2227,71.9914,2.3047
2404,39.2857,5103.5664,72.1113,2.4047
2504,33.3333,5103.6289,72.4572,2.5047
2604,34.3750,5103.4414,72.5437,2.6047
2704,34.4828,5103.4727,71.9817,2.7047
2804,44.8276,5103.5664,71.4480,2.8047
2904,33.3333,5103.5977,71.1260,2.9047
3004,38.2353,5103.2539,71.5507,3.0047
3104,38.7097,5103.5664,71.4678,3.1047
3204,35.4839,5103.3789,71.6764,3.2047
3304,39.1304,5103.5977,70.9451,3.3047
3404,37.5000,5103.4414,70.9018,3.4047
3504,43.4783,5103.2227,69.8650,3.5047
3604,36.6667,5103.5977,69.9494,3.6047
3704,36.6667,5103.5977,69.9983,3.7047
3804,31.2500,5103.5977,70.1007,3.8047
3904,39.2857,5103.5977,70.3069,3.9047
4004,35.7143,5103.4414,70.5028,4.0047
4104,38.4615,5103.2539,69.8988,4.1047
4204,40.7407,5103.2539,69.6002,4.2047
4304,26.6667,5103.4102,69.3839,4.3047
4404,32.2581,5103.4102,69.1068,4.4047
4504,33.3333,5103.4102,68.9730,4.5047
4604,31.0345,5103.2539,68.6208,4.6047
4704,32.3529,5103.3789,68.9975,4.7047
4804,38.2353,5103.5664,69.6246,4.8047
4904,35.4839,5103.3789,69.6615,4.9047
5004,35.2941,5103.5977,70.3583,5.0047
5104,36.3636,5103.4414,70.3505,5.1047
5204,36.6667,5103.4102,70.3618,5.2047
5304,37.5000,5103.5664,70.8608,5.3047
5404,40.7407,5103.5664,70.9169,5.4047
5504,34.4828,5103.2695,71.0900,5.5047
5604,34.4828,5103.5703,71.1810,5.6047
5704,37.0370,5103.5703,70.7545,5.7047
5804,30.0000,5103.5625,70.2808,5.8047
5904,37.9310,5103.5625,70.0228,5.9047
6004,30.4348,5103.5625,69.4078,6.0047
6104,32.0000,5103.3750,69.0384,6.1047
6204,37.9310,5103.3750,68.7654,6.2047
6304,32.1429,5103.5625,68.5842,6.3047
6404,40.0000,5103.3750,68.1529,6.4047
6504,33.3333,5103.5625,68.1655,6.5047
6604,45.4545,5103.5625,67.7437,6.6047
6704,31.2500,5103.4062,67.8989,6.7047
6804,32.2581,5103.4062,67.8859,6.8047
6904,32.1429,5103.4688,67.6003,6.9047
7004,34.4828,5103.4688,67.5825,7.0047
7104,37.9310,5103.2812,67.7936,7.1047
7204,34.3750,5103.5938,67.9646,7.2047
7304,31.0345,5103.4375,67.8618,7.3047
7404,33.3333,5103.4375,67.8326,7.4047
7504,36.6667,5103.4375,67.6230,7.5047
7604,41.9355,5103.5625,67.5956,7.6047
7704,35.4839,5103.5625,67.7007,7.7047
7804,29.6296,5103.3750,67.5617,7.8047
7904,34.3750,5103.3750,67.7972,7.9047
8004,37.9310,5103.3750,68.0821,8.0047
8104,40.0000,5103.4375,68.2610,8.1047
8204,45.8333,5103.4375,68.0321,8.2047
8304,37.9310,5103.3750,68.1914,8.3047
8404,38.7097,5103.3750,68.4405,8.4047
8504,43.3333,5103.5938,68.6915,8.5047
8604,40.0000,5103.2188,68.8624,8.6047
8704,36.6667,5103.2188,69.0708,8.7047
8804,33.3333,5103.5938,68.8054,8.8047
8904,35.7143,5103.5938,68.6031,8.9047
9004,33.3333,5103.5938,68.3689,9.0047
9104,35.4839,5103.4062,68.2190,9.1047
9204,34.4828,5103.6250,68.1276,9.2047
9304,39.2857,5103.5625,67.9307,9.3047
9404,30.0000,5103.5625,67.8791,9.4047
9504,35.7143,5103.4062,67.7803,9.5047
9604,35.4839,5103.6250,67.7740,9.6047
9704,40.0000,5103.6250,67.6614,9.7047
9804,36.6667,5103.6250,67.6949,9.8047
9904,33.3333,5103.5938,67.6284,9.9047
10004,34.3750,5103.5938,67.6386,10.0047
10104,37.0370,5103.5938,67.6584,10.1047
10204,37.0370,5103.2188,67.2603,10.2047
10304,35.4839,5103.4062,67.0448,10.3047
10404,33.3333,5103.5625,67.0051,10.4047
10504,35.7143,5103.5625,66.9614,10.5047
10604,39.2857,5103.5625,67.0855,10.6047
10704,36.0000,5103.4023,66.9210,10.7047
10804,36.0000,5103.6133,66.8612,10.8047
10904,34.4828,5103.5508,66.8205,10.9047
11004,36.6667,5103.5508,66.8877,11.0047
11104,40.7407,5103.3945,66.7974,11.1047
11204,29.4118,5103.5820,67.0771,11.2047
11304,37.1429,5103.5508,67.3751,11.3047
11404,32.4324,5103.2695,67.6463,11.4047
11504,34.2857,5103.2695,68.0082,11.5047
11604,36.6667,5103.5820,68.1521,11.6047
11704,34.2857,5103.3945,68.7051,11.7047
11804,37.1429,5103.5820,68.9711,11.8047
11904,36.1111,5103.3633,69.0234,11.9047
12004,41.3793,5103.5508,68.9384,12.0047
12104,36.6667,5103.3633,68.9238,12.1047
12204,35.7143,5103.2070,68.9713,12.2047
12304,35.2941,5103.3945,69.1977,12.3047
12404,34.3750,5103.3945,69.1695,12.4047
12504,34.4828,5103.3945,69.0919,12.5047
12604,35.8974,5103.6445,69.3276,12.6047
12704,33.3333,5103.6133,69.2526,12.7047
12804,35.7143,5103.5508,69.3324,12.8047
12904,35.4839,5103.5508,69.4248,12.9047
13004,40.6250,5103.5820,69.6570,13.0047
13104,36.1111,5103.5820,70.0144,13.1047
13204,38.7097,5103.3945,70.0760,13.2047
13304,37.1429,5103.3945,70.3116,13.3047
13404,30.0000,5103.3008,70.3554,13.4047
13504,32.2581,5103.5508,70.2069,13.5047
13604,37.9310,5103.5508,70.1075,13.6047
13704,31.4286,5103.3633,70.3061,13.7047
13804,38.4615,5103.5820,70.1528,13.8047
13904,34.4828,5103.3945,70.0666,13.9047
14004,39.3939,5103.3945,70.0822,14.0047
14104,38.4615,5103.5508,70.0047,14.1047
14204,32.0000,5103.5508,69.8752,14.2047
14304,36.6667,5103.3945,70.0132,14.3047
14404,36.6667,5103.4258,70.1323,14.4047
14504,36.3636,5103.4258,70.2328,14.5047
14604,40.6250,5103.4258,70.1703,14.6047
14704,39.1304,5103.4258,70.0140,14.7047
14804,34.4828,5103.5820,69.8598,14.8047
14904,34.7826,5103.3945,69.6791,14.9047
15004,32.1429,5103.5508,69.5696,15.0047
15104,33.3333,5103.5508,69.4333,15.1047
15204,30.7692,5103.5820,69.3387,15.2047
15304,35.4839,5103.5820,69.1340,15.3047
15404,33.3333,5103.5820,68.8958,15.4047
15504,37.9310,5103.4258,68.8424,15.5047
15604,30.0000,5103.4258,68.7855,15.6047
15704,40.0000,5103.1992,68.8222,15.7047
15804,37.0370,5103.5742,68.7911,15.8047
15904,34.4828,5103.1992,68.6583,15.9047
16004,34.4828,5103.5742,68.6849,16.0047
16104,33.3333,5103.5742,68.6735,16.1047
16204,35.4839,5103.3555,68.8037,16.2047
