Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
102,2.6915,5092.5469,0.0000,0.1025
202,27.0270,5091.4453,15.3854,0.2025
302,37.5000,5091.6641,45.1420,0.3025
402,37.9310,5091.7266,62.7127,0.4025
502,44.8276,5082.0117,67.3191,0.5025
602,40.0000,5081.9766,65.4182,0.6025
702,35.7143,5081.9766,63.7087,0.7025
802,32.1429,5081.8828,63.6506,0.8025
902,38.7097,5081.9453,64.9489,0.9025
1002,35.7143,5081.8203,63.7979,1.0025
1102,32.2581,5081.7266,64.2380,1.1025
1202,36.0000,5081.8828,62.9833,1.2025
1302,36.6667,5081.9453,63.3680,1.3025
1402,33.3333,5081.9766,63.8848,1.4025
1502,37.0370,5081.8828,63.9183,1.5025
1602,37.9310,5081.7891,63.0684,1.6025
1702,34.4828,5081.9141,63.7234,1.7025
1802,34.3750,5081.9453,65.1967,1.8025
1902,36.6667,5081.8516,65.6021,1.9025
2002,39.3939,5081.9453,66.5807,2.0025
2102,31.0345,5081.9141,67.5908,2.1025
2202,40.6250,5081.9453,69.4913,2.2025
2302,36.3636,5081.9141,70.2162,2.3025
2402,37.0370,5081.7578,70.3692,2.4025
2502,39.2857,5081.9453,70.1826,2.5025
2602,36.6667,5081.7891,70.7343,2.6025
2702,33.3333,5081.9141,70.5238,2.7025
2802,32.1429,5081.9141,70.2522,2.8025
2902,37.0370,5081.9453,70.1067,2.9025
3002,36.3636,5082.0078,68.9954,3.0029
3102,39.1304,5081.9141,67.5147,3.1025
3202,30.7692,5081.7891,66.3222,3.2025
3302,32.1429,5081.7891,65.7130,3.3025
3402,36.0000,5081.7891,65.2840,3.4025
3502,32.1429,5081.9453,65.1930,3.5025
3602,31.0345,5081.9453,65.2070,3.6025
3702,38.7097,5081.6641,65.7614,3.7027
3802,34.4828,5081.6641,65.8793,3.8025
3902,36.6667,5081.6641,66.0468,3.9025
4002,34.4828,5081.8516,66.1773,4.0025
4102,32.1429,5081.6641,65.8063,4.1025
4202,33.3333,5081.9141,65.6205,4.2025
4302,34.4828,5081.9453,65.7594,4.3025
4402,35.7143,5081.6641,65.4194,4.4025
4502,37.5000,5081.6641,65.9606,4.5025
4602,29.6296,5081.8203,65.8908,4.6025
4702,37.9310,5081.8203,65.8519,4.7025
4802,35.7143,5081.9453,65.9170,4.8025
4902,40.0000,5081.6953,66.1131,4.9025
5002,35.4839,5081.6953,66.2096,5.0025
5102,28.5714,5081.9453,66.0101,5.1025
5202,26.6667,5081.9375,65.6641,5.2025
5302,34.3750,5081.6250,65.7389,5.3025
5402,33.3333,5081.9688,65.5259,5.4025
5502,33.3333,5081.9375,65.5618,5.5025
5602,34.4828,5081.9688,65.6696,5.6025
5702,36.6667,5081.6562,65.7994,5.7025
5802,36.0000,5081.8125,65.8061,5.8025
5902,32.1429,5081.9062,65.5406,5.9025
6002,33.3333,5081.9062,65.3686,6.0025
6102,32.1429,5081.9688,65.2693,6.1025
6202,38.4615,5081.9688,65.0042,6.2025
6302,37.0370,5081.8125,64.9424,6.3025
6402,30.0000,5082.0000,64.9031,6.4025
6502,34.6154,5081.6875,64.6936,6.5025
6602,36.6667,5081.6875,64.7287,6.6025
6702,28.5714,5081.9688,64.5329,6.7025
6802,33.3333,5081.9688,64.4056,6.8025
6902,34.6154,5081.7812,64.4647,6.9025
7002,38.7097,5081.9688,64.9269,7.0025
7102,38.4615,5081.9375,64.9193,7.1025
7202,38.7097,5081.9375,64.9756,7.2025
7302,35.7143,5081.8438,64.9429,7.3025
7402,35.4839,5081.9375,65.1369,7.4025
7502,32.1429,5081.9375,64.8976,7.5025
7602,29.6296,5081.9688,64.8457,7.6025
7702,33.3333,5081.9688,64.7631,7.7025
7802,35.4839,5081.9062,64.7709,7.8025
7902,36.6667,5081.9062,64.7703,7.9025
8002,30.7692,5081.9375,64.5280,8.0025
8102,37.0370,5081.9062,64.5142,8.1025
8202,35.7143,5081.9375,64.5686,8.2025
8302,34.6154,5081.9375,64.5664,8.3025
8402,33.3333,5081.9375,64.6033,8.4025
8502,33.3333,5081.7812,64.8147,8.5025
8602,38.7097,5081.6250,65.2668,8.6025
8702,31.2500,5081.7188,65.4525,8.7025
8802,37.0370,5082.0000,65.5708,8.8025
8902,29.6296,5081.9688,65.6826,8.9025
9002,38.7097,5081.9062,65.7483,9.0025
9102,35.4839,5081.5938,65.8936,9.1025
9202,32.2581,5081.7812,66.0517,9.2025
9302,34.4828,5081.9375,65.9564,9.3025
9402,36.6667,5081.9375,65.9606,9.4025
9502,35.2941,5081.9375,65.8734,9.5025
9602,34.6154,5081.9062,65.6344,9.6025
9702,36.0000,5081.9062,65.3092,9.7025
9802,42.3077,5081.9062,65.2346,9.8025
9902,30.7692,5081.9375,65.1946,9.9025
10002,36.3636,5081.9375,65.2111,10.0025
10102,30.3030,5081.9375,65.5160,10.1025
10202,33.3333,5081.7773,65.5274,10.2025
10302,44.4444,5081.9961,65.5291,10.3025
10402,37.0370,5081.9961,65.5812,10.4025
10502,36.3636,5081.9961,66.0347,10.5025
10602,35.4839,5081.7461,66.0918,10.6025
10702,35.4839,5081.9336,66.0790,10.7025
10802,35.2941,5081.9023,66.2984,10.8025
10902,32.3529,5081.7461,66.5018,10.9025
11002,37.9310,5081.6523,66.5303,11.0025
11102,34.4828,5081.8320,66.4696,11.1025
11202,33.3333,5081.6758,66.3721,11.2025
11302,32.1429,5081.9258,66.3415,11.3025
11402,37.0370,5081.9570,66.2109,11.4025
11502,34.6154,5081.8633,66.2107,11.5025
11602,32.3529,5081.8633,66.5071,11.6025
11702,37.9310,5081.9570,66.6542,11.7025
11802,34.4828,5081.9883,66.9071,11.8025
11902,36.6667,5081.9258,67.2025,11.9025
12002,33.3333,5081.9258,67.1941,12.0025
12102,34.7826,5081.9258,67.1560,12.1025
12202,37.5000,5081.9883,67.1495,12.2025
12302,38.4615,5081.7070,67.0658,12.3025
12402,27.2727,5081.7695,66.7747,12.4025
12502,37.0370,5081.9258,66.5630,12.5025
12602,34.6154,5081.9258,66.4378,12.6025
12702,36.3636,5081.9258,66.1908,12.7025
12802,34.3750,5081.8008,66.0961,12.8025
12902,34.6154,5081.8945,65.9521,12.9025
13002,38.7097,5081.6133,65.9653,13.0025
13102,32.3529,5081.9570,66.0133,13.1025
13202,28.0000,5081.6758,65.9749,13.2025
13302,36.3636,5081.9258,66.0036,13.3025
13402,33.3333,5081.9258,65.9243,13.4025
13502,30.7692,5081.9258,65.8802,13.5025
13602,35.7143,5081.6758,65.8307,13.6025
13702,39.3939,5081.6445,66.0043,13.7025
