Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,2.8974,5118.0625,0.0000,0.1006
200,28.2051,5118.0625,0.5567,0.2006
300,36.6667,5111.2422,32.3400,0.3006
400,37.9310,5111.3672,47.8725,0.4006
500,40.0000,5111.5234,60.2421,0.5006
600,37.9310,5111.5234,63.9889,0.6006
700,67.8571,5111.2422,65.9876,0.7006
800,27.5862,5111.5234,69.5337,0.8006
900,34.2857,5111.5508,72.5833,0.9006
1000,39.2857,5111.5195,72.0591,1.0006
1100,35.7143,5111.3945,73.3869,1.1006
1200,40.7407,5111.3633,71.0268,1.2006
1300,60.0000,5111.6094,68.6770,1.3006
1400,33.3333,5111.4922,68.4644,1.4006
1500,37.9310,5111.5234,69.6669,1.5006
1600,33.3333,5111.5234,69.7876,1.6006
1700,35.4839,5111.3359,70.7323,1.7006
1800,38.2353,5111.3672,71.1444,1.8006
1900,48.0000,5111.5547,68.8750,1.9006
2000,33.3333,5111.5547,67.7171,2.0006
2100,32.0000,5111.5859,65.9050,2.1006
2200,34.6154,5111.2422,64.6597,2.2006
2300,32.2581,5111.2422,63.8004,2.3006
2400,39.1304,5111.5547,62.7942,2.4006
2500,37.5000,5111.2422,61.9603,2.5006
2600,35.7143,5111.5547,61.7639,2.6006
2700,31.0345,5111.2734,62.3465,2.7006
2800,41.3793,5111.2109,62.8875,2.8006
2900,36.6667,5111.5234,63.3686,2.9006
3000,41.3793,5111.3359,63.4463,3.0006
3100,40.0000,5111.5547,62.8690,3.1006
3200,35.7143,5111.5547,62.7936,3.2006
3300,37.0370,5111.2422,62.3306,3.3006
3400,36.6667,5111.5234,62.4153,3.4006
3500,40.0000,5111.4297,62.4108,3.5006
3600,33.3333,5111.5547,62.7979,3.6006
3700,42.8571,5111.5547,61.8713,3.7006
3800,39.2857,5111.2422,62.4290,3.8006
3900,33.3333,5111.5234,62.7817,3.9006
4000,28.5714,5111.5234,63.0389,4.0006
4100,33.3333,5111.5547,63.2797,4.1006
4200,41.3793,5111.2734,63.9419,4.2006
4300,44.4444,5111.3359,63.9523,4.3006
4400,33.3333,5111.5859,64.9675,4.4006
4500,35.7143,5111.3359,65.2313,4.5006
4600,27.5862,5111.4297,65.3270,4.6006
