Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,1.7145,5114.0859,0.0000,0.1020
201,17.6471,5114.0859,5.0317,0.2020
301,37.5000,5113.4492,37.2311,0.3020
401,43.3333,5113.4453,48.3510,0.4020
501,37.0370,5113.2578,51.9710,0.5020
601,70.0000,5113.3203,50.7132,0.6020
701,26.6667,5113.3203,49.6738,0.7020
801,37.9310,5113.4453,48.5871,0.8020
901,33.3333,5113.4766,45.6159,0.9020
1001,29.4118,5113.3203,42.4529,1.0020
1101,36.6667,5113.3203,42.3918,1.1020
1201,60.0000,5113.5664,39.8189,1.2020
1301,100.0000,5113.5664,39.0130,1.3020
1401,45.8333,5113.5664,38.7896,1.4020
1501,39.2857,5113.5664,40.2432,1.5020
1601,31.0345,5113.1055,40.7380,1.6020
1701,42.8571,5113.1367,39.7883,1.7020
1801,41.9355,5113.1680,39.1896,1.8020
1901,33.3333,5113.4805,39.8943,1.9020
2001,36.6667,5113.4805,41.1670,2.0020
2101,30.7692,5113.4805,41.1961,2.1020
2201,33.3333,5113.4180,41.5723,2.2020
2301,39.2857,5113.4180,42.2646,2.3020
2401,32.0000,5113.4492,42.8242,2.4020
2501,41.3793,5113.4805,43.7124,2.5020
2601,37.9310,5113.2930,44.9352,2.6020
2701,37.9310,5113.2930,45.6310,2.7020
2801,32.2581,5113.1055,46.2829,2.8020
2901,34.4828,5113.2930,46.5455,2.9020
3001,34.4828,5113.1367,47.1618,3.0020
3101,31.2500,5113.1367,47.8651,3.1020
3201,40.0000,5113.5117,48.4067,3.2020
3301,37.9310,5113.5117,49.1637,3.3020
3401,37.9310,5113.5117,49.7268,3.4020
3501,37.9310,5113.1367,49.8508,3.5020
3601,39.2857,5113.1367,49.8950,3.6020
3701,36.0000,5113.1367,49.8838,3.7020
3801,41.6667,5113.4805,49.9895,3.8020
3901,37.9310,5113.1367,50.5014,3.9020
4001,35.4839,5113.4492,51.0858,4.0020
4101,32.1429,5113.2617,51.2384,4.1020
4201,35.4839,5113.2617,51.4110,4.2020
4301,25.0000,5113.2617,50.7758,4.3020
4401,31.2500,5113.2617,51.2339,4.4020
4501,38.4615,5113.2930,51.2386,4.5020
4601,37.5000,5113.5117,51.4532,4.6020
4701,31.0345,5113.5117,51.4809,4.7020
4801,33.3333,5113.4805,51.5177,4.8020
4901,33.3333,5113.4805,51.0383,4.9020
5001,36.0000,5113.4805,50.7090,5.0020
5101,29.6296,5113.7266,50.4313,5.1020
5201,37.5000,5113.7266,49.9468,5.2020
5301,34.4828,5113.7266,49.9380,5.3020
5401,33.3333,5113.7188,49.7111,5.4020
5501,37.1429,5113.1758,50.2162,5.5020
5601,38.4615,5113.4492,50.0919,5.6020
5701,27.5862,5113.4492,50.0179,5.7020
5801,31.2500,5113.4492,50.0877,5.8020
5901,32.0000,5113.2930,49.9331,5.9020
6001,34.3750,5113.1055,50.1029,6.0020
6101,20.0000,5113.4492,49.8430,6.1020
6201,35.4839,5113.4492,50.0247,6.2020
6301,33.3333,5113.4492,49.8081,6.3020
6401,35.7143,5113.4805,49.9335,6.4020
6501,40.9091,5113.4805,49.8282,6.5020
6601,37.0370,5113.4805,49.7609,6.6020
6701,34.4828,5113.4805,49.9620,6.7020
6801,33.3333,5113.5117,50.1958,6.8020
6901,37.9310,5113.5117,50.3540,6.9020
7001,34.4828,5113.5117,50.6668,7.0020
7101,39.2857,5113.4492,50.8300,7.1020
7201,32.1429,5113.1055,50.9364,7.2020
7301,32.3529,5113.5117,51.3472,7.3020
7401,35.7143,5113.3555,51.7005,7.4020
7501,38.7097,5113.3867,52.0509,7.5020
7601,37.5000,5113.4805,52.6594,7.6020
7701,32.2581,5113.4805,53.0223,7.7020
7801,48.1481,5113.1016,52.9748,7.8020
7901,38.4615,5113.4453,52.9077,7.9020
8001,37.9310,5113.4453,52.8812,8.0020
8101,31.0345,5113.5078,53.0658,8.1020
8201,35.4839,5113.5078,53.3137,8.2020
8301,36.3636,5113.1016,53.6188,8.3020
8401,33.3333,5113.1328,53.5227,8.4020
8501,27.5862,5113.4453,53.4520,8.5020
8601,35.7143,5113.4453,53.2630,8.6020
8701,26.9231,5113.4453,52.9051,8.7020
8801,27.5862,5113.2578,52.6372,8.8020
8901,25.0000,5113.2578,52.4324,8.9020
9001,37.0370,5113.2578,52.3123,9.0020
9101,37.5000,5113.2891,52.4108,9.1020
9201,27.5862,5113.2891,52.4127,9.2020
9301,36.3636,5113.2891,52.6190,9.3020
9401,34.6154,5113.2891,52.5507,9.4020
9501,36.6667,5113.4453,52.7512,9.5020
9601,34.6154,5113.2578,52.7154,9.6020
9701,33.3333,5113.2578,52.7040,9.7020
9801,38.7097,5113.2578,52.7965,9.8020
9901,37.9310,5113.4766,52.8292,9.9020
10001,32.3529,5113.1641,53.2314,10.0020
10101,37.9310,5113.1328,53.4895,10.1020
10201,34.6154,5113.5078,53.3988,10.2020
10301,30.0000,5113.3516,53.4053,10.3020
10401,33.3333,5113.1641,53.3533,10.4020
10501,39.2857,5113.3086,53.5099,10.5020
10601,33.3333,5113.3086,53.5940,10.6020
10701,29.0323,5113.3086,53.6137,10.7020
10801,33.3333,5113.1523,53.7529,10.8020
