Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
109,2.9872,5120.0859,0.0000,0.1110
209,25.7143,5120.0859,7.1166,0.2110
309,37.1429,5113.2109,36.1558,0.3110
409,40.0000,5113.4336,42.5702,0.4110
509,36.6667,5113.4023,47.2707,0.5110
609,36.3636,5113.4023,44.5149,0.6110
709,65.0000,5113.5898,40.8964,0.7110
809,50.0000,5113.5898,38.4350,0.8110
909,34.4828,5113.2148,40.4240,0.9110
1009,37.5000,5113.1836,40.6069,1.0110
1109,35.4839,5113.4023,41.2590,1.1110
1209,29.0323,5113.4023,43.4694,1.2110
1309,70.8333,5113.2148,42.6396,1.3110
1409,36.6667,5113.5273,44.4617,1.4110
1509,30.0000,5113.3398,45.7384,1.5110
1609,35.4839,5113.5586,47.9355,1.6110
1709,36.6667,5113.5586,48.6392,1.7110
1809,33.3333,5113.3711,49.3738,1.8110
1909,69.6970,5113.1562,49.8941,1.9110
2009,33.3333,5113.4062,49.5392,2.0110
2109,28.1250,5113.5312,50.1578,2.1110
2209,37.9310,5113.5312,50.9724,2.2110
2309,31.0345,5113.5312,52.1280,2.3110
2409,36.0000,5113.3438,52.1201,2.4110
2509,37.5000,5113.3438,51.1596,2.5110
2609,37.9310,5113.5312,52.2944,2.6110
2709,36.6667,5113.5312,53.3636,2.7110
2809,33.3333,5113.3750,54.1584,2.8110
2909,37.9310,5113.5625,55.2365,2.9110
3009,35.4839,5113.4062,55.9816,3.0110
3109,34.4828,5113.2500,57.1319,3.1110
3209,35.4839,5113.4062,57.8021,3.2110
3309,37.5000,5113.4062,58.1794,3.3110
3409,36.6667,5113.2500,58.9189,3.4110
3509,36.6667,5113.5625,59.6444,3.5110
3609,37.9310,5113.5625,60.2161,3.6110
3709,36.6667,5113.5625,60.1608,3.7110
3809,40.0000,5113.5625,59.6998,3.8110
3909,33.3333,5113.5625,60.3058,3.9110
4009,40.0000,5113.5625,60.5507,4.0110
4109,36.6667,5113.5312,61.3577,4.1110
4209,36.6667,5113.5312,61.8657,4.2110
4309,33.3333,5113.3438,60.8673,4.3110
4409,34.7826,5113.5312,60.1818,4.4110
4509,33.3333,5113.5312,59.6538,4.5110
4609,37.0370,5113.5312,59.4473,4.6110
4709,38.4615,5113.5312,59.4131,4.7110
4809,39.2857,5113.5312,59.5983,4.8110
4909,39.2857,5113.3438,59.5390,4.9110
5009,37.9310,5113.5898,59.7209,5.0110
5109,33.3333,5113.5898,59.0683,5.1110
5209,39.3939,5113.2656,58.4345,5.2110
5309,35.4839,5113.1875,57.9079,5.3110
5409,35.4839,5113.3750,57.4765,5.4110
5509,34.6154,5113.3750,57.1291,5.5110
5609,34.4828,5113.2188,57.2381,5.6110
5709,41.9355,5113.5312,57.6015,5.7110
5809,33.3333,5113.5312,57.7071,5.8110
5909,40.7407,5113.5312,57.9200,5.9110
6009,36.0000,5113.5312,57.8777,6.0110
6109,47.6190,5113.5312,57.4318,6.1110
6209,37.0370,5113.5312,57.4067,6.2110
6309,37.1429,5113.4688,58.4677,6.3110
6409,37.5000,5113.4062,58.7927,6.4110
6509,36.6667,5113.4375,59.1404,6.5110
6609,37.5000,5113.5312,59.6239,6.6110
6709,32.1429,5113.5625,59.9953,6.7110
6809,41.9355,5113.5312,60.3197,6.8110
6909,37.5000,5113.3750,60.1414,6.9110
7009,33.3333,5113.4062,60.2161,7.0110
7109,33.3333,5113.2188,60.5928,7.1110
7209,33.3333,5113.2188,60.7273,7.2110
7309,40.7407,5113.5625,60.6877,7.3110
7409,36.6667,5113.5938,60.7354,7.4110
7509,35.7143,5113.5938,60.4590,7.5110
7609,31.0345,5113.4062,60.3470,7.6110
7709,35.7143,5113.4062,60.1636,7.7110
7809,36.0000,5113.2188,59.9932,7.8110
7909,33.3333,5113.2812,59.7546,7.9110
8009,37.5000,5113.2812,59.6979,8.0110
8109,32.1429,5113.2812,59.5638,8.1110
8209,31.0345,5113.5625,59.5687,8.2110
8309,40.0000,5113.5625,59.6031,8.3110
8409,34.4828,5113.5625,59.8918,8.4110
8509,48.0000,5113.5312,59.7387,8.5110
8609,39.2857,5113.5625,59.7413,8.6110
8709,36.6667,5113.5625,59.8680,8.7110
8809,34.7826,5113.5312,59.8152,8.8110
8909,35.4839,5113.5312,59.7580,8.9110
9009,34.4828,5113.4062,59.9622,9.0110
9109,40.0000,5113.5625,60.3256,9.1110
9209,32.3529,5113.1875,60.6383,9.2110
9309,33.3333,5113.4062,60.8018,9.3110
9409,36.6667,5113.4062,60.8434,9.4110
9509,35.4839,5113.5312,60.9927,9.5110
9609,36.1111,5113.5312,61.3997,9.6110
9709,41.3793,5113.1875,61.4980,9.7110
9809,37.5000,5113.3750,61.5208,9.8110
9909,40.0000,5113.5625,61.8192,9.9110
10009,39.2857,5113.4062,62.0004,10.0110
10109,35.2941,5113.3125,61.7728,10.1110
10209,41.3793,5113.3438,61.5256,10.2110
10309,39.3939,5113.3438,61.3516,10.3110
10409,36.3636,5113.4570,61.1258,10.4110
10509,39.3939,5113.4570,60.8575,10.5110
10609,33.3333,5113.3008,60.7951,10.6110
10709,31.2500,5113.3320,60.7628,10.7110
10809,30.0000,5113.3320,60.5796,10.8110
10909,37.5000,5113.3633,60.4403,10.9110
11009,36.3636,5113.1758,60.5893,11.0110
11109,35.4839,5113.5508,60.7356,11.1110
11209,38.2353,5113.3008,61.0137,11.2110
11309,34.3750,5113.3633,61.1870,11.3110
11409,32.1429,5113.3945,61.1964,11.4110
11509,40.7407,5113.3320,61.0889,11.5110
11609,33.3333,5113.5508,60.8732,11.6110
11709,34.6154,5113.5195,60.9158,11.7110
11809,36.6667,5113.5195,60.8939,11.8110
11909,37.0370,5113.5195,60.8792,11.9110
12009,34.6154,5113.5508,60.9794,12.0110
12109,42.3077,5113.3633,61.0130,12.1110
12209,39.2857,5113.3633,61.1158,12.2110
12309,38.7097,5113.3320,61.2395,12.3110
12409,36.6667,5113.3633,61.3296,12.4110
12509,35.4839,5113.4258,61.4182,12.5110
12609,37.9310,5113.4883,61.4106,12.6110
12709,42.3077,5113.2070,61.3786,12.7110
12809,33.3333,5113.5508,61.4840,12.8110
12909,36.6667,5113.3320,61.5572,12.9110
13009,39.1304,5113.5195,61.4039,13.0110
13109,36.3636,5113.5195,61.6854,13.1110
13209,33.3333,5113.3633,61.9465,13.2110
13309,40.0000,5113.4258,62.0400,13.3110
13409,37.5000,5113.5195,61.9157,13.4110
13509,33.3333,5113.5508,62.2239,13.5110
13609,35.4839,5113.6133,62.2205,13.6110
13709,30.7692,5113.2383,62.0750,13.7110
13809,36.6667,5113.5820,62.0728,13.8110
13909,36.0000,5113.3320,62.0247,13.9110
14009,40.0000,5113.3320,61.8696,14.0110
14109,39.2857,5113.3320,61.8283,14.1110
14209,40.7407,5113.3320,61.8186,14.2110
14309,33.3333,5113.3945,61.7988,14.3110
14409,34.4828,5113.5195,61.8418,14.4110
14509,41.3793,5113.3633,61.8232,14.5110
14609,35.7143,5113.5195,61.9103,14.6110
14709,37.1429,5113.5234,62.1900,14.7110
14809,34.3750,5113.5234,62.2491,14.8110
14909,30.3030,5113.5234,62.3866,14.9110
15009,35.4839,5113.3359,62.5385,15.0110
15109,40.0000,5113.4297,62.5388,15.1110
15209,52.6316,5113.2734,62.3517,15.2110
15309,38.4615,5113.4297,62.3072,15.3110
15409,32.1429,5113.5156,62.3729,15.4110
15509,34.4828,5113.5469,62.4651,15.5110
15609,35.7143,5113.5156,62.4774,15.6110
15709,40.6250,5113.4844,62.6961,15.7110
15809,34.4828,5113.5156,62.7120,15.8110
15909,34.6154,5113.5156,62.6988,15.9110
16009,38.7097,5113.5156,62.8353,16.0110
16109,39.2857,5113.3281,62.9334,16.1110
