Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,1.5894,4779.8203,57.1502,0.1013
201,34.3750,4783.4727,74.0222,0.2013
301,29.6296,4798.9414,77.3515,0.3013
401,38.7097,4798.9414,76.3666,0.4013
501,37.9310,4809.5938,76.7228,0.5013
601,42.3077,4813.9219,73.8263,0.6013
701,37.9310,4820.5195,72.0366,0.7013
801,33.3333,4826.1523,72.3500,0.8013
901,46.1538,4832.9336,71.7755,0.9013
1001,37.9310,4840.4062,72.8541,1.0013
1101,43.3333,4855.6016,72.8147,1.1013
1201,64.0000,4858.0508,69.9718,1.2013
1301,51.6129,4872.3125,71.3056,1.3013
1401,35.7143,4872.6250,71.3732,1.4013
1501,37.9310,4881.2695,71.2572,1.5013
1601,36.3636,4881.3008,72.1175,1.6013
1701,41.3793,4892.2070,71.1047,1.7013
1801,52.0000,4892.0820,70.0496,1.8013
1901,44.0000,4899.9570,68.7953,1.9013
2001,44.0000,4907.9883,67.6009,2.0013
2101,38.7097,4915.3945,66.8008,2.1013
2201,34.7826,4923.7305,66.5126,2.2013
2301,39.2857,4924.0117,66.1142,2.3013
2401,31.5789,4924.9648,64.2001,2.4013
2501,37.0370,4932.8398,63.5329,2.5013
2601,33.3333,4936.6914,62.8226,2.6013
2701,34.4828,4936.6914,62.2862,2.7013
2801,42.3077,4944.2852,61.6535,2.8013
2901,33.3333,4952.2148,60.5562,2.9013
3001,39.2857,4956.4258,60.3619,3.0013
3101,36.6667,4956.5820,60.1589,3.1013
3201,34.4828,4964.4883,60.2910,3.2013
3301,44.4444,4967.0820,59.9238,3.3013
3401,33.3333,4973.6523,60.2285,3.4013
3501,42.4242,4988.6562,60.9417,3.5013
3601,43.4783,4996.5625,60.5279,3.6013
3701,24.1379,4998.1016,59.5653,3.7013
3801,36.3636,4998.5312,60.1362,3.8013
3901,41.3793,5005.9180,60.3628,3.9013
4001,34.4828,5013.7305,60.4511,4.0013
4101,35.7143,5013.7227,60.5951,4.1013
4201,40.0000,5021.1914,60.8258,4.2013
4301,33.3333,5029.1016,60.6192,4.3013
4401,36.6667,5036.9766,60.6788,4.4013
4501,33.3333,5014.8320,60.5355,4.5013
4601,35.7143,5022.4609,60.9682,4.6013
4701,40.0000,5030.3359,61.5254,4.7013
4801,37.0370,5038.4062,61.5305,4.8013
4901,37.9310,5045.2969,61.5888,4.9013
5001,42.8571,5048.9844,61.6743,5.0013
5101,44.4444,5056.3594,61.8560,5.1013
5201,39.2857,5061.2109,61.9834,5.2013
5301,36.6667,5068.9648,61.8279,5.3013
5401,34.7826,5076.6523,61.3596,5.4013
5501,29.0323,5084.4062,61.2360,5.5013
5601,37.9310,5096.1484,61.2952,5.6013
5701,29.6296,5103.9961,60.9383,5.7013
5801,63.1579,5092.0195,60.2327,5.8013
5901,46.6667,5054.6758,59.3480,5.9013
6002,55.0000,4979.1719,58.7031,6.0024
6101,55.0000,4884.7617,58.0632,6.1013
6201,44.4444,4802.2578,57.5020,6.2013
6301,43.4783,4716.9688,57.2213,6.3013
6401,47.3684,4658.8398,56.7139,6.4013
6501,50.0000,4630.8711,56.7261,6.5013
6601,37.5000,4626.9883,56.5443,6.6013
6701,30.7692,4606.9297,56.1455,6.7013
6801,36.6667,4606.9297,56.2402,6.8013
6901,34.4828,4614.2461,56.4200,6.9013
7001,40.0000,4622.0625,56.4543,7.0013
7101,35.7143,4629.6602,56.4830,7.1013
7201,41.3793,4636.8633,56.6360,7.2013
7301,39.1304,4636.8320,56.3809,7.3013
7401,40.0000,4643.5352,56.8942,7.4013
7501,36.6667,4651.3516,57.0989,7.5013
7601,39.2857,4658.9141,57.2983,7.6013
7701,33.3333,4666.7891,57.3478,7.7013
7801,33.3333,4674.9766,57.4339,7.8013
7901,41.3793,4674.9453,57.3913,7.9013
8001,35.4839,4674.6953,57.7183,8.0013
8101,39.2857,4681.6172,57.8088,8.1013
8201,32.1429,4681.8047,57.8450,8.2013
8301,38.2353,4689.4336,58.0857,8.3013
8401,37.5000,4692.4492,58.0223,8.4013
8501,31.0345,4699.6758,58.0047,8.5013
8601,39.3939,4707.6758,58.5875,8.6013
8701,51.7241,4715.6133,58.7163,8.7013
8801,41.6667,4719.2734,58.7119,8.8013
8901,34.6154,4731.0859,58.9524,8.9013
9001,37.5000,4738.8359,58.9709,9.0013
9101,29.4118,4738.9609,58.4436,9.1013
9201,36.6667,4738.9609,58.3960,9.2013
9301,37.0370,4746.3438,58.2984,9.3013
9401,36.6667,4761.9375,58.3405,9.4013
9501,36.6667,4769.5664,58.2421,9.5013
9601,37.9310,4777.3164,58.2054,9.6013
9701,37.0370,4778.3672,58.2202,9.7013
9801,37.9310,4786.2422,58.2731,9.8013
9901,35.4839,4793.8047,58.5252,9.9013
10001,36.3636,4801.0078,58.6051,10.0013
10101,40.0000,4801.0078,58.7321,10.1013
10201,42.8571,4808.2539,58.8903,10.2013
10301,20.0000,4816.1289,58.6272,10.3013
10401,34.7826,4816.1289,58.5582,10.4013
10501,41.6667,4832.0977,58.9741,10.5013
10601,36.6667,4831.8164,59.0932,10.6013
10701,37.5000,4839.6914,59.2024,10.7013
10801,34.3750,4847.5352,59.3884,10.8013
10901,38.4615,4855.4414,59.2510,10.9013
11001,38.7097,4863.4414,59.3334,11.0013
11101,35.4839,4863.9336,59.3406,11.1013
11201,39.2857,4870.8242,59.4997,11.2013
11301,32.2581,4873.8672,59.4749,11.3013
11401,40.7407,4883.8047,59.5984,11.4013
11501,37.1429,4895.6172,59.8723,11.5013
11601,40.0000,4903.4922,60.0779,11.6013
11701,34.3750,4911.3359,60.2225,11.7013
11801,32.2581,4919.1172,60.3967,11.8013
11901,37.9310,4926.9297,60.4509,11.9013
12001,34.4828,4926.9297,60.4414,12.0013
12101,27.2727,4935.1484,60.6026,12.1013
12201,34.4828,4942.9609,60.6390,12.2013
12301,39.2857,4946.2188,60.5829,12.3013
12401,31.2500,4950.1562,60.5119,12.4013
12501,44.0000,4966.1250,60.3424,12.5013
12601,50.0000,4945.4414,60.0729,12.6013
12701,45.0000,4916.2773,59.7779,12.7013
12801,57.1429,4832.9219,59.5004,12.8013
12901,47.0588,4750.1250,59.1712,12.9013
13001,50.0000,4622.8125,59.0475,13.0013
13101,41.6667,4564.7383,58.9232,13.1013
13201,40.0000,4555.3047,58.8951,13.2013
