Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.9246,5096.0391,0.0000,0.1019
201,28.9474,5096.2578,15.1987,0.2019
301,39.2857,5095.6836,40.6363,0.3019
401,36.6667,5095.7773,55.0779,0.4019
501,40.0000,5095.7773,60.9847,0.5019
601,33.3333,5095.5898,63.1575,0.6019
701,37.0370,5095.5898,63.8234,0.7019
801,35.4839,5095.7070,65.7540,0.8019
901,40.7407,5095.8008,65.8934,0.9019
1001,40.0000,5095.4258,64.9744,1.0019
1101,31.0345,5095.8008,66.0367,1.1019
1201,38.2353,5095.4570,69.4311,1.2019
1301,34.3750,5095.7695,70.1893,1.3019
1401,37.5000,5095.7695,72.4290,1.4019
1501,37.9310,5095.8008,73.6720,1.5019
1601,33.3333,5095.7695,73.4812,1.6019
1701,32.1429,5095.7695,73.9579,1.7019
1801,36.3636,5095.5820,74.4453,1.8019
1901,34.4828,5095.6445,73.8131,1.9019
2001,36.1111,5095.6133,75.3231,2.0019
2101,39.2857,5095.8320,75.1069,2.1019
2201,34.4828,5095.8320,75.1038,2.2019
2301,41.9355,5095.6133,75.5139,2.3019
2401,33.3333,5095.6133,75.5145,2.4019
2501,33.3333,5095.4883,75.4104,2.5019
2601,34.2105,5095.4570,75.6102,2.6019
2701,33.3333,5095.4570,74.4974,2.7019
2801,33.3333,5095.7695,73.9319,2.8019
2901,36.3636,5095.7695,73.6482,2.9019
3001,35.2941,5095.6445,74.2295,3.0019
3101,36.6667,5095.5820,73.9545,3.1019
3201,33.3333,5095.5820,74.2493,3.2019
3301,33.3333,5095.5820,74.0400,3.3019
3401,36.6667,5095.8008,74.0694,3.4019
3501,33.3333,5095.6133,73.9286,3.5019
3601,34.2857,5095.7695,74.2960,3.6019
3701,28.1250,5095.5820,74.1524,3.7019
3801,39.3939,5095.7695,74.6153,3.8019
3901,35.7143,5095.6133,74.5715,3.9019
4001,35.4839,5095.6133,74.3253,4.0019
4101,36.3636,5095.6133,74.2668,4.1019
4201,36.0000,5095.6133,73.7197,4.2019
4301,36.6667,5095.8320,73.7885,4.3019
4401,35.2941,5095.4570,74.3752,4.4019
4501,32.3529,5095.4570,74.8995,4.5019
4601,30.3030,5095.4570,74.9488,4.6019
4701,36.6667,5095.7695,75.1668,4.7019
4801,37.9310,5095.7695,75.0310,4.8019
4901,35.4839,5095.7695,74.8875,4.9019
5001,33.3333,5095.7695,75.1493,5.0019
5101,34.4828,5095.6133,75.1118,5.1019
5201,35.7143,5095.7695,75.6616,5.2019
5301,61.5385,5095.5625,74.9081,5.3019
5401,37.5000,5095.8438,75.0531,5.4019
