Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.8933,5119.1914,0.0000,0.1015
201,28.2051,5119.1914,0.0000,0.2015
301,27.7778,5112.5156,1.6854,0.3015
401,37.9310,5112.5312,18.1660,0.4015
501,36.0000,5112.3750,27.4838,0.5015
601,36.6667,5112.5312,36.1820,0.6015
701,81.8182,5112.3438,36.3493,0.7015
801,80.0000,5112.3750,35.9433,0.8015
901,32.0000,5112.2812,36.3726,0.9015
1001,37.5000,5112.2812,37.4197,1.0015
1101,32.0000,5112.2812,37.3842,1.1015
1201,38.4615,5112.5000,38.2273,1.2015
1301,63.6364,5112.3125,38.1855,1.3015
1401,36.8421,5112.2188,36.9922,1.4015
1501,32.2581,5112.5938,38.3478,1.5015
1601,31.0345,5112.4062,38.6746,1.6015
1701,38.7097,5112.4062,39.6179,1.7015
1801,33.3333,5112.4062,40.4473,1.8015
1901,69.5652,5112.3438,40.6121,1.9015
2001,100.0000,5112.3750,39.8436,2.0015
2101,40.9091,5112.3750,39.1326,2.1015
2201,32.0000,5112.2188,39.1263,2.2015
2301,30.4348,5112.1875,38.5795,2.3015
2401,31.8182,5112.3125,37.8462,2.4015
2501,40.7407,5112.5312,37.7415,2.5015
2601,30.4348,5112.5312,37.8148,2.6015
2701,35.7143,5112.5312,38.2224,2.7015
2801,33.3333,5112.5312,38.6710,2.8015
2901,32.0000,5112.5312,38.8233,2.9015
3001,37.0370,5112.5312,39.1293,3.0015
3101,52.3810,5112.5312,38.6864,3.1015
3201,36.3636,5112.5312,38.6346,3.2015
3301,33.3333,5112.1562,39.3552,3.3015
3401,40.0000,5112.3125,39.5372,3.4015
3501,32.1429,5112.3438,40.0832,3.5015
3601,33.3333,5112.3438,40.3805,3.6015
3701,42.8571,5112.5312,40.6264,3.7015
3801,37.9310,5112.5312,41.0101,3.8015
3901,34.3750,5112.5312,41.2020,3.9015
4001,34.4828,5112.5312,41.7324,4.0015
4101,37.9310,5112.5312,41.9932,4.1015
