Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.7933,5114.8633,0.0000,0.1015
201,17.6471,5114.8633,0.0000,0.2015
301,26.4706,5112.1172,33.2228,0.3015
401,40.6250,5112.1172,59.6460,0.4015
501,61.5385,5111.9922,63.7296,0.5015
601,39.2857,5112.2109,65.4468,0.6015
701,38.4615,5112.2422,63.9410,0.7015
801,37.5000,5112.2422,67.6364,0.8015
901,32.2581,5112.0547,70.8208,0.9015
1001,35.7143,5112.0859,69.2622,1.0015
1101,45.8333,5112.0547,65.9336,1.1015
1201,36.1111,5112.1172,69.1601,1.2015
1301,30.3030,5111.9609,70.2036,1.3015
1401,40.0000,5112.2734,71.6009,1.4015
1501,35.4839,5112.2734,72.3755,1.5015
1601,35.4839,5112.1172,72.5725,1.6015
1701,80.0000,5111.9297,70.2907,1.7015
1801,35.2941,5112.2734,70.6179,1.8015
1901,33.3333,5112.2734,69.0236,1.9015
2001,28.1250,5112.2734,67.8506,2.0015
2101,28.9474,5112.2734,66.6099,2.1015
2201,30.4348,5112.2734,65.6977,2.2015
2301,58.8235,5111.8984,63.4908,2.3015
2401,34.4828,5112.2109,63.1666,2.4015
2501,37.9310,5112.2109,63.2679,2.5015
2601,37.0370,5112.2109,62.9079,2.6015
2701,28.5714,5112.2422,62.9445,2.7015
2801,39.2857,5112.2734,63.0897,2.8015
2901,38.4615,5112.2422,61.9881,2.9015
3001,33.3333,5112.2734,62.1554,3.0015
3101,37.5000,5112.1172,62.5444,3.1015
3201,23.3333,5112.1172,61.9316,3.2015
3301,34.4828,5112.1172,61.7331,3.3015
3401,31.2500,5111.9609,61.2187,3.4015
3501,55.0000,5112.1484,60.1955,3.5015
3601,40.7407,5112.1484,59.6432,3.6015
3701,30.3030,5111.9531,59.4040,3.7015
3801,36.6667,5112.2031,59.2766,3.8015
3901,38.2353,5112.2656,59.6428,3.9015
4001,38.7097,5112.2656,60.0726,4.0015
4101,42.8571,5112.2656,60.1139,4.1015
4201,36.6667,5112.2656,61.0580,4.2015
4301,35.2941,5112.0469,62.3582,4.3015
4401,34.2857,5112.1094,63.5881,4.4015
4501,34.2857,5112.0781,64.3302,4.5015
4601,38.7097,5112.2031,64.7980,4.6015
4701,36.0000,5111.9219,64.6638,4.7015
4801,38.7097,5112.0469,65.2007,4.8015
4901,35.4839,5112.2656,65.9329,4.9015
5001,40.0000,5112.2344,66.1739,5.0015
5101,34.6154,5111.8594,65.7792,5.1015
5201,35.4839,5112.2344,65.4942,5.2015
5301,64.7059,5112.2344,64.5894,5.3015
5401,78.9474,5112.0156,63.9457,5.4015
5501,65.2174,5112.0156,63.4594,5.5015
5601,79.1667,5107.0195,62.8764,5.6015
5701,52.6316,5107.3398,62.2477,5.7015
5801,65.2174,5107.1836,61.7819,5.8015
5901,62.5000,5108.5938,61.0626,5.9015
6001,60.6061,5108.7500,60.6867,6.0015
6101,76.1905,5108.5938,60.2156,6.1015
6201,72.7273,5102.0273,59.7202,6.2015
6301,84.2105,5098.6211,59.2431,6.3015
6401,86.9565,5100.6016,58.8269,6.4015
6501,90.0000,5100.5195,58.2321,6.5015
6601,94.7368,5100.3828,57.7172,6.6015
6701,95.8333,5102.6094,57.4550,6.7015
6801,87.5000,5102.1602,56.8848,6.8015
6901,76.0000,5102.7344,56.5449,6.9015
7001,75.0000,5106.5195,56.4440,7.0015
7101,68.4211,5105.3789,55.9029,7.1015
7201,68.7500,5105.2500,55.3996,7.2015
7301,61.1111,5104.1211,54.9438,7.3015
7401,65.3846,5103.9961,54.9143,7.4015
7501,35.4839,5104.2461,55.4315,7.5015
7601,42.4242,5104.2773,55.8727,7.6015
7701,33.3333,5104.0898,56.2471,7.7015
7801,35.4839,5103.9961,56.6182,7.8015
7901,36.6667,5104.2461,56.9239,7.9015
8001,37.5000,5104.2773,57.3837,8.0015
8101,40.0000,5104.2773,57.5592,8.1015
8201,32.1429,5104.2773,57.8882,8.2015
8301,41.9355,5104.1211,58.2487,8.3015
8401,34.3750,5104.2773,58.3003,8.4015
8501,31.8182,5104.0898,58.0270,8.5015
8601,26.6667,5104.1836,57.5943,8.6015
8701,48.1481,5103.9883,57.2374,8.7015
8801,48.1481,5103.9883,56.7621,8.8015
8901,34.6154,5103.9883,56.5293,8.9015
9001,35.7143,5104.3008,56.4601,9.0015
9101,48.0000,5104.3008,56.3024,9.1015
9201,37.9310,5104.2695,56.4205,9.2015
9301,30.7692,5104.2695,56.2702,9.3015
9401,35.4839,5104.1133,56.5692,9.4015
9501,37.5000,5104.3320,56.4532,9.5015
9601,35.7143,5104.3320,56.5307,9.6015
9701,35.7143,5104.1445,56.5171,9.7015
9801,35.4839,5104.1445,56.6860,9.8015
9901,36.3636,5104.0820,57.0253,9.9015
10001,36.6667,5104.2695,57.1284,10.0015
10101,37.9310,5104.2695,56.8953,10.1015
10201,40.0000,5104.2695,56.6749,10.2015
10301,32.1429,5104.2695,56.8261,10.3015
10401,34.3750,5104.2695,56.9366,10.4015
10501,35.4839,5103.8945,57.1870,10.5015
10601,37.0370,5104.2695,57.3415,10.6015
10701,37.0370,5104.2578,57.3584,10.7015
10801,37.9310,5104.2578,57.6055,10.8015
10901,30.0000,5104.0703,57.7113,10.9015
11001,38.7097,5104.2578,57.9775,11.0015
11101,35.7143,5104.2578,58.1415,11.1015
11201,35.4839,5104.0703,58.4708,11.2015
11301,37.5000,5104.0703,58.6957,11.3015
11401,36.6667,5104.2891,58.9583,11.4015
11501,40.0000,5104.2578,58.9714,11.5015
11601,29.6296,5104.2578,58.9446,11.6015
11701,29.6296,5104.2578,58.7531,11.7015
11801,34.6154,5104.0703,58.5690,11.8015
11901,28.1250,5104.0703,58.3633,11.9015
12001,36.0000,5104.0703,58.2442,12.0015
12101,33.3333,5104.3203,58.3004,12.1015
12201,29.6296,5104.3203,58.1515,12.2015
12301,39.2857,5104.2578,58.1250,12.3015
12401,31.2500,5104.2578,58.1874,12.4015
12501,29.6296,5104.2578,58.2095,12.5015
12601,36.6667,5104.2578,58.2143,12.6015
12701,32.2581,5104.2578,58.4203,12.7015
12801,35.4839,5104.2578,58.4900,12.8015
12901,34.6154,5104.2578,58.5586,12.9015
