Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
4801,38.46,5054.64,61.54,4.8021
4901,27.27,5054.64,61.35,4.9021
5001,37.93,5054.79,61.45,5.0021
5101,36.00,5054.61,61.17,5.1021
5201,34.48,5054.82,60.87,5.2021
5301,34.48,5054.82,60.90,5.3021
5401,34.38,5054.64,61.03,5.4021
5501,40.74,5054.64,60.86,5.5021
5601,37.50,5054.61,60.73,5.6021
5701,39.29,5054.61,60.45,5.7021
5801,37.04,5054.79,60.59,5.8021
5901,40.00,5054.79,60.78,5.9021
6001,37.50,5054.79,60.93,6.0021
6101,31.25,5054.60,61.05,6.1021
6201,38.46,5054.79,60.82,6.2021
6301,39.13,5054.79,60.54,6.3021
6401,40.00,5054.79,60.12,6.4021
6501,34.37,5054.60,60.46,6.5021
6601,37.50,5054.60,60.95,6.6021
6701,26.47,5054.85,60.84,6.7021
6801,39.29,5054.85,60.74,6.8021
6901,36.67,5054.66,60.78,6.9021
7001,33.33,5054.66,60.80,7.0021
7101,32.26,5054.66,61.06,7.1021
7201,34.37,5054.66,61.42,7.2021
7301,38.71,5054.79,61.62,7.3021
7401,36.67,5054.82,61.88,7.4021
7501,36.67,5054.79,62.18,7.5021
7601,38.71,5054.66,62.57,7.6021
7701,38.71,5054.82,62.89,7.7021
7801,34.38,5054.82,63.27,7.8021
7901,35.48,5054.85,63.66,7.9021
8001,32.00,5054.79,63.33,8.0021
8101,34.38,5054.79,63.43,8.1021
8201,30.77,5054.60,63.06,8.2021
8301,40.00,5054.72,62.99,8.3021
8401,37.04,5054.72,62.85,8.4021
8501,25.81,5054.97,62.46,8.5021
8601,42.31,5054.97,62.25,8.6021
8701,32.14,5054.75,62.32,8.7021
8801,35.48,5054.79,62.21,8.8021
8901,32.00,5054.79,62.06,8.9021
9001,40.00,5054.60,62.28,9.0021
9101,29.41,5054.54,62.31,9.1021
9201,37.93,5054.79,62.32,9.2021
9301,35.48,5054.79,62.52,9.3021
9401,34.38,5054.79,62.76,9.4021
9501,38.71,5054.75,62.92,9.5021
9601,35.48,5054.75,63.06,9.6021
9701,38.71,5054.75,63.15,9.7021
9801,31.82,5054.57,62.83,9.8021
9901,37.14,5054.47,63.20,9.9021
10001,40.00,5054.82,63.36,10.0021
10101,38.71,5054.82,63.74,10.1021
10201,34.38,5054.79,64.07,10.2021
10301,25.00,5054.79,63.94,10.3021
10401,40.74,5054.85,63.84,10.4021
10501,34.62,5054.79,63.81,10.5021
10601,34.62,5054.63,63.84,10.6021
10701,41.38,5054.63,63.90,10.7021
10801,35.48,5054.54,64.07,10.8021
10901,37.04,5054.91,64.13,10.9021
11001,37.50,5054.54,64.36,11.0021
11101,38.71,5054.78,64.56,11.1021
11201,28.57,5054.81,64.51,11.2021
11301,31.03,5054.43,64.31,11.3021
11401,35.29,5054.78,64.33,11.4021
11501,29.41,5054.78,64.12,11.5021
11601,30.77,5054.78,63.86,11.6021
11701,33.33,5054.78,63.92,11.7021
11801,33.33,5054.68,63.93,11.8021
11901,37.04,5054.68,63.77,11.9021
12001,31.25,5054.84,63.98,12.0021
12101,33.33,5054.50,63.97,12.1021
12201,39.29,5054.78,63.93,12.2021
12301,33.33,5054.68,63.89,12.3021
12401,33.33,5054.68,63.86,12.4021
12501,34.29,5054.62,64.12,12.5021
12601,38.46,5054.78,64.13,12.6021
12701,34.37,5054.81,64.21,12.7021
12801,40.00,5054.68,64.40,12.8021
12901,34.62,5054.68,64.34,12.9021
13001,37.50,5054.50,64.59,13.0021
13101,36.67,5054.87,64.66,13.1021
13201,34.48,5054.87,64.72,13.2021
13301,36.36,5054.75,64.88,13.3021
13401,36.00,5054.46,64.78,13.4021
13501,33.33,5054.77,65.10,13.5021
13601,36.67,5054.77,65.39,13.6021
13701,28.95,5054.84,65.73,13.7021
13801,36.67,5054.49,65.79,13.8021
13901,20.69,5054.77,65.59,13.9021
14001,46.15,5054.65,65.52,14.0021
14101,32.14,5054.65,65.59,14.1021
14201,37.04,5054.65,65.69,14.2021
14301,35.48,5054.84,65.64,14.3021
14401,30.30,5054.80,65.60,14.4021
14501,33.33,5054.62,65.50,14.5021
14601,38.89,5054.49,65.18,14.6021
14701,31.03,5054.49,65.08,14.7021
14801,32.35,5054.80,65.19,14.8021
14901,36.00,5054.62,65.10,14.9021
15001,39.29,5054.62,65.16,15.0021
15101,40.00,5054.77,65.25,15.1021
15201,45.00,5054.43,65.03,15.2021
15301,32.00,5054.80,64.91,15.3021
15401,33.33,5054.80,64.80,15.4021
15501,37.04,5054.62,64.68,15.5021
15601,32.14,5054.62,64.61,15.6021
15701,25.00,5054.77,64.51,15.7021
15801,41.67,5054.43,64.37,15.8021
15901,30.00,5054.74,64.24,15.9021
16001,34.48,5054.74,64.27,16.0021
16101,43.48,5054.74,64.17,16.1021
16201,40.74,5054.59,64.14,16.2021
16301,36.67,5054.67,64.17,16.3021
16401,40.00,5054.77,64.16,16.4021
16501,36.67,5054.77,64.18,16.5021
16601,34.48,5054.80,64.18,16.6021
16701,42.31,5054.80,64.11,16.7021
16801,39.29,5054.83,64.12,16.8021
16901,34.48,5054.77,64.16,16.9021
17001,37.50,5055.20,63.98,17.0021
17101,35.48,5054.64,64.16,17.1021
17201,36.67,5054.77,64.23,17.2021
17301,31.25,5054.77,64.34,17.3021
17401,34.48,5054.77,64.40,17.4021
17501,30.43,5054.77,64.31,17.5021
17601,38.71,5054.77,64.20,17.6021
17701,30.77,5054.77,64.02,17.7021
17801,35.71,5054.39,63.91,17.8021
17901,30.77,5054.61,63.76,17.9021
18001,37.04,5054.83,63.73,18.0021
18101,34.62,5054.73,63.65,18.1021
18201,47.83,5054.64,63.54,18.2021
18301,36.67,5054.73,63.57,18.3021
18401,32.26,5054.80,63.60,18.4021
18501,33.33,5054.80,63.60,18.5021
18601,31.25,5054.80,63.58,18.6021
18701,34.48,5054.61,63.53,18.7021
18801,36.00,5054.73,63.34,18.8021
18901,35.71,5054.73,63.24,18.9021
19001,36.00,5054.77,63.17,19.0021
19101,33.33,5054.61,63.14,19.1021
19201,35.71,5054.61,63.17,19.2021
19301,27.78,5054.61,63.13,19.3021
19401,38.46,5054.73,63.11,19.4021
19501,32.26,5054.77,63.16,19.5021
19601,42.86,5054.77,63.12,19.6021
19701,36.36,5054.86,63.25,19.7021
19801,32.00,5054.86,63.18,19.8021
19901,33.33,5054.58,63.39,19.9021
20001,42.86,5054.64,63.49,20.0021
20101,34.48,5054.83,63.59,20.1021
20201,36.11,5054.61,63.92,20.2021
20301,34.48,5054.73,64.01,20.3021
20401,38.71,5054.73,64.09,20.4021
20501,37.93,5054.80,64.19,20.5021
20601,38.10,5054.80,64.10,20.6021
20701,36.67,5054.83,64.16,20.7021
20801,34.78,5054.48,64.11,20.8021
20901,40.00,5054.83,64.16,20.9021
21001,37.50,5054.61,64.13,21.0021
21101,24.24,5054.83,64.00,21.1021
21201,42.31,5054.77,63.92,21.2021
21301,37.50,5054.76,63.81,21.3021
21401,34.78,5054.60,63.70,21.4021
21501,40.00,5054.48,63.61,21.5021
21601,32.14,5054.48,63.59,21.6021
21701,30.77,5054.76,63.48,21.7021
21801,37.04,5054.76,63.40,21.8021
21901,33.33,5054.57,63.31,21.9021
22001,40.00,5054.57,63.22,22.0021
22101,34.62,5054.41,63.19,22.1021
22201,35.71,5054.79,63.22,22.2021
22301,33.33,5054.79,63.22,22.3021
22401,36.67,5054.60,63.19,22.4021
22501,38.46,5054.60,63.16,22.5021
22601,35.48,5054.60,63.21,22.6021
22701,34.62,5054.45,63.18,22.7021
22801,40.00,5054.79,63.23,22.8021
22901,31.43,5054.60,63.18,22.9021
23001,44.00,5054.60,63.15,23.0021
23101,32.14,5054.82,63.21,23.1021
23201,35.29,5054.45,63.39,23.2021
23301,41.38,5054.82,63.53,23.3021
23401,37.93,5054.82,63.57,23.4021
23501,33.33,5054.63,63.60,23.5021
23601,33.33,5054.79,63.60,23.6021
23701,38.71,5054.60,63.65,23.7021
23801,37.93,5054.76,63.67,23.8021
23901,30.43,5054.76,63.59,23.9021
24001,40.00,5054.60,63.58,24.0021
24101,36.11,5054.66,63.63,24.1021
24201,32.14,5054.57,63.58,24.2021
24301,38.10,5054.60,63.40,24.3021
24401,32.14,5054.63,63.33,24.4021
24501,29.03,5054.63,63.29,24.5021
24601,33.33,5054.63,63.24,24.6021
24701,33.33,5054.63,63.15,24.7021
24801,39.29,5054.66,63.14,24.8021
24901,37.50,5054.66,63.07,24.9021
25001,39.29,5054.76,63.13,25.0021
25101,37.04,5054.76,63.14,25.1021
25201,34.37,5054.57,63.17,25.2021
25301,32.35,5054.63,63.36,25.3021
25401,39.29,5054.85,63.35,25.4021
25501,35.29,5054.47,63.40,25.5021
25601,36.67,5054.75,63.43,25.6021
25701,33.33,5054.57,63.52,25.7021
25801,35.48,5054.69,63.60,25.8021
25901,32.26,5054.69,63.58,25.9021
26001,35.48,5054.69,63.57,26.0021
26101,40.00,5054.69,63.39,26.1021
26201,33.33,5054.69,63.49,26.2021
26301,33.33,5054.75,63.50,26.3021
26401,28.13,5054.75,63.49,26.4021
26501,15.04,5060.86,63.31,26.5021
