Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,3.60,5056.02,0.00,0.1015
201,26.32,5056.02,3.66,0.2015
301,35.48,5055.58,37.63,0.3015
401,40.74,5055.77,46.58,0.4015
501,46.88,5055.77,41.18,0.5015
601,58.33,5055.55,40.30,0.6015
701,40.74,5055.55,42.78,0.7015
801,35.71,5055.55,45.25,0.8015
901,34.48,5055.67,47.70,0.9015
1001,37.50,5055.67,50.54,1.0015
1101,38.46,5055.67,51.12,1.1015
1201,70.83,5055.61,50.71,1.2015
1301,79.17,5055.45,49.98,1.3015
1401,29.17,5055.45,50.02,1.4015
1501,33.33,5055.73,50.79,1.5015
1601,35.48,5055.73,52.19,1.6015
1701,34.38,5055.70,54.36,1.7015
1801,65.52,5055.51,54.64,1.8015
1901,37.04,5055.42,54.90,1.9015
2001,36.36,5055.79,56.72,2.0015
2101,34.38,5055.42,59.00,2.1015
2201,37.84,5055.67,61.43,2.2015
2301,34.37,5055.45,63.18,2.3015
2401,36.00,5055.48,62.10,2.4015
2501,39.13,5055.76,61.48,2.5015
2601,34.48,5055.79,61.57,2.6015
2701,34.48,5055.76,62.23,2.7015
2801,37.93,5055.76,62.26,2.8015
2901,33.33,5055.76,62.20,2.9015
3001,45.83,5055.61,61.30,3.0015
3101,36.00,5055.82,60.96,3.1015
3201,39.29,5055.82,60.58,3.2015
3301,26.92,5055.79,59.96,3.3015
3401,40.74,5055.61,59.43,3.4015
3501,38.46,5055.42,59.07,3.5015
3601,34.62,5055.61,58.91,3.6015
3701,32.26,5055.82,58.72,3.7015
3801,31.03,5055.82,58.74,3.8015
3901,34.62,5055.82,58.50,3.9015
4001,34.48,5055.76,58.68,4.0015
4101,40.00,5055.57,58.66,4.1015
4201,34.62,5055.57,58.21,4.2015
4301,31.25,5055.73,58.40,4.3015
4401,36.00,5055.54,58.20,4.4015
4501,37.84,5055.73,59.13,4.5015
4601,28.57,5055.73,59.21,4.6015
4701,34.38,5055.79,59.82,4.7015
4801,34.48,5055.73,59.69,4.8015
4901,40.00,5055.79,60.20,4.9015
5001,33.33,5055.57,60.40,5.0015
5101,35.29,5055.73,60.40,5.1015
5201,33.33,5055.54,60.61,5.2015
5301,31.03,5055.57,60.46,5.3015
5401,39.29,5055.76,60.68,5.4015
5501,34.38,5055.76,60.95,5.5015
5601,36.11,5055.57,61.90,5.6015
5701,37.14,5055.76,62.60,5.7015
5801,42.86,5055.76,63.13,5.8015
5901,40.00,5055.57,63.32,5.9015
6001,39.29,5055.44,63.52,6.0015
6101,19.35,5055.44,63.09,6.1015
6201,36.67,5055.60,63.46,6.2015
6301,34.38,5055.82,63.42,6.3015
6401,30.00,5055.82,62.91,6.4015
6501,45.45,5055.83,62.25,6.5015
6601,56.25,5055.57,61.52,6.6015
6701,40.00,5055.39,60.83,6.7015
6801,39.39,5055.71,60.28,6.8015
6901,32.35,5055.71,59.90,6.9015
7001,40.62,5055.51,59.53,7.0015
7101,38.24,5055.51,59.16,7.1015
7201,38.24,5055.73,58.76,7.2015
7301,40.00,5055.76,58.99,7.3015
7401,38.71,5055.70,59.21,7.4015
7501,33.33,5055.54,59.35,7.5015
7601,34.37,5055.76,59.53,7.6015
7701,36.67,5055.76,59.64,7.7015
7801,33.33,5055.76,59.46,7.8015
7901,33.33,5055.39,59.49,7.9015
8001,37.50,5055.70,59.53,8.0015
8101,37.50,5055.70,59.49,8.1015
8201,37.93,5055.70,59.46,8.2015
8301,36.67,5055.73,59.81,8.3015
8401,42.31,5055.54,59.63,8.4015
8501,35.71,5055.82,60.00,8.5015
8601,33.33,5055.82,60.44,8.6015
8701,41.38,5055.45,60.50,8.7017
8801,36.67,5055.45,60.76,8.8015
8901,37.04,5055.61,60.90,8.9015
9001,40.63,5055.70,61.41,9.0015
9101,35.48,5055.54,61.75,9.1015
9201,38.71,5055.76,61.96,9.2015
9301,38.71,5055.76,62.05,9.3015
9401,36.36,5055.57,61.72,9.4015
9501,37.93,5055.57,61.51,9.5015
9601,35.71,5055.39,61.37,9.6015
9701,33.33,5055.73,61.24,9.7015
9801,34.38,5055.73,61.35,9.8015
9901,29.03,5055.54,61.25,9.9015
10001,32.26,5055.54,61.23,10.0015
10101,39.29,5055.39,61.12,10.1015
10201,37.50,5055.70,60.86,10.2015
10301,35.48,5055.70,61.14,10.3015
10401,39.29,5055.54,61.19,10.4015
10501,37.04,5055.42,61.10,10.5015
10601,34.78,5055.42,61.03,10.6015
10701,35.71,5055.54,60.95,10.7015
10801,35.48,5055.54,61.12,10.8015
10901,33.33,5055.73,61.29,10.9015
11001,39.29,5055.73,61.37,11.0015
11101,35.71,5055.57,61.24,11.1015
11201,37.04,5055.70,61.31,11.2015
11301,37.93,5055.51,61.32,11.3015
11401,38.46,5055.54,61.26,11.4015
11501,33.33,5055.61,61.25,11.5015
11601,31.03,5055.73,61.31,11.6015
11701,35.71,5055.23,61.29,11.7015
11801,44.00,5057.48,61.39,11.8015
11901,37.50,5057.23,61.60,11.9015
12001,35.48,5057.20,61.69,12.0015
12101,33.33,5057.41,61.81,12.1015
12201,31.03,5057.23,61.87,12.2015
12301,34.48,5057.45,61.77,12.3015
12401,34.78,5057.38,61.43,12.4015
12501,33.33,5057.20,61.34,12.5015
