Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,1.07,5066.02,0.00,0.1019
201,15.38,5065.53,7.96,0.2019
301,70.97,5069.35,28.07,0.3019
401,37.93,5065.62,49.47,0.4019
501,37.93,5065.65,56.82,0.5019
601,37.04,5065.80,59.60,0.6019
701,34.48,5065.80,62.97,0.7019
801,34.62,5065.77,62.78,0.8019
901,76.92,5065.74,61.68,0.9019
1001,42.86,5065.58,60.09,1.0019
1101,34.48,5065.80,60.97,1.1019
1201,36.67,5065.80,61.87,1.2019
1301,35.71,5065.80,62.64,1.3019
1401,30.30,5065.80,63.75,1.4019
1501,55.17,5065.52,62.93,1.5019
1601,34.78,5065.52,61.27,1.6019
1701,38.89,5065.71,59.47,1.7019
1801,38.46,5065.71,58.15,1.8019
1901,34.62,5065.77,58.01,1.9019
2001,32.26,5065.77,57.61,2.0019
2101,37.93,5065.80,57.69,2.1019
2201,35.48,5065.61,57.99,2.2019
2301,29.63,5065.77,57.79,2.3019
2401,35.71,5065.77,57.20,2.4019
2501,36.00,5065.77,56.71,2.5019
2601,42.86,5065.77,57.05,2.6019
2701,39.39,5065.61,57.86,2.7019
2801,46.67,5065.83,56.51,2.8019
2901,53.57,5065.83,55.26,2.9019
3001,33.33,5065.46,55.80,3.0019
3101,32.14,5065.83,55.62,3.1019
3201,31.25,5065.83,56.05,3.2019
3301,40.91,5065.49,55.05,3.3019
3401,35.71,5065.83,55.46,3.4019
3501,31.25,5065.64,55.45,3.5019
3601,34.48,5065.64,55.59,3.6019
3701,33.33,5065.64,55.83,3.7019
3801,39.29,5065.64,56.07,3.8019
3901,40.74,5065.83,56.74,3.9019
4001,34.48,5065.80,57.83,4.0019
4101,37.50,5065.77,58.64,4.1019
4201,36.67,5065.77,59.55,4.2019
4301,40.00,5065.80,60.31,4.3019
4401,35.48,5065.64,60.89,4.4019
4501,41.38,5065.68,61.16,4.5019
4601,34.37,5065.68,61.42,4.6019
4701,31.03,5065.68,61.84,4.7019
4801,40.00,5065.80,62.27,4.8019
4901,30.77,5065.80,61.86,4.9019
5001,44.83,5065.80,61.55,5.0019
5101,45.45,5065.64,60.98,5.1019
5201,35.00,5065.64,60.22,5.2019
5301,34.78,5065.64,59.73,5.3019
5401,38.71,5065.64,59.73,5.4019
5501,39.13,5065.77,59.42,5.5019
5601,32.26,5065.58,59.59,5.6019
5701,35.48,5065.58,59.47,5.7019
5801,40.00,5065.43,59.10,5.8019
5901,35.48,5065.79,59.48,5.9019
6001,34.37,5065.61,59.62,6.0019
6101,37.93,5065.61,59.70,6.1019
6201,34.62,5065.42,59.83,6.2019
6301,37.50,5065.61,59.83,6.3019
6401,33.33,5065.61,60.14,6.4019
6501,32.26,5065.76,60.34,6.5019
6601,38.71,5065.79,60.55,6.6019
6701,37.04,5065.79,60.30,6.7019
6801,34.62,5065.79,60.19,6.8019
6901,46.67,5065.79,60.41,6.9019
7001,38.89,5065.42,60.00,7.0019
7101,37.93,5065.61,60.20,7.1019
7201,33.33,5065.61,60.14,7.2019
7301,40.62,5065.48,60.05,7.3019
7401,25.93,5065.82,60.27,7.4019
7501,40.74,5066.04,60.24,7.5019
7601,33.33,5065.88,60.52,7.6019
7701,35.29,5065.50,60.86,7.7019
7801,36.00,5065.79,60.88,7.8019
7901,32.00,5065.79,60.45,7.9019
8001,31.25,5065.79,60.54,8.0019
8101,34.48,5065.79,60.16,8.1019
8201,33.33,5065.60,59.92,8.2019
8301,30.00,5065.79,59.86,8.3019
8401,32.26,5065.79,59.92,8.4019
8501,31.25,5065.79,60.03,8.5019
8601,38.89,5065.57,60.71,8.6019
8701,37.93,5065.44,60.94,8.7019
8801,31.03,5065.75,60.94,8.8019
8901,37.93,5065.75,61.02,8.9019
9001,37.93,5065.79,61.19,9.0019
9101,39.29,5065.60,61.04,9.1019
9201,36.67,5065.60,61.30,9.2019
9301,40.62,5065.41,61.52,9.3019
9401,39.29,5065.63,61.52,9.4019
9501,33.33,5065.63,61.58,9.5019
9601,38.71,5065.63,61.82,9.6019
9701,34.38,5065.66,62.00,9.7019
9801,40.74,5065.63,62.14,9.8019
9901,33.33,5065.79,62.26,9.9019
10001,38.71,5065.47,61.96,10.0019
10101,27.27,5065.75,61.85,10.1019
10201,38.71,5065.44,61.78,10.2019
10301,34.48,5065.38,61.61,10.3019
10401,37.50,5065.57,61.31,10.4019
10501,37.14,5065.57,61.07,10.5019
10601,29.63,5065.57,60.76,10.6019
