Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,1.43,5072.04,0.00,0.1005
200,39.39,5070.84,5.07,0.2005
300,48.48,5069.87,37.81,0.3005
400,31.03,5069.71,51.24,0.4005
500,39.13,5069.71,53.28,0.5005
600,36.67,5069.99,54.67,0.6005
700,32.26,5069.99,56.62,0.7005
800,40.74,5069.80,57.22,0.8005
900,57.69,5069.90,55.61,0.9005
1000,31.82,5069.90,53.56,1.0005
1100,26.67,5069.90,51.42,1.1005
1200,30.77,5070.05,50.49,1.2005
1300,30.30,5069.68,50.07,1.3005
1400,41.67,5069.99,50.53,1.4005
1500,73.68,5069.99,48.43,1.5005
1600,36.00,5069.96,48.16,1.6005
1700,25.81,5069.96,47.97,1.7005
1800,30.30,5069.80,48.78,1.8005
1900,33.33,5069.96,49.22,1.9005
2000,38.46,5070.09,49.19,2.0005
2100,37.50,5069.90,49.89,2.1005
2200,34.62,5070.21,50.76,2.2005
2300,35.71,5070.21,51.72,2.3005
2400,33.33,5070.06,52.03,2.4005
2500,41.38,5070.06,53.00,2.5005
2600,37.04,5069.90,53.24,2.6005
2700,38.71,5069.78,52.88,2.7005
2800,42.86,5069.78,51.41,2.8005
2900,45.16,5069.78,50.45,2.9005
3000,32.14,5069.90,51.00,3.0005
3100,25.00,5070.00,50.86,3.1005
3200,35.71,5070.00,51.04,3.2005
3300,40.00,5070.00,50.84,3.3005
3400,34.38,5070.00,51.37,3.4005
3500,29.63,5070.03,51.67,3.5005
3600,35.71,5070.03,52.31,3.6005
3700,37.50,5070.03,53.54,3.7005
3800,34.48,5070.79,53.66,3.8005
3900,31.03,5069.98,54.48,3.9005
4000,35.48,5070.01,55.36,4.0005
4100,36.36,5069.82,56.37,4.1005
4200,36.36,5069.82,57.00,4.2005
4300,35.71,5069.79,57.45,4.3005
4400,34.38,5070.01,58.08,4.4005
4500,40.62,5069.98,58.78,4.5005
4600,35.00,5069.98,58.06,4.6005
4700,36.67,5069.98,57.69,4.7005
4800,31.03,5069.79,57.65,4.8005
4900,21.87,5069.79,57.07,4.9005
5000,36.00,5069.79,56.53,5.0005
5100,30.00,5069.79,55.64,5.1005
5200,38.71,5069.79,55.06,5.2005
5300,39.39,5069.98,54.61,5.3005
5400,34.48,5069.98,54.24,5.4005
5500,37.04,5069.98,54.20,5.5005
5600,30.77,5069.82,54.28,5.6005
5700,40.00,5069.94,54.64,5.7005
5800,33.33,5069.94,54.72,5.8005
5900,32.00,5069.94,54.71,5.9005
6000,35.48,5069.82,54.99,6.0005
6100,34.38,5069.63,55.14,6.1005
6200,32.14,5069.82,55.17,6.2005
6300,43.48,5069.66,55.15,6.3005
6400,39.29,5069.85,55.49,6.4005
6500,36.67,5069.85,55.50,6.5005
6600,33.33,5069.97,55.61,6.6005
6700,34.48,5070.00,55.53,6.7005
6800,41.38,5070.00,56.04,6.8005
6900,30.43,5070.00,55.91,6.9005
7000,35.48,5070.00,56.36,7.0005
7100,36.36,5069.82,57.12,7.1005
7200,39.29,5070.00,57.35,7.2005
7300,35.29,5070.00,58.26,7.3005
7400,34.29,5069.85,58.95,7.4005
7500,41.67,5069.63,58.88,7.5005
7600,32.35,5069.63,59.31,7.6005
7700,29.03,5069.79,59.33,7.7005
7800,36.67,5069.97,59.24,7.8005
7900,34.48,5069.97,59.21,7.9005
8000,38.71,5069.97,59.43,8.0005
8100,40.00,5069.85,59.18,8.1005
8200,37.04,5069.97,59.03,8.2005
8300,36.67,5069.97,59.26,8.3005
8400,37.04,5069.97,59.10,8.4005
8500,25.71,5069.97,59.16,8.5005
8600,30.00,5070.04,59.39,8.6005
8700,42.86,5069.82,58.88,8.7005
8800,37.14,5069.94,59.16,8.8005
8900,34.48,5069.97,59.22,8.9005
9000,33.33,5069.97,59.02,9.0005
9100,40.74,5069.79,58.99,9.1005
9200,36.67,5069.91,59.07,9.2005
9300,42.31,5069.97,58.92,9.3005
9400,35.48,5069.97,59.01,9.4005
9500,35.29,5069.97,59.37,9.5005
9600,32.14,5070.00,59.56,9.6005
9700,38.71,5069.97,59.57,9.7005
9800,34.37,5069.63,59.83,9.8005
9900,39.29,5069.69,60.10,9.9005
10000,35.48,5069.82,60.46,10.0005
10100,37.14,5069.97,61.07,10.1005
10200,41.38,5069.82,61.17,10.2005
10300,22.86,5069.82,61.17,10.3005
10400,37.93,5069.97,61.41,10.4005
10500,40.00,5069.82,61.12,10.5005
10600,28.13,5069.82,61.09,10.6005
10700,33.33,5069.65,60.94,10.7005
10800,34.48,5069.81,60.82,10.8005
10900,34.29,5069.96,60.91,10.9005
11000,33.33,5069.62,61.08,11.0005
11100,40.00,5069.62,61.02,11.1005
11200,34.48,5069.87,61.19,11.2005
11300,37.93,5069.87,61.12,11.3005
11400,35.48,5069.68,61.22,11.4005
11500,36.67,5069.81,61.37,11.5005
11600,37.50,5070.03,61.55,11.6005
11700,41.38,5070.00,61.60,11.7005
11800,36.67,5069.81,61.82,11.8005
11900,40.00,5069.90,61.94,11.9005
12000,32.26,5069.96,62.03,12.0005
12100,32.00,5069.96,61.91,12.1005
12200,33.33,5069.81,61.88,12.2005
12300,35.00,5069.81,61.62,12.3005
12400,37.04,5070.00,61.67,12.4005
12500,35.48,5070.00,61.67,12.5005
12600,35.71,5069.78,61.68,12.6005
12700,32.26,5069.93,61.64,12.7005
12800,37.04,5069.96,61.67,12.8005
12900,36.00,5069.96,61.72,12.9005
13000,42.86,5069.96,61.85,13.0005
13100,38.71,5069.77,62.11,13.1005
13200,31.43,5069.96,62.42,13.2005
13300,32.26,5069.99,62.58,13.3005
13400,34.37,5069.99,62.72,13.4005
13500,44.00,5069.65,62.62,13.5005
13600,35.48,5069.65,62.56,13.6005
13700,31.03,5069.80,62.54,13.7005
13800,34.48,5069.80,62.51,13.8005
13900,21.88,5069.80,62.33,13.9005
14000,34.37,5069.99,62.44,14.0005
14100,34.78,5069.99,62.21,14.1005
14200,37.04,5069.99,62.20,14.2005
14300,33.33,5069.99,62.24,14.3005
14400,36.67,5069.96,62.24,14.4005
14500,33.33,5069.80,62.34,14.5005
14600,35.48,5069.96,62.44,14.6005
14700,33.33,5069.80,62.59,14.7005
14800,38.71,5070.02,62.73,14.8005
14900,38.71,5069.96,62.90,14.9005
15000,37.50,5069.96,63.14,15.0005
15100,37.50,5069.96,63.21,15.1005
15200,34.37,5069.99,63.36,15.2005
15300,33.33,5069.90,63.37,15.3005
15400,39.29,5069.89,63.32,15.4005
15500,34.78,5069.73,63.02,15.5005
15600,34.38,5069.98,62.97,15.6005
15700,28.13,5069.98,63.14,15.7005
15800,36.67,5069.95,63.26,15.8005
