Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
112,2.20,5047.14,0.00,0.1125
212,27.03,5046.09,7.18,0.2125
312,37.50,5046.28,38.82,0.3125
412,35.29,5046.18,57.81,0.4125
512,36.67,5046.25,63.80,0.5125
612,31.03,5046.25,63.09,0.6125
712,29.17,5046.22,57.82,0.7125
812,25.93,5046.22,54.50,0.8125
912,29.03,5046.07,53.80,0.9125
1012,30.00,5046.44,52.99,1.0125
1112,33.33,5046.35,53.35,1.1125
1212,32.14,5046.35,53.53,1.2125
1312,45.45,5046.19,50.47,1.3125
1412,27.27,5046.41,51.20,1.4125
1512,33.33,5046.04,50.83,1.5125
1612,34.62,5046.41,51.43,1.6125
1712,37.50,5046.41,53.18,1.7125
1812,34.38,5046.38,54.91,1.8125
1912,53.85,5046.19,53.85,1.9125
2012,36.00,5046.19,52.82,2.0125
2112,36.67,5046.13,53.58,2.1125
2212,35.71,5046.38,54.28,2.2125
2312,31.25,5046.38,54.85,2.3125
2412,32.14,5046.38,54.61,2.4125
2512,33.33,5046.41,54.86,2.5125
2612,40.00,5046.41,55.34,2.6125
2712,33.33,5046.41,55.58,2.7125
2812,39.29,5046.22,55.50,2.8125
2912,34.37,5046.22,56.29,2.9125
3012,27.59,5046.22,56.98,3.0125
3112,33.33,5046.41,57.73,3.1125
3212,38.71,5046.41,58.51,3.2125
3312,39.13,5046.22,58.43,3.3125
3412,35.71,5046.29,59.75,3.4125
3512,37.50,5046.41,60.72,3.5125
3612,32.14,5046.38,60.91,3.6125
3712,32.00,5046.22,60.09,3.7125
3812,36.00,5046.22,59.87,3.8125
3912,37.93,5046.22,60.01,3.9125
4012,35.71,5046.25,60.63,4.0125
4112,34.48,5046.10,61.20,4.1125
4212,36.36,5046.41,61.15,4.2125
4312,50.00,5046.41,60.14,4.3125
4412,38.46,5046.38,59.85,4.4125
4512,33.33,5046.22,59.74,4.5125
4612,32.26,5046.22,59.55,4.6125
4712,39.29,5046.04,59.31,4.7125
4812,37.50,5046.12,59.41,4.8125
4912,50.00,5046.12,58.69,4.9125
5012,37.93,5046.40,58.85,5.0125
5112,37.50,5046.21,58.17,5.1125
5212,35.14,5046.06,58.70,5.2125
5312,36.67,5046.50,58.95,5.3125
5412,44.44,5046.27,59.04,5.4125
5512,33.33,5046.39,58.98,5.5125
5612,35.48,5046.39,59.21,5.6125
5712,34.62,5046.36,59.18,5.7125
5812,38.46,5046.36,59.29,5.8125
5912,34.48,5046.21,59.26,5.9125
6012,33.33,5046.36,59.64,6.0125
6112,39.29,5046.36,59.48,6.1125
6212,32.14,5046.39,59.60,6.2125
6312,35.29,5046.39,60.24,6.3125
6412,36.67,5046.39,60.42,6.4125
6512,37.14,5046.37,61.20,6.5125
6612,34.38,5046.05,61.81,6.6125
6712,37.93,5046.37,62.13,6.7125
6812,33.33,5046.21,62.30,6.8125
6912,37.50,5046.37,62.68,6.9125
7012,36.67,5046.21,63.18,7.0125
7112,38.89,5046.43,64.17,7.1125
7212,36.67,5046.27,64.58,7.2125
7312,35.71,5046.37,64.31,7.3125
7412,32.43,5046.21,64.17,7.4125
7512,26.92,5046.24,63.77,7.5125
7612,37.50,5046.24,63.21,7.6125
7712,36.00,5046.24,62.98,7.7125
7812,33.33,5046.24,62.80,7.8125
7912,46.43,5046.05,62.62,7.9125
8012,52.00,5046.37,62.33,8.0125
8112,36.36,5046.37,62.11,8.1125
8212,34.48,5046.18,61.94,8.2125
8312,32.00,5046.18,61.65,8.3125
8412,36.00,5046.24,61.48,8.4125
8512,40.00,5046.15,61.02,8.5125
8612,34.78,5046.37,60.97,8.6125
8712,33.33,5046.37,60.58,8.7125
8812,36.00,5046.37,60.45,8.8125
8912,28.00,5046.37,60.25,8.9125
9012,30.77,5046.37,60.00,9.0125
9112,46.15,5046.27,59.91,9.1125
9212,37.04,5046.27,59.75,9.2125
9312,32.14,5046.37,59.87,9.3125
9412,36.84,5046.37,59.48,9.4125
9512,35.71,5046.21,59.47,9.5125
9612,33.33,5046.21,59.43,9.6125
9712,39.29,5046.27,59.38,9.7125
9812,38.46,5046.09,59.45,9.8125
9912,34.62,5046.40,59.42,9.9125
