Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,2.29,5122.74,0.00,0.1007
200,26.67,5122.74,4.74,0.2007
300,37.50,5120.25,33.58,0.3007
400,34.37,5120.28,49.65,0.4007
500,36.67,5120.12,55.87,0.5007
600,32.14,5120.50,57.29,0.6007
700,32.26,5120.50,59.89,0.7007
800,69.57,5120.52,58.18,0.8007
900,29.03,5120.74,58.44,0.9007
1000,37.93,5120.47,62.80,1.0007
1100,34.48,5120.28,63.55,1.1007
1200,37.50,5120.25,63.64,1.2007
1300,37.93,5120.47,65.43,1.3007
1400,70.37,5120.53,64.94,1.4007
1500,40.00,5120.50,66.38,1.5007
1600,33.33,5120.47,65.65,1.6007
1700,35.71,5120.47,65.06,1.7007
1800,36.36,5120.47,65.90,1.8007
1900,32.26,5120.28,65.97,1.9007
2000,33.33,5120.31,64.00,2.0007
2100,34.62,5120.47,63.76,2.1007
2200,35.48,5120.47,64.13,2.2007
2300,35.71,5120.31,63.75,2.3007
2400,33.33,5120.31,63.43,2.4007
2500,32.26,5120.47,62.44,2.5007
2600,33.33,5120.47,61.17,2.6007
2700,22.58,5120.47,60.16,2.7007
2800,36.36,5120.68,59.45,2.8007
2900,30.43,5120.35,58.50,2.9007
3000,36.67,5120.57,58.42,3.0007
3100,32.00,5120.19,57.92,3.1007
3200,40.00,5120.19,57.32,3.2007
3300,36.00,5120.50,56.64,3.3007
3400,39.29,5120.50,56.89,3.4007
3500,35.71,5120.32,57.25,3.5007
3600,40.00,5120.54,58.45,3.6007
3700,33.33,5120.54,58.43,3.7007
3800,42.86,5120.54,58.14,3.8007
3900,37.50,5120.54,57.62,3.9007
4000,37.04,5120.38,58.15,4.0007
4100,35.71,5120.47,58.51,4.1007
4200,38.89,5120.32,59.08,4.2007
4300,30.43,5120.13,59.04,4.3007
4400,43.48,5120.13,58.69,4.4007
4500,26.67,5120.47,58.44,4.5007
4600,40.00,5120.47,58.70,4.6007
4700,33.33,5120.50,58.89,4.7007
4800,34.48,5120.50,59.31,4.8007
4900,40.74,5120.32,59.72,4.9007
5000,40.00,5120.32,60.09,5.0007
5100,34.48,5120.13,59.69,5.1007
5200,30.77,5120.72,59.71,5.2007
5300,38.71,5120.72,60.27,5.3007
5400,36.67,5120.48,60.25,5.4007
5500,34.62,5120.48,60.06,5.5007
5600,33.33,5120.48,60.07,5.6007
5700,33.33,5120.48,59.80,5.7007
5800,37.04,5120.47,59.50,5.8007
5900,35.48,5120.31,59.30,5.9007
6000,30.43,5120.12,58.69,6.0007
6100,33.33,5120.47,58.48,6.1007
6200,35.71,5120.44,58.40,6.2007
6300,53.85,5120.16,58.08,6.3007
6400,32.00,5120.47,57.77,6.4007
6500,40.00,5120.47,58.02,6.5007
6600,35.48,5120.47,58.11,6.6007
6700,46.15,5120.12,57.99,6.7007
6800,34.38,5120.53,58.56,6.8007
6900,24.24,5120.53,58.50,6.9007
7000,38.71,5120.53,58.97,7.0007
7100,38.71,5120.53,59.39,7.1007
7200,33.33,5120.38,59.59,7.2007
7300,39.29,5120.62,59.57,7.3007
7400,37.04,5120.62,59.44,7.4007
7500,28.57,5120.32,59.36,7.5007
7600,32.35,5120.47,59.76,7.6007
7700,38.46,5120.47,59.77,7.7007
7800,35.71,5120.47,59.88,7.8007
7900,35.48,5120.50,60.21,7.9007
8000,37.50,5120.50,60.46,8.0007
8100,35.48,5120.50,60.74,8.1007
8200,37.04,5120.44,60.95,8.2007
8300,36.67,5120.47,61.25,8.3007
8400,41.38,5120.47,61.32,8.4007
8500,37.50,5120.47,61.32,8.5007
8600,30.77,5120.45,61.06,8.6007
8700,32.00,5120.45,60.98,8.7007
8800,36.67,5120.51,61.04,8.8007
8900,32.14,5120.35,60.87,8.9007
9000,29.03,5120.35,60.59,9.0007
9100,33.33,5120.35,60.36,9.1007
9200,34.48,5120.35,60.14,9.2007
9300,33.33,5120.20,59.78,9.3007
9400,47.62,5124.23,59.47,9.4007
9500,37.93,5124.23,59.46,9.5007
9600,27.27,5124.04,59.55,9.6007
9700,35.71,5124.04,59.55,9.7007
9800,34.38,5124.04,59.65,9.8007
9900,36.67,5124.04,59.70,9.9007
10000,36.67,5123.89,59.88,10.0007
10100,33.33,5124.26,59.91,10.1007
10200,32.14,5124.26,59.76,10.2007
10300,38.24,5123.98,59.99,10.3007
10400,37.93,5123.98,59.97,10.4007
10500,21.43,5123.98,59.78,10.5007
10600,31.25,5123.98,59.83,10.6007
10700,31.03,5124.02,59.90,10.7007
10800,39.29,5124.16,59.86,10.8007
10900,34.38,5124.23,60.04,10.9007
11000,32.00,5124.16,59.99,11.0007
11100,34.29,5124.04,60.37,11.1007
11200,34.48,5124.20,60.67,11.2007
11300,35.71,5124.20,60.83,11.3007
11400,36.36,5123.98,61.09,11.4007
11500,36.67,5124.13,61.30,11.5007
11600,32.14,5124.16,61.36,11.6007
11700,37.50,5124.23,61.57,11.7007
11800,37.93,5123.85,61.64,11.8007
11900,31.03,5124.01,61.79,11.9007
12000,33.33,5124.01,61.88,12.0007
12100,38.24,5124.01,62.15,12.1007
12200,40.74,5124.01,62.30,12.2007
12300,30.30,5124.20,62.29,12.3007
