Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.41,5124.38,0.00,0.1017
201,28.95,5124.38,0.00,0.2017
301,28.57,5116.02,29.45,0.3017
401,33.33,5116.18,43.50,0.4017
501,35.48,5115.77,53.67,0.5017
601,37.04,5115.96,55.54,0.6017
701,92.00,5116.70,52.29,0.7017
801,35.71,5115.93,53.47,0.8017
901,36.67,5115.93,53.79,0.9017
1001,34.78,5115.93,51.68,1.0017
1101,33.33,5116.09,51.24,1.1017
1201,35.48,5115.93,51.79,1.2017
1301,78.95,5116.12,49.36,1.3017
1401,28.57,5116.12,49.27,1.4017
1501,39.29,5116.12,49.46,1.5017
1601,34.62,5116.12,49.50,1.6017
1701,37.04,5116.12,50.07,1.7017
1801,32.26,5116.18,51.60,1.8017
1901,47.83,5116.09,50.52,1.9017
2001,37.50,5116.18,51.38,2.0017
2101,33.33,5116.18,52.52,2.1017
2201,32.14,5116.18,53.58,2.2017
2301,35.71,5116.02,53.49,2.3017
2401,32.26,5116.02,54.07,2.4017
2501,40.74,5116.02,54.11,2.5017
2601,33.33,5116.02,54.76,2.6017
2701,34.78,5116.02,54.86,2.7017
2801,33.33,5116.02,55.29,2.8017
2901,47.37,5115.84,54.50,2.9017
3001,38.46,5116.12,54.53,3.0017
3101,36.67,5115.93,55.02,3.1017
3201,31.03,5116.15,55.86,3.2017
3301,33.33,5116.15,56.73,3.3017
3401,37.93,5115.77,56.86,3.4017
3501,33.33,5116.15,58.06,3.5017
3601,37.93,5116.12,58.55,3.6017
3701,43.48,5115.80,57.77,3.7017
3801,33.33,5116.12,58.77,3.8017
3901,32.35,5116.15,59.82,3.9017
4001,35.48,5116.15,60.63,4.0017
4101,33.33,5116.15,61.16,4.1017
4201,37.04,5116.15,61.34,4.2017
4301,43.48,5115.87,60.79,4.3017
4401,27.59,5116.09,60.52,4.4017
4501,36.67,5116.09,60.72,4.5017
4601,33.33,5115.96,60.36,4.6017
4701,34.48,5115.80,60.23,4.7017
4801,34.48,5116.18,60.32,4.8017
4901,37.50,5116.12,60.42,4.9017
5001,39.29,5115.80,60.22,5.0017
5101,42.31,5116.17,60.38,5.1017
5201,36.67,5116.11,60.71,5.2017
5301,38.46,5116.11,60.55,5.3017
5401,40.00,5116.11,60.65,5.4017
5501,35.00,5115.95,60.07,5.5017
5601,34.62,5116.17,59.84,5.6017
5701,38.71,5116.17,60.49,5.7017
5801,34.48,5115.92,60.84,5.8017
5901,40.62,5115.92,61.50,5.9017
6001,38.71,5115.89,61.74,6.0017
6101,36.67,5115.95,61.61,6.1017
6201,33.33,5116.11,61.77,6.2017
6301,39.39,5115.80,62.13,6.3017
6401,33.33,5116.17,61.81,6.4017
6501,35.48,5116.14,61.92,6.5017
6601,33.33,5115.92,61.79,6.6017
6701,33.33,5116.11,61.88,6.7017
6801,34.48,5115.95,62.08,6.8017
