Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.40,5124.47,0.00,0.1016
201,27.03,5124.47,9.51,0.2016
301,40.00,5123.75,31.57,0.3016
401,39.39,5124.04,51.90,0.4016
501,22.73,5123.85,48.97,0.5016
601,50.00,5123.85,48.29,0.6016
701,31.03,5124.04,53.08,0.7016
801,40.74,5124.03,54.82,0.8016
901,36.36,5123.87,56.76,0.9016
1001,25.93,5123.87,54.51,1.0016
1101,42.31,5123.75,51.34,1.1016
1201,40.00,5124.00,50.17,1.2016
1301,37.93,5124.03,51.31,1.3016
1401,35.48,5123.69,50.31,1.4016
1501,28.00,5124.03,49.33,1.5016
1601,36.67,5124.09,49.46,1.6016
1701,56.52,5124.28,47.90,1.7016
1801,34.29,5124.03,49.96,1.8016
1901,34.38,5123.94,52.23,1.9016
2001,40.54,5123.75,54.83,2.0016
2101,33.33,5123.75,55.77,2.1016
2201,35.48,5123.72,55.99,2.2016
2301,41.67,5123.72,55.28,2.3016
2401,32.35,5124.06,56.27,2.4016
2501,40.00,5124.03,56.88,2.5016
2601,37.04,5124.03,57.04,2.6016
2701,34.38,5123.72,57.43,2.7016
2801,29.63,5123.72,57.03,2.8016
2901,37.50,5123.72,56.47,2.9016
3001,35.71,5123.94,57.13,3.0016
3101,32.26,5123.94,58.00,3.1016
3201,35.71,5124.06,58.54,3.2016
3301,36.67,5123.84,58.76,3.3016
3401,34.48,5123.84,58.85,3.4016
3501,42.31,5123.84,58.64,3.5016
3601,33.33,5123.69,59.69,3.6016
3701,40.74,5124.06,60.10,3.7016
3801,35.71,5124.06,61.00,3.8016
3901,34.29,5123.75,62.39,3.9016
4001,32.26,5124.03,62.60,4.0016
4101,46.15,5123.84,62.74,4.1016
4201,35.71,5124.06,62.83,4.2016
4301,35.48,5123.91,62.86,4.3016
4401,34.48,5123.91,62.90,4.4016
4501,33.33,5123.91,63.25,4.5016
4601,25.00,5123.94,62.99,4.6016
4701,37.50,5123.94,62.08,4.7016
4801,36.00,5124.03,61.62,4.8016
4901,31.03,5124.03,61.29,4.9016
5001,35.48,5124.03,61.32,5.0016
5101,29.17,5124.03,61.04,5.1016
5201,35.71,5124.03,60.79,5.2018
5301,34.48,5124.12,60.79,5.3016
5401,40.00,5124.12,60.23,5.4016
5501,36.67,5124.03,59.82,5.5016
5601,37.04,5124.03,59.61,5.6016
5701,41.67,5124.02,59.47,5.7016
5801,37.93,5123.83,59.63,5.8016
5901,42.86,5123.83,59.58,5.9016
6001,35.71,5124.05,59.55,6.0016
6101,34.48,5123.86,59.77,6.1016
6201,34.62,5123.99,59.57,6.2016
6301,36.67,5123.80,59.61,6.3016
6401,25.81,5124.09,59.40,6.4016
6501,38.71,5124.02,59.39,6.5016
6601,36.36,5124.02,59.18,6.6016
6701,34.38,5124.02,59.30,6.7016
6801,40.00,5124.02,59.12,6.8016
6901,30.30,5124.09,59.90,6.9016
7001,31.25,5123.99,60.02,7.0016
7101,41.38,5123.68,60.14,7.1016
7201,26.67,5124.05,60.21,7.2016
7301,31.03,5124.05,60.07,7.3016
7401,33.33,5123.74,60.19,7.4016
7501,32.26,5123.77,60.46,7.5016
7601,40.74,5123.87,60.60,7.6016
7701,38.71,5123.74,60.86,7.7016
7801,40.00,5123.87,60.54,7.8016
7901,36.67,5123.87,60.26,7.9016
8001,31.43,5124.02,60.27,8.0016
8101,36.36,5124.02,60.35,8.1016
8201,21.43,5123.68,60.01,8.2016
8301,24.24,5124.05,59.65,8.3016
8401,31.82,5124.05,59.21,8.4016
8501,39.29,5124.05,59.20,8.5016
8601,33.33,5123.87,59.22,8.6016
8701,37.93,5123.87,59.22,8.7016
8801,29.63,5123.90,59.24,8.8016
8901,41.67,5123.90,59.52,8.9016
9001,37.04,5123.90,59.82,9.0016
9101,35.48,5124.05,60.08,9.1016
9201,39.39,5124.05,60.38,9.2016
9301,39.29,5124.05,60.72,9.3016
9401,40.74,5124.05,60.91,9.4016
9501,43.33,5123.87,61.16,9.5016
9601,38.71,5124.09,61.34,9.6016
9701,34.48,5123.71,61.50,9.7016
9801,40.00,5123.87,61.59,9.8016
9901,40.74,5124.09,61.54,9.9016
10001,25.00,5124.09,61.60,10.0016
10101,33.33,5123.90,61.55,10.1016
10201,34.48,5123.87,61.68,10.2016
10301,33.33,5123.93,61.87,10.3016
10401,33.33,5124.02,62.04,10.4016
10501,38.71,5123.71,61.85,10.5016
10601,32.14,5123.71,62.02,10.6016
10701,44.12,5123.67,62.21,10.7016
10801,33.33,5124.02,62.30,10.8016
10901,32.00,5124.02,62.03,10.9016
11001,36.00,5123.86,61.86,11.0016
11101,31.03,5123.70,61.67,11.1016
11201,35.71,5123.86,61.59,11.2016
11301,38.46,5124.05,61.55,11.3016
11401,38.46,5124.02,61.38,11.4016
11501,33.33,5124.02,61.46,11.5016
11601,33.33,5123.86,61.33,11.6016
11701,37.50,5124.02,61.32,11.7016
11801,33.33,5124.05,61.45,11.8016
11901,28.57,5123.67,61.22,11.9016
12001,32.00,5123.86,61.06,12.0016
12101,31.25,5123.70,61.10,12.1016
12201,34.48,5124.05,61.11,12.2016
12301,35.29,5123.95,61.32,12.3016
12401,35.48,5123.86,61.44,12.4016
12501,34.37,5124.02,61.51,12.5016
12601,37.93,5123.67,61.55,12.6016
12701,37.50,5124.05,61.57,12.7016
12801,40.74,5124.04,61.61,12.8016
12901,36.36,5124.04,61.73,12.9016
13001,30.77,5124.04,61.76,13.0016
13101,40.00,5124.01,62.08,13.1016
13201,40.62,5123.86,62.34,13.2016
13301,37.93,5123.98,62.42,13.3016
13401,37.93,5123.79,62.54,13.4016
13501,35.71,5123.70,62.77,13.5016
13601,30.30,5124.04,62.85,13.6016
13701,29.41,5123.86,62.86,13.7016
13801,33.33,5123.89,62.86,13.8016
13901,33.33,5123.92,62.86,13.9016
14001,34.48,5124.01,62.80,14.0016
14101,37.93,5124.01,62.69,14.1016
14201,23.08,5124.01,62.42,14.2016
14301,33.33,5124.01,62.22,14.3016
14401,45.00,5124.01,61.99,14.4016
14501,34.48,5124.01,61.98,14.5016
14601,35.48,5123.82,62.07,14.6016
14701,37.04,5124.04,62.02,14.7016
14801,37.04,5124.04,61.97,14.8016
14901,40.00,5124.04,62.10,14.9016
15001,37.93,5124.04,62.10,15.0016
15101,34.38,5124.04,62.18,15.1016
15201,36.67,5124.04,62.24,15.2016
15301,39.29,5123.89,62.23,15.3016
15401,33.33,5123.89,62.10,15.4016
15501,30.00,5124.01,62.11,15.5016
15601,34.48,5123.82,61.99,15.6016
15701,38.71,5123.82,61.82,15.7018
15801,35.48,5124.04,62.00,15.8016
15901,35.71,5123.66,61.98,15.9016
16001,34.62,5123.66,61.93,16.0016
16101,37.93,5123.85,62.19,16.1016
16201,38.71,5123.78,62.26,16.2016
16301,36.67,5123.78,62.43,16.3016
16401,33.33,5123.72,62.51,16.4016
16501,33.33,5123.72,62.50,16.5016
16601,35.48,5124.27,62.57,16.6016
16701,35.48,5123.84,62.61,16.7016
16801,38.46,5124.06,62.58,16.8016
16901,41.38,5123.68,62.55,16.9016
17001,33.33,5124.03,62.71,17.0016
17101,40.00,5124.00,62.82,17.1016
17201,31.03,5124.00,62.86,17.2016
17301,33.33,5124.00,62.68,17.3016
17401,33.33,5123.81,62.52,17.4016
17501,37.50,5123.81,62.46,17.5016
17601,40.00,5124.03,62.52,17.6016
17701,36.67,5123.65,62.65,17.7016
17801,39.29,5124.00,62.58,17.8016
17901,37.04,5124.00,62.54,17.9016
18001,48.15,5124.00,62.56,18.0016
18101,38.46,5123.62,62.52,18.1016
18201,36.67,5124.00,62.63,18.2016
18301,39.29,5123.81,62.55,18.3016
18401,36.36,5124.00,62.62,18.4016
18501,33.33,5124.00,62.67,18.5016
18601,39.29,5124.06,62.54,18.6016
18701,41.67,5123.71,62.51,18.7016
18801,37.50,5123.81,62.63,18.8016
18901,33.33,5124.03,62.69,18.9016
19001,39.29,5124.03,62.68,19.0016
19101,25.81,5123.84,62.57,19.1016
19201,40.91,5123.84,62.38,19.2016
19301,32.35,5123.96,62.49,19.3016
19401,34.48,5123.96,62.57,19.4016
19501,37.50,5123.96,62.73,19.5016
19601,33.33,5123.78,62.83,19.6016
19701,34.38,5123.87,62.95,19.7016
19801,36.67,5123.71,63.07,19.8016
19901,35.71,5124.00,63.08,19.9016
20001,34.29,5123.87,63.29,20.0016
20101,37.50,5123.87,63.39,20.1016
20201,37.93,5123.87,63.53,20.2016
20301,38.71,5123.78,63.57,20.3016
20401,37.04,5123.84,63.46,20.4016
20501,36.67,5123.84,63.36,20.5016
20601,32.14,5123.84,63.25,20.6016
20701,37.93,5123.68,63.17,20.7016
20801,38.46,5124.02,63.09,20.8016
20901,24.24,5124.02,63.02,20.9016
21001,33.33,5123.80,62.87,21.0016
21101,37.93,5124.02,62.87,21.1016
21201,34.62,5124.02,62.75,21.2016
21301,35.71,5123.83,62.75,21.3016
21401,38.71,5123.83,62.84,21.4016
21501,36.67,5123.99,62.88,21.5016
21601,48.00,5123.77,62.79,21.6016
21701,36.00,5124.05,62.72,21.7016
21801,37.93,5124.05,62.69,21.8016
21901,37.50,5124.05,62.61,21.9016
22001,34.48,5124.02,62.63,22.0016
22101,37.50,5124.02,62.59,22.1016
22201,41.94,5124.05,62.63,22.2018
22301,39.13,5124.05,62.58,22.3016
22401,35.48,5123.99,62.65,22.4016
22501,34.48,5123.99,62.64,22.5016
22601,36.67,5123.80,62.66,22.6016
22701,33.33,5123.99,62.72,22.7016
22801,38.46,5123.99,62.64,22.8016
22901,37.50,5123.83,62.81,22.9016
23001,37.93,5123.68,62.88,23.0016
23101,32.26,5124.02,63.00,23.1016
23201,36.36,5123.99,63.17,23.2016
23301,39.29,5123.83,63.21,23.3016
23401,33.33,5123.86,63.17,23.4016
23501,34.38,5124.02,63.14,23.5016
23601,37.04,5124.02,63.08,23.6016
23701,32.00,5123.99,62.98,23.7016
23801,36.67,5123.99,62.95,23.8016
23901,37.04,5123.99,62.88,23.9016
24001,47.06,5124.18,62.74,24.0016
24101,42.86,5123.83,62.74,24.1016
24201,36.67,5123.83,62.78,24.2016
24301,37.93,5123.83,62.76,24.3016
