Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,14.00,5070.51,0.00,0.1015
201,23.53,5070.51,0.00,0.2015
301,25.00,5070.73,21.69,0.3015
401,36.36,5063.86,49.52,0.4015
501,34.62,5063.77,57.94,0.5015
601,34.48,5063.79,63.35,0.6015
701,87.50,5063.64,59.41,0.7015
801,53.57,5063.71,60.79,0.8015
901,42.86,5063.74,60.31,0.9015
1001,84.00,5063.77,58.45,1.0015
1101,46.15,5063.55,57.68,1.1015
1201,36.36,5063.55,60.91,1.2015
1301,60.87,5063.74,58.07,1.3015
1401,33.33,5063.74,56.72,1.4015
1501,39.29,5063.89,57.10,1.5015
1601,37.04,5063.89,57.89,1.6015
1701,37.04,5063.89,58.57,1.7015
1801,32.14,5063.71,57.81,1.8015
1901,44.44,5063.74,56.60,1.9015
2001,36.67,5063.89,56.52,2.0015
2101,38.46,5063.93,55.87,2.1015
2201,32.14,5063.89,55.31,2.2015
2301,34.48,5063.74,56.21,2.3015
2401,34.48,5063.77,56.01,2.4015
2501,40.00,5063.86,55.50,2.5015
2601,34.48,5063.86,55.32,2.6015
2701,40.00,5063.58,55.53,2.7015
2801,35.71,5063.74,55.22,2.8015
2901,31.03,5063.74,55.83,2.9015
3001,40.00,5063.58,56.45,3.0015
3101,36.36,5063.89,55.80,3.1015
3201,34.48,5063.89,56.17,3.2015
3301,33.33,5063.71,56.70,3.3015
3401,41.38,5063.71,56.97,3.4015
3501,34.62,5063.80,56.88,3.5015
3601,39.39,5063.74,57.38,3.6015
3701,37.04,5063.89,57.50,3.7015
3801,38.71,5063.89,58.05,3.8015
3901,37.50,5063.89,57.95,3.9015
4001,35.48,5063.96,58.44,4.0015
4101,34.62,5063.58,58.26,4.1015
4201,34.37,5063.96,58.74,4.2015
4301,40.00,5063.74,58.74,4.3015
4401,31.25,5063.74,59.74,4.4015
4501,37.93,5063.90,59.94,4.5015
4601,34.48,5063.55,60.08,4.6015
4701,33.33,5063.90,60.64,4.7015
4801,34.29,5063.96,61.71,4.8015
4901,45.45,5063.96,60.84,4.9015
5001,39.13,5063.96,60.17,5.0015
5101,34.29,5063.74,60.12,5.1015
5201,26.32,5063.93,59.72,5.2015
5301,37.04,5063.93,59.59,5.3015
5401,33.33,5063.93,59.60,5.4015
5501,39.29,5063.93,59.57,5.5015
5601,34.62,5063.89,59.42,5.6015
5701,44.44,5063.89,59.02,5.7015
5801,28.13,5063.70,59.09,5.8015
5901,37.93,5063.92,59.03,5.9015
6001,43.48,5063.61,58.58,6.0015
6101,41.67,5063.89,58.18,6.1015
6201,35.71,5063.89,58.41,6.2015
6301,35.71,5063.89,58.45,6.3015
6401,51.85,5063.89,58.13,6.4015
6501,37.04,5063.88,57.99,6.5015
6601,30.30,5063.88,58.28,6.6015
6701,48.28,5063.56,58.49,6.7015
6801,36.36,5063.84,58.69,6.8015
6901,37.50,5063.88,58.38,6.9015
7001,33.33,5063.88,58.50,7.0015
7101,30.77,5063.75,58.28,7.1015
7201,35.14,5063.66,58.73,7.2015
7301,29.17,5063.69,58.35,7.3015
7401,40.00,5063.91,58.61,7.4015
7501,33.33,5063.53,58.55,7.5015
7601,30.77,5063.69,58.73,7.6015
7701,37.50,5063.88,58.82,7.7015
7801,32.26,5063.88,59.18,7.8015
7901,44.44,5063.72,59.31,7.9015
8001,32.43,5063.88,59.63,8.0015
8101,35.71,5063.88,59.73,8.1015
8201,33.33,5063.88,59.53,8.2015
8301,33.33,5063.88,59.25,8.3015
8401,33.33,5063.88,59.02,8.4015
8501,45.83,5063.53,58.84,8.5015
8601,31.03,5063.91,58.89,8.6015
8701,38.71,5063.91,58.94,8.7015
8801,32.14,5063.91,58.96,8.8015
8901,34.38,5063.53,59.00,8.9015
9001,32.14,5063.91,59.08,9.0015
9101,37.04,5063.53,58.83,9.1015
9201,37.50,5063.75,59.02,9.2015
9301,30.30,5063.88,59.35,9.3015
9401,38.71,5063.72,59.64,9.4015
9501,30.30,5063.88,59.72,9.5015
9601,34.48,5063.88,59.85,9.6015
9701,42.31,5063.78,59.64,9.7015
9801,36.67,5063.88,59.91,9.8015
9901,35.71,5063.88,59.93,9.9015
10001,38.71,5063.88,60.13,10.0015
10101,33.33,5063.72,60.38,10.1015
10201,37.93,5063.72,60.62,10.2015
10301,41.38,5063.78,60.71,10.3015
10401,34.48,5063.88,61.00,10.4015
10501,38.71,5063.69,61.27,10.5015
10601,43.33,5063.90,61.56,10.6015
10701,35.71,5063.87,61.77,10.7015
10801,37.04,5063.87,61.81,10.8015
10901,45.45,5063.87,61.49,10.9015
11001,40.74,5063.87,61.63,11.0015
11101,36.36,5063.77,61.89,11.1015
11201,35.71,5063.77,61.92,11.2015
11301,27.59,5063.59,61.72,11.3015
11401,48.15,5063.59,61.28,11.4015
11501,35.48,5063.59,60.95,11.5015
11601,36.36,5063.87,60.93,11.6015
11701,34.37,5063.87,61.05,11.7015
11801,34.37,5063.71,61.10,11.8015
11901,36.67,5063.90,61.16,11.9015
12001,32.14,5063.90,61.24,12.0015
12101,43.48,5063.74,60.94,12.1015
12201,31.25,5063.77,61.00,12.2015
12301,34.37,5063.62,61.06,12.3015
12401,29.03,5063.90,61.04,12.4015
12501,31.03,5063.84,61.06,12.5015
12601,37.93,5063.83,61.12,12.6015
12701,42.31,5063.83,61.03,12.7015
12801,42.11,5063.83,60.81,12.8015
12901,37.93,5063.86,60.82,12.9015
13001,29.63,5063.71,60.89,13.0015
13101,37.93,5063.71,60.91,13.1015
13201,40.00,5063.55,60.95,13.2015
13301,33.33,5063.89,61.00,13.3015
13401,36.67,5063.71,61.13,13.4015
13501,32.26,5063.77,61.15,13.5015
13601,36.67,5063.77,61.34,13.6015
13701,33.33,5063.58,61.53,13.7015
13801,40.00,5063.89,61.61,13.8015
13901,34.62,5063.86,61.52,13.9015
14001,34.62,5063.52,61.53,14.0015
14101,34.48,5063.86,61.50,14.1015
14201,32.26,5063.68,61.47,14.2015
14301,35.71,5063.86,61.66,14.3015
14401,26.67,5063.86,61.59,14.4015
14501,40.00,5063.86,61.43,14.5015
14601,33.33,5063.89,61.15,14.6015
14701,38.46,5063.89,61.03,14.7015
14801,31.03,5063.89,61.06,14.8015
14901,37.14,5063.52,61.17,14.9015
15001,33.33,5063.86,61.17,15.0015
15101,38.71,5063.74,61.17,15.1015
15201,36.00,5063.89,61.13,15.2015
15301,36.67,5063.89,61.21,15.3015
15401,40.00,5063.52,61.26,15.4015
15501,37.14,5063.92,61.54,15.5015
15601,34.48,5063.92,61.54,15.6015
15701,38.71,5063.89,61.73,15.7015
15801,37.93,5063.70,61.80,15.8015
15901,41.67,5063.70,61.69,15.9015
16001,33.33,5063.51,61.67,16.0015
16101,33.33,5063.86,61.61,16.1015
16201,32.26,5063.67,61.67,16.2015
16301,37.93,5063.67,61.60,16.3015
16401,35.00,5063.67,61.31,16.4015
16501,34.37,5063.86,61.38,16.5015
16601,30.00,5063.67,61.45,16.6015
16701,36.67,5063.82,61.47,16.7015
16801,32.26,5063.82,61.54,16.8015
