Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,1.27,5064.73,0.00,0.1007
200,26.32,5064.73,0.00,0.2007
300,33.33,5064.13,27.30,0.3007
400,67.74,5064.20,40.61,0.4007
500,44.00,5064.04,42.58,0.5007
600,33.33,5064.35,48.15,0.6007
700,38.71,5064.35,50.74,0.7007
800,33.33,5064.35,50.91,0.8007
900,39.29,5064.16,51.70,0.9007
1000,48.00,5064.35,50.66,1.0007
1100,38.46,5063.98,50.70,1.1007
1200,37.04,5064.28,51.34,1.2007
1300,34.48,5064.09,53.21,1.3007
1400,33.33,5064.09,54.86,1.4007
1500,35.48,5064.34,56.96,1.5007
1600,56.52,5064.16,56.00,1.6007
1700,88.46,5064.09,53.35,1.7007
1800,54.17,5064.09,52.93,1.8007
1900,34.37,5064.34,53.97,1.9007
2000,40.74,5064.16,54.25,2.0007
2100,35.48,5064.38,54.88,2.1007
2200,41.67,5064.19,54.04,2.2007
2300,33.33,5064.22,52.45,2.3007
2400,27.59,5064.34,51.65,2.4007
2500,30.00,5064.34,51.85,2.5007
2600,37.04,5064.34,51.78,2.6007
2700,36.67,5064.34,52.13,2.7007
2800,40.00,5064.34,51.48,2.8007
2900,38.46,5064.34,51.23,2.9007
3000,29.17,5064.38,50.63,3.0007
3100,32.26,5064.38,50.88,3.1007
3200,28.57,5064.38,50.49,3.2007
3300,30.77,5064.16,50.32,3.3007
3400,50.00,5064.38,50.43,3.4007
3500,39.13,5064.38,50.40,3.5007
3600,42.31,5064.38,50.52,3.6007
3700,38.71,5064.38,50.99,3.7007
3800,34.62,5064.22,51.53,3.8007
3900,36.67,5064.38,52.11,3.9007
4000,28.57,5064.00,52.11,4.0007
4100,33.33,5064.00,51.23,4.1007
4200,30.30,5064.16,51.50,4.2007
4300,29.03,5064.38,51.53,4.3007
4400,33.33,5064.38,51.94,4.4007
4500,36.36,5064.34,52.43,4.5007
4600,34.78,5064.34,52.03,4.6007
4700,40.00,5064.19,52.07,4.7007
4800,35.71,5064.34,52.33,4.8007
4900,35.71,5064.34,52.67,4.9007
5000,34.62,5064.34,52.81,5.0007
5100,33.33,5064.34,52.90,5.1007
5200,45.16,5064.25,53.46,5.2007
5300,32.14,5064.25,53.88,5.3007
5400,37.93,5064.25,54.29,5.4007
5500,37.50,5064.38,55.16,5.5007
5600,37.14,5064.09,56.44,5.6007
5700,33.33,5064.28,56.83,5.7007
5800,40.74,5064.28,56.63,5.8007
5900,37.04,5064.22,56.99,5.9007
6000,31.25,5064.03,57.05,6.0007
6100,21.21,5064.34,57.00,6.1007
6200,34.48,5064.34,57.19,6.2007
6300,38.46,5064.38,56.85,6.3007
6400,34.48,5064.37,56.90,6.4007
6500,37.50,5064.18,56.65,6.5007
6600,44.00,5064.31,56.27,6.6007
6700,37.93,5064.31,56.25,6.7007
6800,42.86,5064.31,56.09,6.8007
6900,33.33,5064.15,55.90,6.9007
7000,41.38,5063.99,55.86,7.0007
7100,37.93,5063.99,55.77,7.1007
7200,32.14,5064.18,55.88,7.2007
7300,38.71,5064.02,56.10,7.3007
7400,38.71,5064.36,56.42,7.4007
7500,36.67,5064.36,56.86,7.5007
7600,50.00,5064.18,56.66,7.6007
7700,27.78,5064.02,56.27,7.7007
7800,30.77,5064.39,56.07,7.8007
7900,21.21,5064.33,56.08,7.9007
8000,36.67,5064.33,56.18,8.0007
8100,35.48,5064.33,56.56,8.1007
8200,41.94,5064.33,56.91,8.2007
8300,33.33,5064.33,57.11,8.3007
8400,28.57,5064.18,57.12,8.4007
8500,28.13,5064.36,57.05,8.5007
8600,33.33,5064.33,57.37,8.6007
8700,38.71,5064.33,57.65,8.7007
8800,37.50,5064.33,57.99,8.8007
8900,38.46,5064.36,58.07,8.9007
9000,40.00,5064.36,58.34,9.0007
9100,38.46,5064.33,58.44,9.1007
9200,41.94,5064.33,58.81,9.2007
9300,37.50,5064.36,59.09,9.3007
9400,35.71,5064.36,58.96,9.4007
9500,31.82,5063.99,58.51,9.5007
9600,32.14,5063.99,58.34,9.6007
9700,32.14,5064.33,58.25,9.7007
9800,39.29,5063.99,58.20,9.8007
9900,36.11,5064.18,58.68,9.9007
10000,35.48,5064.24,59.12,10.0007
10100,35.29,5064.18,59.41,10.1007
10200,37.14,5064.18,59.92,10.2007
10300,40.62,5063.99,60.14,10.3007
10400,40.00,5064.33,59.80,10.4007
10500,37.50,5064.33,59.54,10.5007
10600,37.50,5064.33,59.27,10.6007
10700,36.67,5064.33,58.97,10.7007
10800,37.14,5064.33,58.69,10.8007
10900,36.67,5064.30,58.46,10.9007
11000,40.00,5064.30,58.33,11.0007
11100,34.48,5064.14,58.42,11.1007
11200,39.29,5063.99,58.42,11.2007
11300,32.14,5064.33,58.56,11.3007
11400,32.26,5064.27,58.74,11.4007
11500,30.56,5064.33,58.81,11.5007
11600,37.93,5064.32,58.68,11.6007
11700,26.92,5064.32,58.76,11.7007
11800,38.71,5064.32,59.04,11.8007
11900,35.71,5064.20,59.26,11.9007
12000,34.38,5064.32,59.45,12.0007
12100,35.48,5064.36,59.67,12.1007
12200,34.62,5064.17,59.59,12.2007
12300,34.48,5064.32,59.63,12.3007
12400,33.33,5064.14,59.53,12.4007
12500,34.48,5064.17,59.50,12.5007
12600,36.67,5064.17,59.47,12.6007
12700,33.33,5064.20,59.51,12.7007
12800,31.25,5064.01,59.57,12.8007
12900,33.33,5064.36,59.59,12.9007
13000,36.67,5064.36,59.53,13.0007
