Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
102,2.40,4812.39,23.20,0.1025
202,30.30,4817.85,50.11,0.2025
302,30.00,4829.66,55.48,0.3025
402,34.29,4835.88,62.87,0.4025
502,33.33,4844.10,63.95,0.5025
602,38.46,4847.33,64.68,0.6025
702,73.91,4859.17,62.33,0.7025
802,41.94,4863.05,64.44,0.8025
902,36.67,4863.27,65.53,0.9025
1002,40.00,4863.60,65.44,1.0025
1102,36.67,4871.38,64.32,1.1025
1202,38.71,4879.48,63.95,1.2025
1302,59.09,4881.42,60.84,1.3025
1402,40.00,4884.77,59.93,1.4025
1502,40.00,4885.23,59.24,1.5025
1602,37.93,4895.88,60.34,1.6025
1702,48.00,4903.69,59.47,1.7025
1802,30.77,4903.72,59.49,1.8025
1902,68.18,4911.31,57.92,1.9025
2002,55.00,4911.44,56.42,2.0025
2102,47.62,4860.27,55.61,2.1025
2202,42.31,4748.79,55.57,2.2025
2302,38.46,4727.79,55.14,2.3025
2402,33.33,4713.45,55.11,2.4025
2502,35.48,4713.45,55.59,2.5025
2602,37.04,4711.94,56.15,2.6025
2702,38.24,4719.54,56.63,2.7025
2802,34.62,4727.32,56.09,2.8025
2902,34.62,4729.20,56.21,2.9025
3002,32.26,4743.01,57.10,3.0025
3102,36.00,4742.94,56.29,3.1025
3202,34.48,4737.09,56.62,3.2025
3302,39.29,4737.25,56.53,3.3025
3402,37.50,4744.88,56.84,3.4025
3502,29.63,4752.82,56.59,3.5025
3602,34.78,4752.75,56.00,3.6025
3702,36.00,4754.72,55.66,3.7025
3802,33.33,4760.47,56.21,3.8025
3902,35.48,4760.32,56.89,3.9025
4002,38.71,4760.94,57.99,4.0025
4102,35.71,4768.66,58.23,4.1025
4202,35.71,4777.61,58.42,4.2025
4302,40.74,4772.39,58.45,4.3025
4402,36.67,4779.98,58.68,4.4025
4502,25.00,4787.68,58.54,4.5025
4602,33.33,4795.55,58.18,4.6025
4702,34.62,4795.33,57.62,4.7025
4802,34.78,4785.23,56.89,4.8025
4902,52.63,4776.90,56.30,4.9025
5002,52.63,4757.45,55.58,5.0025
5102,41.18,4751.68,55.00,5.1025
5202,41.67,4751.90,54.93,5.2025
5302,38.71,4745.28,55.05,5.3025
5402,41.67,4745.44,54.81,5.4025
5502,45.83,4745.69,54.65,5.5025
5602,40.74,4745.41,54.94,5.6025
5702,45.00,4745.44,54.58,5.7025
5802,38.46,4745.47,54.57,5.8025
5902,37.50,4745.25,54.84,5.9025
6002,37.93,4745.04,54.95,6.0026
6102,37.50,4745.47,54.85,6.1025
6202,37.93,4743.37,54.87,6.2025
6302,34.78,4743.37,54.58,6.3025
6402,33.33,4743.37,54.36,6.4025
6502,38.46,4743.37,54.36,6.5025
6602,30.77,4743.53,54.44,6.6025
6702,40.91,4744.14,54.07,6.7025
6802,44.83,4751.68,54.21,6.8025
6902,36.00,4751.64,54.30,6.9025
7002,39.39,4755.59,54.97,7.0025
7102,37.50,4767.18,55.44,7.1025
7202,41.94,4774.04,55.88,7.2025
7302,41.67,4772.93,55.88,7.3025
7402,40.00,4779.79,55.75,7.4025
7502,37.93,4791.97,55.84,7.5025
7602,34.48,4799.79,56.04,7.6025
7702,36.00,4800.77,56.00,7.7025
7802,35.48,4802.46,56.14,7.8025
7902,50.00,4803.32,55.78,7.9025
8002,31.25,4818.24,56.09,8.0025
8102,36.67,4825.10,55.93,8.1025
8202,30.43,4824.95,55.63,8.2025
8302,35.48,4823.97,55.61,8.3025
8402,36.67,4827.66,55.46,8.4025
8502,34.78,4835.59,55.27,8.5025
8602,29.17,4835.50,55.09,8.6025
8702,35.71,4843.38,55.06,8.7025
8802,32.14,4846.58,55.14,8.8025
8902,39.29,4850.52,55.09,8.9025
9002,36.00,4857.44,55.09,9.0025
9102,37.04,4865.19,55.01,9.1025
9202,40.74,4866.27,55.09,9.2025
9302,33.33,4876.64,55.26,9.3025
9402,39.29,4880.33,55.44,9.4025
9502,41.18,4887.89,55.79,9.5025
9602,35.48,4888.18,55.87,9.6025
9702,41.38,4896.05,55.87,9.7025
9802,35.71,4899.04,55.87,9.8025
9902,28.57,4902.97,55.78,9.9025
10002,41.38,4910.69,55.79,10.0025
10102,42.86,4914.38,55.65,10.1025
10202,40.74,4917.23,55.60,10.2025
10302,37.04,4926.29,55.56,10.3025
10402,39.29,4926.45,55.92,10.4025
10502,42.42,4933.77,55.89,10.5025
10602,38.71,4940.91,55.75,10.6025
10702,40.62,4948.78,55.63,10.7025
10802,41.38,4949.67,55.74,10.8025
10902,42.31,4955.61,55.71,10.9025
11002,37.50,4963.33,56.03,11.0025
11102,41.38,4971.23,56.14,11.1025
11202,41.67,4971.36,56.09,11.2025
11302,33.33,4975.24,56.09,11.3025
11402,37.04,4978.16,55.93,11.4025
11502,40.91,4986.17,55.67,11.5025
11602,36.00,4986.84,55.54,11.6025
11702,42.42,4989.61,55.54,11.7025
11802,31.82,4996.68,55.39,11.8025
11902,40.00,5004.31,55.41,11.9025
12002,42.31,5004.48,55.35,12.0025
12102,38.46,5004.45,55.15,12.1025
12202,50.00,5008.14,54.93,12.2025
12302,55.56,4984.43,54.63,12.3025
12402,55.56,4961.37,54.39,12.4025
12502,50.00,4881.20,54.17,12.5025
12602,44.44,4771.80,53.97,12.6025
12702,58.33,4697.15,53.87,12.7025
12802,37.50,4549.49,53.65,12.8025
12902,44.00,4506.00,53.61,12.9025
13002,43.33,4490.36,53.85,13.0025
13102,36.67,4488.00,53.90,13.1025
13202,40.74,4491.25,54.04,13.2025
13302,38.46,4473.96,54.09,13.3025
13402,43.33,4474.00,54.19,13.4025
13502,31.25,4481.63,54.30,13.5025
13602,35.48,4489.35,54.31,13.6025
13702,33.33,4489.35,54.45,13.7025
13802,37.04,4497.22,54.52,13.8025
13902,36.00,4497.22,54.47,13.9025
14002,35.71,4500.48,54.50,14.0025
14102,37.04,4508.42,54.58,14.1025
14202,40.00,4504.70,54.70,14.2025
14302,37.04,4507.86,54.85,14.3025
14402,40.00,4527.54,55.09,14.4025
14502,44.44,4535.04,55.15,14.5025
14602,27.59,4535.39,55.06,14.6025
14702,40.00,4536.37,55.14,14.7025
14802,35.71,4542.09,55.14,14.8025
14902,32.14,4545.78,55.01,14.9025
15002,29.63,4553.66,54.98,15.0025
15102,37.93,4558.96,54.82,15.1025
15202,34.48,4565.41,54.92,15.2025
15302,37.93,4541.13,54.85,15.3025
15402,30.77,4544.58,54.75,15.4025
15502,42.86,4548.27,54.83,15.5025
15602,40.74,4563.83,54.91,15.6025
15702,37.04,4571.55,54.87,15.7025
15802,35.00,4571.96,54.65,15.8025
15902,39.39,4586.63,54.78,15.9025
16002,38.71,4593.52,55.04,16.0025
16102,33.33,4590.10,55.00,16.1025
16202,37.04,4594.84,54.91,16.2025
16302,43.33,4590.64,54.98,16.3025
16402,22.22,4590.89,54.90,16.4025
16502,37.93,4590.89,54.88,16.5025
16602,35.71,4592.46,54.99,16.6025
16702,36.67,4592.43,55.08,16.7025
16802,37.50,4592.49,55.12,16.8025
16902,39.13,4592.61,55.09,16.9025
17002,33.33,4592.61,55.15,17.0025
17102,36.67,4592.46,55.20,17.1025
17202,34.48,4592.64,55.22,17.2025
17302,40.74,4596.40,55.20,17.3025
17402,38.24,4603.47,55.40,17.4025
17502,36.67,4611.54,55.51,17.5025
17602,37.50,4614.49,55.43,17.6025
17702,34.38,4618.43,55.57,17.7025
17802,39.29,4626.43,55.58,17.8025
17902,37.50,4634.05,55.72,17.9025
18002,35.71,4641.68,55.79,18.0025
18102,35.71,4649.80,55.76,18.1025
18202,41.67,4649.80,55.62,18.2025
18302,31.82,4640.93,55.44,18.3025
18402,34.48,4640.93,55.36,18.4025
18502,33.33,4644.31,55.28,18.5025
18602,29.03,4648.53,55.24,18.6025
