Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,1.14,5130.52,0.00,0.1016
201,29.73,5130.52,0.00,0.2016
301,34.37,5130.73,35.08,0.3016
401,51.85,5123.51,45.24,0.4016
501,80.77,5123.54,45.50,0.5016
601,40.00,5123.70,52.10,0.6016
701,42.31,5123.51,52.29,0.7016
801,41.38,5123.51,55.25,0.8016
901,38.46,5123.67,57.21,0.9016
1001,56.25,5123.48,56.88,1.0016
1101,39.13,5123.70,55.51,1.1016
1201,37.04,5123.54,55.48,1.2016
1301,34.48,5123.39,56.38,1.3016
1401,37.93,5123.39,56.94,1.4016
1501,40.63,5123.39,59.49,1.5016
1601,67.86,5123.76,59.25,1.6016
1701,94.44,5123.82,57.08,1.7016
1801,66.67,5123.82,54.29,1.8016
1901,56.67,5123.82,52.13,1.9016
2001,40.91,5123.82,50.93,2.0016
2101,34.38,5123.54,51.70,2.1016
2201,43.48,5123.70,51.21,2.2016
2301,44.83,5123.67,49.89,2.3016
2401,38.71,5123.67,48.92,2.4016
2501,34.38,5123.67,47.98,2.5016
2601,42.42,5123.67,47.11,2.6016
2701,39.39,5123.67,46.39,2.7016
2801,38.46,5123.48,45.40,2.8016
2901,37.50,5123.64,45.31,2.9016
3001,39.29,5123.64,46.15,3.0016
3101,32.14,5123.48,47.08,3.1016
3201,39.39,5123.60,48.00,3.2016
3301,32.00,5123.69,48.21,3.3016
3401,46.15,5123.50,48.47,3.4016
3501,32.26,5123.50,49.06,3.5016
3601,37.93,5123.50,49.57,3.6016
3701,30.77,5123.50,49.42,3.7016
3801,40.74,5123.50,49.88,3.8016
3901,33.33,5123.41,49.63,3.9016
4001,37.93,5123.29,50.49,4.0016
4101,40.00,5123.66,51.21,4.1016
4201,34.37,5123.50,51.80,4.2016
4301,37.93,5123.50,52.03,4.3016
4401,34.48,5123.50,52.43,4.4016
4501,37.50,5123.66,53.08,4.5016
4601,38.46,5123.69,52.94,4.6016
4701,32.00,5123.54,52.59,4.7016
4801,36.67,5123.54,52.73,4.8016
4901,34.48,5123.54,53.32,4.9016
5001,40.63,5123.60,53.65,5.0016
5101,33.33,5123.60,53.61,5.1016
5201,37.04,5123.60,53.76,5.2016
5301,34.48,5123.60,53.77,5.3016
5401,35.71,5123.66,54.11,5.4016
5501,40.00,5123.29,54.52,5.5016
5601,33.33,5123.66,54.93,5.6016
5701,39.29,5123.66,55.24,5.7016
5801,38.71,5123.44,55.63,5.8016
5901,39.29,5123.69,55.93,5.9016
6001,36.67,5123.69,56.16,6.0016
6101,36.36,5123.69,56.04,6.1016
6201,30.77,5123.69,56.02,6.2016
6301,37.93,5123.69,56.41,6.3016
6401,34.62,5123.69,56.17,6.4016
6501,42.86,5123.50,55.88,6.5016
6601,37.93,5123.54,56.04,6.6016
6701,34.29,5123.35,56.80,6.7016
6801,37.04,5123.73,57.29,6.8016
6901,34.48,5123.66,57.63,6.9016
7001,38.71,5123.45,57.78,7.0016
7101,32.00,5123.45,57.67,7.1016
7201,34.62,5123.45,57.47,7.2016
7301,37.04,5123.72,57.37,7.3016
7401,34.62,5123.53,57.38,7.4016
7501,40.00,5123.62,57.36,7.5016
7601,38.71,5123.50,57.47,7.6016
7701,34.48,5123.34,57.70,7.7016
7801,35.71,5123.72,57.61,7.8016
7901,42.42,5123.69,57.83,7.9016
8001,37.04,5123.66,58.02,8.0016
8101,37.04,5123.50,58.15,8.1016
8201,36.67,5123.59,58.18,8.2016
8301,40.00,5123.59,57.79,8.3016
8401,41.94,5123.66,58.09,8.4016
8501,35.48,5123.66,58.44,8.5016
8601,40.00,5123.47,58.54,8.6016
8701,35.48,5123.47,58.67,8.7016
8801,38.46,5123.47,58.59,8.8016
8901,40.00,5123.47,58.57,8.9016
9001,35.48,5123.66,58.79,9.0016
9101,30.77,5123.69,58.61,9.1016
9201,36.67,5123.56,59.00,9.2016
9301,37.50,5123.66,59.36,9.3016
9401,42.31,5123.34,59.36,9.4016
9501,33.33,5123.47,59.48,9.5016
9601,41.94,5123.66,59.99,9.6016
9701,33.33,5123.66,60.06,9.7016
9801,38.71,5123.47,60.27,9.8016
9901,35.48,5123.66,60.34,9.9016
10001,33.33,5123.47,60.04,10.0016
10101,33.33,5123.69,59.77,10.1016
10201,32.00,5123.31,59.64,10.2016
10301,38.46,5123.47,59.60,10.3016
10401,37.93,5123.53,59.74,10.4016
10501,31.03,5123.53,59.69,10.5016
10601,41.67,5123.34,59.52,10.6016
10701,36.00,5123.66,59.39,10.7016
10801,38.46,5123.69,59.45,10.8016
10901,36.67,5123.66,59.67,10.9016
11001,38.71,5123.69,59.81,11.0016
11101,38.46,5123.69,59.84,11.1016
11201,45.83,5123.69,59.73,11.2016
11301,34.78,5123.47,59.49,11.3016
11401,32.14,5123.47,59.50,11.4016
11501,35.48,5123.78,59.62,11.5016
11601,31.03,5123.41,59.53,11.6016
11701,36.67,5123.41,59.63,11.7016
11801,38.46,5123.41,59.53,11.8016
11901,36.84,5123.41,59.22,11.9016
12001,37.93,5123.47,59.31,12.0016
12101,37.50,5123.47,59.43,12.1016
12201,33.33,5123.62,59.37,12.2016
12301,33.33,5123.62,59.46,12.3016
12401,34.48,5123.69,59.57,12.4016
12501,36.00,5123.40,59.51,12.5016
12601,40.00,5123.40,59.65,12.6016
12701,40.00,5123.71,59.95,12.7016
12801,32.26,5123.49,60.17,12.8016
12901,25.81,5123.68,60.26,12.9016
13001,37.50,5123.30,60.43,13.0016
13101,34.62,5123.68,60.25,13.1016
13201,38.46,5123.30,60.14,13.2016
13301,29.63,5123.30,60.13,13.3016
13401,35.48,5123.30,60.11,13.4016
13501,28.57,5123.68,60.06,13.5016
13601,34.48,5123.64,60.04,13.6016
13701,42.86,5123.64,59.77,13.7016
13801,32.14,5123.68,59.87,13.8016
13901,39.29,5123.61,59.92,13.9016
14001,35.71,5123.30,60.03,14.0016
14101,36.67,5123.68,60.11,14.1016
14201,40.63,5123.68,60.29,14.2016
14301,52.38,5123.52,60.15,14.3016
14401,32.14,5123.64,60.10,14.4016
14501,40.00,5123.64,60.08,14.5016
14601,33.33,5123.30,60.04,14.6016
14701,37.93,5123.46,60.14,14.7016
14801,36.36,5123.30,60.18,14.8016
14901,34.48,5123.64,60.28,14.9016
15001,38.71,5123.64,60.53,15.0016
15101,37.93,5123.68,60.64,15.1016
15201,35.48,5123.64,60.80,15.2016
15301,37.04,5123.68,60.83,15.3016
15401,40.63,5123.64,61.06,15.4016
15501,38.46,5123.39,60.99,15.5016
15601,38.71,5123.52,61.18,15.6016
15701,33.33,5123.33,61.21,15.7016
15801,33.33,5123.33,61.36,15.8016
15901,34.48,5123.61,61.45,15.9016
16001,37.14,5123.68,61.51,16.0016
16101,37.50,5123.49,61.49,16.1016
16201,33.33,5123.55,61.48,16.2016
16301,40.00,5123.55,61.34,16.3016
16401,34.48,5123.55,61.30,16.4016
