Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
103,2.42,5128.69,0.00,0.1033
203,37.04,5128.69,0.00,0.2033
303,35.29,5128.09,26.70,0.3033
403,36.67,5128.28,44.05,0.4033
503,35.48,5128.28,51.19,0.5033
603,39.29,5128.31,55.66,0.6033
703,35.29,5127.97,61.63,0.7033
803,54.17,5128.31,59.71,0.8033
903,30.00,5128.28,56.76,0.9033
1003,25.81,5128.28,54.96,1.0033
1103,36.00,5128.28,52.96,1.1033
1203,33.33,5128.09,52.29,1.2033
1303,33.33,5128.30,51.99,1.3033
1403,60.00,5128.12,50.83,1.4033
1503,94.74,5128.30,49.14,1.5033
1603,42.31,5128.27,48.79,1.6033
1703,29.63,5128.52,48.55,1.7033
1803,42.31,5128.52,47.70,1.8033
1903,46.15,5127.93,48.04,1.9033
2003,52.00,5128.12,47.85,2.0033
2103,40.00,5128.05,47.02,2.1033
2203,35.29,5128.05,48.37,2.2033
2303,36.67,5128.05,48.96,2.3033
2403,39.29,5128.34,49.56,2.4033
2503,34.62,5128.34,49.47,2.5033
2603,48.28,5128.12,49.92,2.6033
2703,15.15,5128.12,48.89,2.7033
2803,29.63,5128.34,49.26,2.8033
2903,35.48,5128.34,50.75,2.9033
3003,31.03,5128.15,51.81,3.0033
3103,40.62,5128.30,52.84,3.1033
3203,48.00,5128.09,53.24,3.2033
3303,33.33,5128.30,53.84,3.3033
3403,38.71,5128.27,54.82,3.4033
3503,34.37,5128.12,55.71,3.5033
3603,32.14,5128.12,55.86,3.6033
3703,41.94,5127.93,56.33,3.7033
3803,36.36,5128.09,56.24,3.8033
3903,33.33,5127.96,56.07,3.9033
4003,29.03,5128.30,56.17,4.0033
4103,30.77,5128.15,56.15,4.1033
4203,28.13,5128.15,56.31,4.2033
4303,34.29,5128.15,57.24,4.3033
4403,38.46,5127.99,57.02,4.4033
4503,32.26,5128.30,56.87,4.5033
4603,33.33,5128.30,56.91,4.6033
4703,36.36,5128.34,57.50,4.7033
4803,37.93,5128.27,57.66,4.8033
4903,32.14,5128.27,57.60,4.9033
5003,38.71,5127.93,58.11,5.0033
5103,44.44,5128.21,57.75,5.1033
5203,33.33,5128.27,57.87,5.2033
5303,35.48,5128.27,58.47,5.3033
5403,41.94,5128.27,58.84,5.4033
5503,36.00,5128.08,58.80,5.5033
5603,42.31,5128.08,58.47,5.6033
5703,31.82,5128.08,58.01,5.7033
5803,33.33,5128.08,57.77,5.8033
5903,32.26,5128.30,57.98,5.9033
6003,30.77,5128.11,57.91,6.0033
6103,40.74,5128.24,57.81,6.1033
6203,37.50,5128.27,57.57,6.2033
6303,35.48,5128.27,57.93,6.3033
6403,32.00,5128.27,57.78,6.4033
6503,41.38,5128.27,58.17,6.5033
6603,35.48,5128.27,58.57,6.6033
6703,37.93,5128.27,58.90,6.7033
6803,42.31,5128.27,58.79,6.8033
6903,33.33,5128.08,58.96,6.9033
7003,35.48,5128.08,59.36,7.0033
7103,34.48,5128.18,59.62,7.1033
7203,31.03,5128.18,59.68,7.2033
7303,36.36,5128.27,60.04,7.3033
7403,34.62,5128.08,59.56,7.4033
7503,34.62,5128.24,59.42,7.5033
7603,41.18,5128.24,58.76,7.6033
7703,41.67,5128.27,58.40,7.7033
7803,34.48,5128.30,58.48,7.8033
7903,36.00,5127.93,58.29,7.9033
8003,39.29,5128.11,58.10,8.0033
8103,40.00,5128.30,58.13,8.1033
8203,30.00,5128.30,58.06,8.2033
8303,34.62,5127.96,57.94,8.3033
8403,39.29,5128.33,58.08,8.4033
8503,31.43,5128.33,58.53,8.5033
8603,40.74,5128.30,58.62,8.6033
8703,40.00,5128.27,58.42,8.7033
8803,27.27,5128.11,58.48,8.8033
8903,32.26,5128.11,58.72,8.9033
9003,38.46,5128.11,58.79,9.0033
9103,34.37,5128.24,58.92,9.1033
9203,41.94,5128.14,59.17,9.2033
9303,31.03,5128.14,59.18,9.3033
9403,37.50,5128.33,59.54,9.4033
9503,36.67,5128.27,59.58,9.5033
9603,35.48,5128.33,59.81,9.6033
9703,37.93,5127.96,59.90,9.7033
9803,40.00,5128.14,60.33,9.8033
9903,34.62,5128.24,60.29,9.9033
10003,33.33,5128.24,60.65,10.0033
10103,34.48,5128.30,60.86,10.1033
10203,36.67,5128.30,61.01,10.2033
10303,36.67,5127.96,61.05,10.3033
10403,30.30,5128.08,61.18,10.4033
10503,36.00,5128.30,60.96,10.5033
10603,24.24,5128.30,60.81,10.6033
10703,35.71,5128.33,60.69,10.7033
10803,44.00,5128.02,60.46,10.8033
10903,33.33,5128.30,60.45,10.9033
11003,37.04,5128.30,60.46,11.0033
11103,34.37,5128.29,60.51,11.1033
11203,39.13,5128.29,60.34,11.2033
11303,41.38,5128.26,60.51,11.3033
11403,37.04,5128.26,60.42,11.4033
11503,37.93,5128.26,60.43,11.5033
11603,40.00,5128.23,60.53,11.6033
11703,38.46,5128.29,60.53,11.7033
11803,29.03,5127.91,60.52,11.8033
11903,36.36,5128.26,60.69,11.9033
12003,32.00,5128.26,60.78,12.0033
12103,37.93,5128.04,60.82,12.1033
12203,44.00,5127.95,60.74,12.2033
12303,31.82,5128.10,60.51,12.3033
12403,30.30,5128.07,60.61,12.4033
12503,40.74,5128.26,60.61,12.5033
12603,35.48,5128.26,60.70,12.6033
12703,39.13,5128.26,60.65,12.7033
12803,38.24,5128.07,60.95,12.8033
12903,41.67,5128.16,60.94,12.9033
