Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
103,14.62,5077.51,0.00,0.1038
203,29.73,5070.30,15.68,0.2038
303,36.67,5070.34,45.42,0.3038
403,39.39,5070.16,59.98,0.4038
503,32.26,5070.47,65.21,0.5038
603,31.03,5070.34,67.17,0.6038
703,44.00,5070.41,64.56,0.7038
803,39.29,5070.25,64.86,0.8038
903,34.48,5070.25,66.03,0.9038
1003,38.24,5070.44,70.47,1.0038
1103,34.29,5070.47,75.29,1.1038
1203,33.33,5070.28,76.82,1.2038
1303,60.00,5070.25,75.23,1.3038
1403,34.38,5070.25,76.12,1.4038
1503,50.00,5070.12,74.26,1.5038
1603,34.62,5070.12,73.08,1.6038
1703,35.48,5070.47,72.42,1.7038
1803,34.48,5070.44,71.32,1.8038
1903,85.19,5071.31,69.22,1.9038
2003,28.13,5070.27,69.40,2.0038
2103,32.14,5070.48,69.62,2.1038
2203,37.50,5070.48,69.86,2.2038
2303,39.39,5070.45,70.05,2.3038
2403,33.33,5070.45,68.84,2.4038
2503,41.18,5070.27,67.03,2.5038
2603,48.00,5070.45,66.20,2.6038
2703,31.03,5070.27,65.42,2.7038
2803,30.77,5070.30,64.24,2.8038
2903,36.67,5070.52,64.01,2.9038
3003,30.00,5070.48,64.09,3.0038
3103,38.24,5070.14,64.18,3.1038
3203,37.14,5070.45,65.22,3.2038
3303,38.24,5070.45,65.89,3.3038
3403,41.18,5070.45,66.87,3.4038
3503,34.48,5070.45,66.54,3.5038
3603,32.26,5070.27,66.62,3.6038
3703,38.46,5070.58,65.67,3.7038
3803,40.00,5070.52,65.63,3.8038
3903,36.36,5070.52,65.93,3.9038
4003,30.77,5070.52,65.91,4.0038
4103,37.14,5070.39,66.17,4.1038
4203,28.13,5070.49,65.87,4.2038
4303,38.46,5070.52,65.33,4.3038
4403,33.33,5070.52,65.20,4.4038
4503,35.71,5070.36,65.55,4.5038
4603,32.14,5070.36,65.13,4.6038
4703,34.37,5070.55,65.39,4.7038
4803,34.48,5070.36,65.63,4.8038
4903,44.00,5070.49,65.46,4.9038
5003,36.67,5070.49,65.73,5.0038
5103,34.48,5070.45,65.46,5.1038
5203,37.93,5070.45,65.59,5.2038
5303,34.48,5070.48,66.01,5.3038
5403,32.26,5070.48,66.02,5.4038
5503,50.00,5070.48,65.14,5.5038
5603,37.93,5070.48,65.28,5.6038
5703,37.93,5070.11,65.74,5.7038
