Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.36,5072.50,0.00,0.1020
201,29.73,5072.50,0.00,0.2020
301,30.56,5072.50,8.69,0.3020
401,33.33,5065.62,26.27,0.4020
501,32.26,5065.93,33.44,0.5020
601,39.29,5065.90,37.55,0.6020
701,40.91,5065.71,37.03,0.7020
801,31.03,5065.74,40.53,0.8020
901,32.26,5065.74,42.55,0.9020
1001,39.39,5065.93,47.37,1.0020
1101,28.13,5065.93,48.45,1.1020
1201,37.93,5065.74,50.96,1.2020
1301,55.00,5065.74,49.91,1.3020
1401,37.50,5065.96,53.49,1.4020
1501,30.30,5065.96,54.52,1.5020
1601,34.48,5065.93,54.54,1.6020
1701,28.57,5065.93,54.84,1.7020
1801,44.83,5065.74,55.09,1.8020
1901,40.00,5066.23,52.91,1.9020
2001,34.62,5066.23,51.88,2.0020
2101,32.00,5066.23,51.47,2.1020
2201,35.71,5065.71,51.05,2.2020
2301,32.00,5065.71,50.53,2.3020
2401,40.74,5065.93,50.51,2.4020
2501,37.04,5065.75,49.84,2.5020
2601,32.00,5065.75,49.55,2.6020
2701,40.74,5065.90,49.33,2.7020
2801,25.81,5065.90,48.85,2.8020
2901,30.30,5065.90,48.06,2.9020
3001,33.33,5065.96,47.35,3.0020
3101,31.03,5065.56,47.12,3.1020
3201,36.67,5065.94,47.20,3.2020
3301,32.14,5065.94,47.43,3.3020
3401,35.71,5065.91,47.68,3.4020
3501,44.44,5065.72,47.91,3.5020
3601,38.10,5065.72,47.29,3.6020
3701,30.00,5065.75,46.56,3.7020
3801,32.14,5065.59,46.65,3.8020
3901,35.48,5065.59,46.95,3.9020
4001,37.93,5065.91,47.18,4.0020
4101,33.33,5065.75,47.14,4.1020
4201,39.29,5065.91,47.42,4.2020
4301,45.00,5065.72,46.99,4.3020
4401,39.13,5065.94,46.90,4.4020
4501,31.25,5065.78,47.07,4.5020
4601,42.86,5065.59,46.66,4.6020
4701,35.71,5065.56,46.81,4.7020
4801,28.00,5065.56,46.66,4.8020
4901,38.71,5065.59,46.96,4.9020
5001,34.62,5065.91,46.92,5.0020
5101,34.62,5065.91,46.97,5.1020
5201,33.33,5065.74,47.07,5.2020
5301,35.48,5065.96,47.42,5.3020
5401,33.33,5065.55,47.98,5.4020
5501,36.84,5065.74,47.51,5.5020
5601,35.48,5065.87,47.71,5.6020
5701,16.22,5065.87,47.32,5.7020
5801,29.03,5065.87,47.22,5.8020
5901,37.93,5065.87,47.28,5.9020
6001,28.57,5065.75,47.24,6.0020
6101,54.17,5065.75,47.04,6.1020
6201,29.17,5065.81,46.87,6.2020
6301,38.24,5065.81,47.15,6.3020
6401,15.79,5065.81,46.58,6.4020
6501,25.00,5065.81,46.25,6.5020
6601,34.62,5065.65,46.02,6.6020
6701,36.36,5065.50,45.82,6.7020
6801,29.63,5065.59,45.84,6.8020
6901,36.67,5065.71,45.86,6.9020
7001,29.03,5065.71,45.83,7.0020
7101,35.71,5065.71,45.82,7.1020
7201,25.93,5065.53,45.78,7.2020
