Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
102,14.27,5126.84,0.00,0.1028
202,28.95,5126.84,0.00,0.2028
302,45.83,5119.97,24.63,0.3028
402,37.50,5120.22,41.26,0.4028
502,33.33,5120.07,50.94,0.5028
602,36.67,5120.22,57.55,0.6028
702,40.00,5119.91,61.16,0.7028
802,34.38,5120.29,63.26,0.8028
902,50.00,5119.91,58.70,0.9028
1002,37.04,5120.09,57.19,1.0028
1102,34.48,5120.22,56.09,1.1028
1202,30.00,5120.22,55.64,1.2028
1302,33.33,5120.22,54.71,1.3028
1402,37.93,5120.03,54.71,1.4028
1502,88.00,5120.06,53.07,1.5028
1602,39.13,5120.43,52.05,1.6028
1702,33.33,5120.22,51.61,1.7028
1802,33.33,5120.04,51.23,1.8028
1902,41.67,5120.13,51.21,1.9028
2002,34.37,5120.13,52.23,2.0028
2102,39.29,5120.07,52.25,2.1028
2202,31.25,5120.22,53.96,2.2028
2302,42.86,5119.91,53.98,2.3028
2402,37.93,5120.25,54.37,2.4028
2502,31.03,5120.25,54.85,2.5028
2602,35.48,5119.85,55.75,2.6028
2702,36.67,5119.88,56.00,2.7028
2802,34.48,5120.22,56.66,2.8028
2902,37.04,5120.04,57.08,2.9028
3002,35.71,5120.22,56.80,3.0028
3102,22.58,5120.22,56.01,3.1028
3202,30.00,5120.10,56.68,3.2028
3302,41.38,5120.10,57.18,3.3028
3402,36.36,5120.25,58.97,3.4028
3502,36.67,5119.91,59.60,3.5028
3602,35.71,5119.91,59.97,3.6028
3702,35.71,5119.91,60.39,3.7028
3802,35.48,5120.29,61.48,3.8028
3902,41.38,5120.13,62.23,3.9028
4002,36.67,5120.35,62.77,4.0028
4102,36.67,5120.35,63.12,4.1028
4202,36.67,5120.25,63.46,4.2028
4302,37.93,5120.07,63.53,4.3028
4402,32.26,5119.91,63.32,4.4028
4502,35.71,5119.91,62.90,4.5028
4602,32.14,5120.25,62.55,4.6028
4702,29.63,5120.10,61.97,4.7028
4802,35.48,5120.10,61.92,4.8028
4902,39.29,5120.10,61.96,4.9028
5002,35.48,5120.10,61.99,5.0028
5102,34.62,5119.94,61.73,5.1028
5202,32.26,5119.94,61.66,5.2028
5302,36.00,5120.29,61.28,5.3028
5402,37.93,5120.29,61.60,5.4028
5502,39.29,5120.13,61.65,5.5028
5602,32.14,5120.13,61.31,5.6028
5702,34.48,5120.13,61.30,5.7028
5802,34.48,5119.94,61.46,5.8028
5902,37.93,5120.03,61.78,5.9028
6002,37.93,5120.25,61.76,6.0028
6102,34.48,5120.25,61.49,6.1028
6202,40.74,5119.87,61.58,6.2028
6302,36.00,5120.21,61.40,6.3028
6402,35.71,5120.21,61.52,6.4028
6502,33.33,5120.21,61.50,6.5028
6602,33.33,5120.21,61.67,6.6028
6702,33.33,5120.21,61.72,6.7028
6802,35.48,5120.06,62.01,6.8028
6902,34.48,5120.25,62.25,6.9028
7002,34.38,5120.28,62.30,7.0028
7102,34.48,5120.28,62.46,7.1028
7202,37.04,5119.90,62.50,7.2028
7302,37.04,5120.25,62.45,7.3028
7402,39.29,5120.28,62.59,7.4028
7502,33.33,5120.28,62.90,7.5028
7602,37.93,5119.90,62.79,7.6028
7702,33.33,5120.28,62.69,7.7028
7802,27.27,5120.09,62.28,7.8028
7902,36.67,5120.25,62.13,7.9028
8002,33.33,5120.28,61.96,8.0028
8102,35.71,5120.00,61.86,8.1028
8202,32.14,5120.06,61.87,8.2028
8302,32.26,5120.06,61.92,8.3028
8402,35.48,5120.18,62.11,8.4028
8502,16.13,5120.03,61.72,8.5028
8602,35.29,5120.03,61.85,8.6028
