Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
100,2.70,5066.40,0.00,0.1005
200,31.58,5066.40,0.00,0.2005
300,20.69,5066.40,5.84,0.3005
400,37.04,5066.62,20.63,0.4005
500,88.00,5066.05,25.61,0.5005
600,76.19,5067.73,23.66,0.6005
700,73.91,5069.26,20.61,0.7005
800,73.91,5065.91,24.22,0.8005
900,34.48,5065.91,28.35,0.9005
1000,46.15,5066.22,30.30,1.0005
1100,88.24,5066.24,29.20,1.1005
1200,78.57,5066.21,31.49,1.2005
1300,33.33,5066.21,33.38,1.3005
1400,37.50,5066.03,36.38,1.4005
1500,38.71,5066.18,38.64,1.5005
1600,37.50,5066.00,40.65,1.6005
1700,69.57,5065.93,40.47,1.7005
1800,41.67,5065.87,41.96,1.8005
1900,35.48,5066.03,44.04,1.9005
2000,37.50,5066.25,44.47,2.0005
2100,37.93,5066.15,45.42,2.1005
2200,37.04,5066.15,46.16,2.2005
2300,80.77,5065.93,46.05,2.3005
2400,32.26,5065.93,46.22,2.4005
2500,40.00,5066.21,47.65,2.5005
2600,36.67,5066.03,48.72,2.6005
2700,38.71,5066.25,50.00,2.7005
2800,40.62,5066.25,51.00,2.8005
2900,44.00,5066.09,50.41,2.9005
3000,37.50,5066.09,51.18,3.0005
3100,44.00,5066.21,51.29,3.1005
3200,33.33,5066.46,51.22,3.2005
3300,38.71,5066.18,51.99,3.3005
3400,36.67,5066.18,52.49,3.4005
3500,40.91,5066.00,51.47,3.5005
3600,31.58,5066.06,50.64,3.6005
3700,33.33,5066.06,50.61,3.7005
3800,34.48,5065.84,50.65,3.8005
3900,44.44,5066.06,50.35,3.9005
4000,36.67,5066.06,50.31,4.0005
4100,43.48,5066.25,49.89,4.1005
4200,44.44,5066.25,49.88,4.2005
4300,39.29,5066.21,50.28,4.3005
4400,35.71,5065.84,50.57,4.4005
4500,35.48,5066.00,50.97,4.5005
4600,32.14,5066.03,51.05,4.6005
4700,46.15,5066.06,50.87,4.7005
4800,24.14,5066.06,50.64,4.8005
4900,41.94,5066.28,51.32,4.9005
5000,39.29,5066.28,51.40,5.0005
5100,43.33,5065.90,50.99,5.1005
5200,39.39,5065.87,50.59,5.2005
5300,37.93,5066.18,50.00,5.3005
5400,38.71,5066.00,49.93,5.4005
5500,37.04,5066.21,50.44,5.5005
5600,36.67,5066.21,51.24,5.6005
5700,34.48,5066.02,51.35,5.7005
5800,38.71,5066.21,52.21,5.8005
5900,44.44,5066.02,52.38,5.9005
6000,41.38,5066.02,52.94,6.0005
6100,32.14,5066.02,53.23,6.1005
6200,41.94,5066.02,53.49,6.2005
6300,40.00,5066.02,54.00,6.3005
6400,39.29,5066.02,54.36,6.4005
6500,38.46,5066.02,54.33,6.5005
6600,27.27,5066.08,54.01,6.6005
6700,31.25,5066.18,54.03,6.7005
6800,36.00,5066.18,53.76,6.8005
6900,35.48,5066.05,53.90,6.9005
7000,35.71,5066.08,53.78,7.0005
7100,39.13,5066.18,53.35,7.1005
7200,37.04,5066.21,53.50,7.2005
7300,39.29,5066.21,53.60,7.3005
