Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.45,5068.41,0.00,0.1020
201,28.00,5061.71,5.61,0.2018
301,40.00,5061.62,23.68,0.3018
401,35.48,5061.84,37.49,0.4018
501,33.33,5061.46,40.73,0.5018
601,37.04,5061.78,44.06,0.6018
701,36.67,5061.84,49.03,0.7018
801,57.58,5061.43,52.75,0.8018
901,48.15,5061.78,53.13,0.9018
1001,34.48,5061.78,54.79,1.0018
1101,37.50,5061.78,56.57,1.1018
1201,32.35,5061.43,59.50,1.2018
1301,37.93,5061.43,60.18,1.3018
1401,50.00,5061.81,60.02,1.4018
1501,84.00,5061.46,58.14,1.5018
1601,40.00,5061.75,58.99,1.6018
1701,40.63,5061.78,60.42,1.7018
1801,37.04,5061.81,60.78,1.8018
1901,38.71,5061.59,62.45,1.9018
2001,37.93,5061.84,63.58,2.0018
2101,34.62,5061.59,63.19,2.1018
2201,42.42,5061.84,65.31,2.2018
2301,33.33,5061.84,66.51,2.3018
2401,41.94,5061.84,66.81,2.4018
2501,41.38,5061.84,67.31,2.5018
2601,42.86,5061.53,66.21,2.6018
2701,36.36,5061.81,66.91,2.7018
2801,33.33,5061.81,66.73,2.8018
2901,36.67,5061.62,67.25,2.9018
3001,38.71,5061.75,67.66,3.0018
3101,34.48,5061.43,67.80,3.1018
3201,44.83,5061.81,68.44,3.2018
3301,38.71,5061.81,68.78,3.3018
3401,35.00,5061.62,67.60,3.4018
3501,33.33,5061.62,66.88,3.5018
3601,33.33,5061.43,66.34,3.6018
3701,35.48,5061.43,66.15,3.7018
3801,38.24,5061.43,66.03,3.8018
3901,36.36,5061.65,65.30,3.9018
4001,32.14,5061.65,64.89,4.0018
4101,37.04,5061.65,64.65,4.1018
4201,33.33,5061.78,64.54,4.2018
4301,35.48,5061.62,64.70,4.3018
4401,38.46,5061.59,64.28,4.4018
4501,33.33,5061.81,64.24,4.5018
4601,36.67,5061.81,64.10,4.6018
4701,31.03,5061.78,64.00,4.7018
4801,37.93,5061.84,64.24,4.8018
4901,38.71,5061.46,64.19,4.9018
5001,40.00,5061.46,63.88,5.0018
5101,36.67,5061.77,63.73,5.1018
5201,31.03,5061.80,63.68,5.2018
5301,33.33,5061.77,64.06,5.3018
5401,35.71,5061.64,63.88,5.4018
5501,36.00,5061.64,63.72,5.5018
5601,39.29,5061.77,63.86,5.6018
5701,29.17,5061.80,63.49,5.7018
5801,35.48,5061.80,63.72,5.8018
5901,35.48,5061.80,64.23,5.9018
6001,40.00,5061.80,64.63,6.0018
6101,35.71,5061.74,65.03,6.1018
6201,39.39,5062.39,65.22,6.2018
6301,34.48,5061.71,65.40,6.3018
6401,34.48,5061.43,65.63,6.4018
6501,40.00,5061.80,65.73,6.5018
6601,45.83,5061.80,65.39,6.6018
6701,40.74,5061.80,65.24,6.7018
6801,40.00,5061.80,64.82,6.8018
6901,43.75,5061.80,64.12,6.9018
7001,35.71,5061.80,64.15,7.0018
