Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
102,1.01,5067.91,0.00,0.1022
202,32.14,5067.91,0.00,0.2022
302,25.81,5067.91,4.34,0.3022
402,36.67,5067.25,21.72,0.4022
502,40.74,5067.25,29.30,0.5022
602,31.03,5067.15,35.02,0.6022
702,86.36,5067.31,33.84,0.7022
802,61.54,5067.31,34.97,0.8022
902,37.04,5067.34,36.34,0.9022
1002,36.67,5067.34,40.47,1.0022
1102,38.24,5067.31,45.03,1.1022
1202,33.33,5067.15,44.86,1.2022
1302,61.90,5067.31,43.42,1.3022
1402,37.50,5067.31,43.96,1.4022
1502,32.35,5067.31,46.27,1.5022
1602,40.74,5067.31,47.46,1.6022
1702,32.14,5067.31,47.64,1.7022
1802,35.48,5067.34,49.40,1.8022
1902,68.18,5067.34,48.70,1.9022
2002,42.86,5066.93,46.80,2.0022
2102,37.04,5067.31,47.23,2.1022
2202,29.63,5067.31,47.49,2.2022
2302,40.74,5067.30,48.08,2.3022
2402,34.48,5067.21,49.01,2.4022
2502,41.67,5067.30,48.67,2.5022
2602,33.33,5067.11,50.15,2.6022
2702,33.33,5067.33,51.37,2.7022
2802,38.24,5067.33,50.84,2.8022
2902,46.67,5067.33,49.53,2.9022
3002,43.33,5067.36,49.83,3.0022
3102,38.89,5067.36,48.73,3.1022
3202,39.13,5066.99,48.86,3.2022
3302,35.71,5067.11,49.44,3.3022
3402,33.33,5066.96,49.79,3.4022
3502,38.46,5067.33,50.10,3.5022
3602,28.57,5066.96,50.67,3.6022
3702,42.31,5067.27,50.54,3.7022
3802,36.67,5067.27,51.00,3.8022
3902,32.35,5067.14,52.08,3.9022
4002,40.00,5067.14,52.80,4.0022
4102,40.63,5067.08,53.00,4.1022
4202,32.14,5067.30,52.95,4.2022
4302,39.29,5067.30,52.91,4.3022
4402,38.24,5067.18,53.83,4.4022
4502,34.78,5067.18,53.39,4.5022
4602,38.71,5067.30,53.68,4.6022
4702,33.33,5067.14,53.88,4.7022
4802,37.04,5067.30,54.02,4.8022
4902,48.00,5067.14,53.65,4.9022
5002,34.62,5067.05,53.61,5.0022
5102,41.67,5067.05,53.44,5.1022
5202,34.48,5067.30,53.57,5.2022
5302,36.67,5067.30,53.74,5.3022
5402,33.33,5067.29,53.86,5.4022
5502,39.29,5067.29,53.91,5.5024
5602,34.62,5067.14,53.98,5.6022
5702,37.50,5067.29,54.36,5.7022
5802,35.71,5067.29,54.95,5.8022
5902,38.71,5067.14,55.05,5.9022
6002,34.38,5067.20,55.61,6.0022
6102,37.50,5067.36,56.03,6.1022
6202,36.36,5067.17,56.03,6.2022
6302,34.48,5067.26,56.15,6.3022
6402,32.14,5067.26,56.38,6.4022
6502,36.67,5067.32,57.07,6.5022
6602,40.63,5067.29,57.65,6.6022
6702,27.59,5067.14,57.46,6.7022
6802,36.36,5067.29,57.32,6.8022
6902,36.36,5067.29,57.77,6.9022
7002,36.36,5067.36,58.31,7.0022
7102,37.93,5067.32,58.16,7.1022
7202,37.93,5067.29,57.96,7.2022
7302,40.91,5067.29,57.49,7.3022
7402,32.00,5067.11,57.36,7.4022
7502,35.71,5067.26,57.42,7.5022
7602,37.93,5067.14,57.58,7.6022
7702,34.38,5067.14,57.71,7.7022
7802,50.00,5067.01,57.30,7.8022
7902,33.33,5067.01,57.36,7.9022
8002,35.71,5067.01,57.32,8.0022
8102,39.29,5067.29,57.65,8.1022
8202,37.50,5067.32,58.01,8.2022
8302,34.78,5067.11,57.80,8.3022
8402,34.29,5067.29,58.31,8.4022
8502,36.00,5067.29,58.19,8.5022
8602,37.50,5067.11,58.39,8.6022
8702,31.43,5066.98,58.78,8.7022
8802,38.71,5067.36,59.11,8.8022
8902,36.36,5067.29,59.37,8.9022
9002,36.00,5067.29,59.35,9.0022
9102,35.29,5067.36,59.74,9.1022
9202,35.71,5067.29,59.90,9.2022
9302,36.67,5067.29,60.18,9.3022
9402,32.26,5067.29,60.48,9.4022
9502,36.67,5067.29,60.73,9.5022
9602,37.04,5067.14,60.67,9.6022
9702,41.38,5067.14,60.75,9.7022
9802,44.44,5067.14,60.98,9.8022
9902,40.63,5067.14,61.24,9.9022
10002,36.00,5067.36,61.47,10.0022
10102,34.48,5067.17,61.37,10.1022
10202,34.48,5067.17,61.17,10.2022
10302,54.17,5067.38,60.89,10.3022
10402,37.50,5067.19,60.40,10.4022
10502,40.00,5067.19,60.30,10.5022
10602,37.04,5067.32,60.20,10.6022
10702,35.71,5067.32,60.35,10.7022
10802,36.67,5067.16,60.48,10.8022
10902,40.74,5067.32,60.39,10.9022
11002,37.04,5067.32,60.32,11.0022
11102,32.14,5067.32,60.31,11.1022
11202,35.48,5067.32,60.35,11.2022
11302,31.03,5067.32,60.39,11.3022
11402,36.67,5067.16,60.47,11.4022
11502,40.74,5067.13,60.61,11.5022
11602,37.04,5067.19,60.47,11.6022
11702,34.62,5067.29,60.31,11.7022
11802,35.48,5067.29,60.35,11.8022
11902,27.59,5067.29,60.31,11.9022
12002,30.30,5067.29,60.50,12.0022
12102,40.74,5067.29,60.58,12.1022
12202,32.00,5067.10,60.60,12.2022
12302,38.71,5067.16,60.87,12.3022
12402,36.36,5067.19,61.08,12.4022
12502,37.93,5067.13,61.31,12.5022
12602,33.33,5067.32,61.71,12.6022
12702,36.67,5067.16,61.89,12.7022
12802,40.62,5067.29,62.18,12.8022
12902,40.00,5067.13,62.47,12.9022
13002,35.48,5067.13,62.44,13.0022
13102,36.67,5067.16,62.56,13.1022
13202,37.14,5067.29,62.76,13.2022
13302,38.71,5067.04,62.71,13.3022
13402,32.26,5067.16,62.64,13.4022
13502,36.00,5066.94,62.49,13.5022
13602,36.67,5067.16,62.50,13.6022
13702,29.03,5067.16,62.39,13.7022
13802,33.33,5067.16,62.28,13.8022
13902,39.29,5067.16,62.21,13.9022
14002,33.33,5067.16,61.92,14.0022
14102,30.00,5067.00,61.86,14.1022
14202,31.25,5067.00,61.89,14.2022
14302,38.46,5067.25,61.89,14.3022
14402,36.67,5067.25,62.02,14.4022
14502,41.38,5066.91,61.95,14.5022
14602,35.71,5067.28,61.88,14.6022
14702,35.71,5067.28,61.92,14.7022
14802,35.71,5067.28,61.94,14.8022
14902,37.50,5067.28,62.17,14.9022
15002,35.71,5067.31,62.11,15.0022
15102,36.00,5067.31,62.02,15.1022
15202,37.93,5067.25,62.04,15.2022
15302,35.71,5067.09,62.05,15.3022
15402,33.33,5067.27,62.04,15.4022
15502,34.48,5067.27,62.10,15.5022
15602,37.93,5067.12,62.06,15.6022
15702,31.43,5067.18,62.16,15.7022
15802,45.00,5067.09,62.02,15.8022
15902,39.29,5067.30,62.06,15.9022
16002,37.04,5066.93,62.18,16.0022
16102,34.37,5067.30,62.33,16.1022
16202,42.86,5067.30,62.35,16.2022
16302,40.00,5066.96,62.33,16.3022
16402,33.33,5066.93,62.33,16.4022
16502,35.48,5067.30,62.23,16.5022
16602,28.57,5067.30,62.14,16.6022
16702,35.48,5067.12,62.13,16.7022
16802,32.14,5067.30,62.11,16.8022
16902,43.33,5067.21,62.13,16.9022
17002,37.04,5067.02,62.06,17.0022
17102,31.03,5067.02,62.02,17.1022
17202,40.63,5067.27,62.14,17.2022
17302,31.25,5067.27,62.20,17.3022
17402,34.62,5067.27,62.12,17.4022
17502,41.94,5067.34,62.10,17.5022
17602,37.50,5067.09,61.85,17.6022
17702,41.38,5067.30,61.96,17.7022
17802,39.29,5067.30,61.97,17.8022
17902,40.00,5067.27,61.90,17.9022
18002,36.67,5067.55,61.92,18.0022
18102,31.25,5067.54,61.96,18.1022
18202,36.67,5067.23,62.03,18.2022
18302,31.03,5067.23,62.03,18.3022
18402,31.03,5067.23,62.05,18.4022
18502,36.36,5067.10,62.22,18.5022
18602,36.00,5067.32,62.16,18.6022
18702,41.94,5067.04,62.21,18.7022
18802,37.04,5067.26,62.22,18.8022
18902,34.29,5067.13,62.46,18.9022
19002,36.11,5067.29,62.86,19.0022
19102,31.03,5067.13,62.85,19.1022
19202,37.93,5067.20,62.94,19.2022
19302,33.33,5067.10,62.98,19.3022
19402,37.50,5067.32,62.87,19.4022
19502,30.30,5067.32,63.05,19.5022
19602,35.29,5067.10,63.12,19.6022
19702,31.03,5067.29,63.11,19.7022
19802,33.33,5067.10,62.99,19.8022
19902,34.48,5067.29,62.98,19.9022
20002,33.33,5067.29,62.86,20.0022
20102,30.56,5067.29,62.88,20.1022
20202,28.57,5067.29,62.75,20.2022
20302,32.00,5067.29,62.68,20.3022
20402,35.48,5067.13,62.69,20.4022
20502,34.48,5067.32,62.68,20.5022
20602,38.46,5067.29,62.61,20.6022
20702,40.74,5067.32,62.62,20.7022
20802,35.48,5067.32,62.65,20.8022
20902,36.67,5067.29,62.70,20.9022
21002,36.36,5067.10,62.76,21.0022
21102,32.14,5067.32,62.79,21.1022
21202,36.00,5067.32,62.69,21.2022
21302,30.00,5067.32,62.62,21.3022
21402,33.33,5066.94,62.62,21.4022
21502,32.26,5067.12,62.54,21.5022
21602,32.00,5067.31,62.50,21.6022
21702,31.25,5067.28,62.49,21.7022
21802,38.71,5067.28,62.58,21.8022
21902,33.33,5067.12,62.68,21.9022
22002,33.33,5067.12,62.66,22.0022
22102,34.37,5067.34,62.80,22.1022
22202,35.48,5067.09,62.99,22.2022
22302,33.33,5067.09,63.03,22.3022
22402,35.71,5067.31,63.12,22.4022
22502,34.38,5067.31,63.22,22.5022
22602,35.48,5067.31,63.32,22.6022
22702,31.03,5067.16,63.32,22.7022
22802,31.03,5067.16,63.29,22.8022
22902,34.38,5067.31,63.34,22.9022
23002,36.36,5067.09,63.19,23.0022
23102,32.35,5067.09,63.19,23.1022
23202,33.33,5067.09,63.03,23.2022
23302,40.00,5067.09,62.95,23.3022
23402,35.71,5067.00,62.87,23.4022
23502,34.48,5067.28,62.84,23.5022
23602,38.46,5067.09,62.76,23.6022
23702,40.74,5067.28,62.74,23.7022
23802,37.04,5067.28,62.69,23.8022
23902,30.00,5067.34,62.68,23.9022
24002,40.00,5066.97,62.72,24.0022
24102,25.93,5067.31,62.69,24.1022
24202,60.87,5066.97,62.54,24.2022
24302,37.50,5067.12,62.48,24.3022
24402,32.14,5067.34,62.54,24.4022
24502,38.46,5066.97,62.54,24.5022
24602,36.67,5067.34,62.57,24.6022
24702,31.03,5067.18,62.59,24.7022
24802,45.00,5067.18,62.41,24.8022
24902,40.00,5067.18,62.39,24.9022
25002,35.29,5067.09,62.46,25.0022
25102,36.67,5067.31,62.43,25.1022
25202,32.26,5067.31,62.39,25.2022
25302,37.50,5067.31,62.28,25.3022
25402,35.71,5066.93,62.31,25.4022
25502,36.67,5067.28,62.35,25.5022
25602,34.38,5067.28,62.42,25.6022
25702,35.71,5067.28,62.28,25.7022
25802,37.93,5067.28,62.15,25.8022
25902,40.62,5067.31,62.06,25.9022
26002,41.18,5067.28,62.16,26.0022
26102,34.62,5067.28,62.25,26.1022
26202,35.71,5067.28,62.27,26.2022
26302,36.67,5067.28,62.36,26.3022
26402,28.00,5067.33,62.31,26.4022
26502,34.48,5067.33,62.28,26.5022
26602,31.03,5066.96,62.25,26.6022
26702,37.84,5067.30,62.41,26.7022
26802,35.29,5067.30,62.53,26.8022
