Elapsed(ms),CPU(%),Memory(MB),Throughput(MB/s),ConnDuration(s)
101,2.32,5053.23,0.00,0.1018
201,28.21,5047.14,1.71,0.2018
301,41.38,5046.57,33.02,0.3018
401,38.71,5046.61,42.30,0.4018
501,64.00,5046.51,46.70,0.5018
601,58.62,5046.64,48.58,0.6018
701,27.59,5046.63,49.08,0.7018
801,36.67,5046.63,52.32,0.8018
901,37.93,5046.63,55.51,0.9018
1001,32.26,5046.57,57.18,1.0018
1101,66.67,5046.41,56.40,1.1018
1201,42.31,5046.57,55.52,1.2018
1301,38.24,5046.23,57.45,1.3018
1401,38.71,5046.60,59.46,1.4018
1501,34.62,5046.60,59.55,1.5018
1601,38.46,5046.60,59.08,1.6018
1701,52.00,5046.23,58.13,1.7018
1801,35.48,5046.23,59.13,1.8018
1901,34.38,5046.38,60.30,1.9018
2001,35.48,5046.60,61.82,2.0018
2101,48.15,5046.35,61.74,2.1018
2201,32.26,5046.38,62.10,2.2018
2301,42.86,5046.26,62.02,2.3018
2401,37.04,5046.60,62.84,2.4018
2501,29.41,5046.60,63.26,2.5018
2601,34.48,5046.41,63.78,2.6018
2701,40.00,5046.45,64.29,2.7018
2801,29.63,5046.26,63.98,2.8018
2901,41.38,5046.41,64.01,2.9018
3001,37.93,5046.41,64.52,3.0018
3101,37.93,5046.54,64.35,3.1018
3201,35.48,5046.54,64.23,3.2018
3301,36.67,5046.57,64.64,3.3018
3401,30.77,5046.41,64.49,3.4018
3501,37.04,5046.26,63.50,3.5018
3601,35.48,5046.57,63.11,3.6018
3701,36.00,5046.41,62.09,3.7018
3801,34.37,5046.41,61.93,3.8018
3901,30.00,5046.41,61.61,3.9018
4001,33.33,5046.60,62.14,4.0018
4101,43.48,5046.41,61.16,4.1018
4201,36.36,5046.57,60.70,4.2018
4301,29.03,5046.29,60.39,4.3018
4401,25.81,5046.29,60.10,4.4018
4501,34.48,5046.38,60.28,4.5018
4601,33.33,5046.57,60.81,4.6018
4701,37.93,5046.38,60.55,4.7018
4801,30.77,5046.38,60.32,4.8018
4901,34.37,5046.29,60.29,4.9018
5001,35.48,5046.41,60.36,5.0018
5101,28.00,5046.63,60.00,5.1018
5201,37.93,5046.57,60.29,5.2018
5301,36.00,5046.60,59.95,5.3018
5401,41.67,5046.60,59.80,5.4018
5501,33.33,5046.44,59.86,5.5018
5601,34.62,5046.44,60.06,5.6018
5701,39.29,5046.21,60.09,5.7018
5801,34.48,5046.59,60.31,5.8018
5901,44.00,5046.59,60.20,5.9018
6001,28.57,5046.53,60.76,6.0018
6101,41.38,5046.40,60.89,6.1018
6201,25.00,5046.62,60.91,6.2018
6301,35.48,5046.62,60.91,6.3018
6401,34.38,5046.56,61.05,6.4018
6501,37.50,5046.21,61.36,6.5018
6601,35.71,5046.43,61.40,6.6018
6701,36.36,5046.53,61.54,6.7018
6801,35.00,5046.53,61.17,6.8018
6901,33.33,5046.53,61.01,6.9018
7001,32.00,5046.37,60.65,7.0018
7101,40.00,5046.56,60.32,7.1018
7201,38.89,5046.56,59.69,7.2018
7301,34.62,5046.59,59.57,7.3018
7401,41.67,5046.59,59.20,7.4018
7501,31.03,5046.40,59.21,7.5018
7601,40.00,5046.56,59.36,7.6018
7701,41.67,5046.37,59.12,7.7018
7801,40.00,5046.59,58.99,7.8018
7901,34.48,5046.59,59.16,7.9018
8001,35.48,5046.62,59.11,8.0018
8101,29.03,5046.25,59.26,8.1018
8201,32.26,5046.56,59.42,8.2018
8301,37.93,5046.40,59.40,8.3018
8401,33.33,5046.43,59.42,8.4018
8501,42.86,5046.43,59.44,8.5018
8601,40.63,5046.62,59.75,8.6018
8701,35.48,5046.56,59.97,8.7018
8801,35.48,5046.56,60.09,8.8018
8901,42.42,5046.40,60.13,8.9018
9001,35.71,5046.40,59.78,9.0018
9101,33.33,5046.62,60.05,9.1018
9201,35.71,5046.59,60.08,9.2018
9301,32.26,5046.59,60.26,9.3018
9401,34.48,5046.40,60.45,9.4018
9501,35.71,5046.59,60.49,9.5018
9601,37.04,5046.25,60.60,9.6018
9701,31.25,5046.37,60.66,9.7018
